GAS_LINES_TIMESERIES_1,GAS_LINES_TIMESERIES_2,GAS_LINES_TIMESERIES_3,DispatchGl
IA,IL,20231005,1605567.3786149235
IA,IL,20231020,1934932.8709682303
IA,IL,20231129,0.0
IA,IL,20231121,1791549.3100350276
IA,IL,20231228,1753651.6421974804
IA,IL,20231218,1778336.256697085
AZ,UT,20230103,0.0
AZ,UT,20230130,0.0
AZ,UT,20230213,0.0
AZ,UT,20230216,0.0
AZ,UT,20230306,0.0
AZ,UT,20230315,0.0
AZ,UT,20230403,0.0
AZ,UT,20230410,0.0
AZ,UT,20230530,0.0
AZ,UT,20230517,0.0
AZ,UT,20230630,0.0
AZ,UT,20230615,0.0
AZ,UT,20230727,0.0
AZ,UT,20230710,0.0
AZ,UT,20230803,0.0
AZ,UT,20230831,0.0
AZ,UT,20230906,0.0
AZ,UT,20230912,0.0
AZ,UT,20231005,0.0
AZ,UT,20231020,0.0
AZ,UT,20231129,0.0
AZ,UT,20231121,0.0
AZ,UT,20231228,0.0
AZ,UT,20231218,0.0
VT,NY,20230103,0.0
VT,NY,20230130,0.0
VT,NY,20230213,0.0
VT,NY,20230216,0.0
VT,NY,20230306,0.0
VT,NY,20230315,0.0
VT,NY,20230403,0.0
VT,NY,20230410,0.0
VT,NY,20230530,0.0
VT,NY,20230517,0.0
VT,NY,20230630,0.0
VT,NY,20230615,0.0
VT,NY,20230727,0.0
VT,NY,20230710,0.0
VT,NY,20230803,0.0
VT,NY,20230831,0.0
VT,NY,20230906,0.0
VT,NY,20230912,0.0
VT,NY,20231005,0.0
VT,NY,20231020,0.0
VT,NY,20231129,0.0
VT,NY,20231121,0.0
VT,NY,20231228,0.0
VT,NY,20231218,0.0
AZ,CA,20230103,3865344.97630612
AZ,CA,20230130,3850639.02426612
AZ,CA,20230213,3977192.0841866178
AZ,CA,20230216,3478988.268846598
AZ,CA,20230306,4016121.340377673
AZ,CA,20230315,3732833.6510622995
AZ,CA,20230403,3016948.272133998
AZ,CA,20230410,1440340.3719587196
AZ,CA,20230530,3296245.416634889
AZ,CA,20230517,1892951.2725445912
AZ,CA,20230630,0.0
AZ,CA,20230615,27902.236007248866
AZ,CA,20230727,4580625.228790063
AZ,CA,20230710,1322047.3574168414
AZ,CA,20230803,4672419.947051368
AZ,CA,20230831,4735048.925980172
AZ,CA,20230906,4189754.028175354
AZ,CA,20230912,481118.91218112875
AZ,CA,20231005,2233148.491068814
AZ,CA,20231020,3560413.059347869
AZ,CA,20231129,3860577.1923668343
AZ,CA,20231121,3895314.123677601
AZ,CA,20231228,3695078.620893652
AZ,CA,20231218,3889732.4999156687
PA,WV,20230103,0.0
PA,WV,20230130,0.0
PA,WV,20230213,0.0
PA,WV,20230216,0.0
PA,WV,20230306,0.0
PA,WV,20230315,0.0
PA,WV,20230403,0.0
PA,WV,20230410,0.0
PA,WV,20230530,0.0
PA,WV,20230517,0.0
PA,WV,20230630,0.0
PA,WV,20230615,0.0
PA,WV,20230727,0.0
PA,WV,20230710,0.0
PA,WV,20230803,0.0
PA,WV,20230831,0.0
PA,WV,20230906,0.0
PA,WV,20230912,0.0
PA,WV,20231005,0.0
PA,WV,20231020,0.0
PA,WV,20231129,0.0
PA,WV,20231121,0.0
PA,WV,20231228,0.0
PA,WV,20231218,0.0
WY,ID,20230103,0.0
WY,ID,20230130,0.0
WY,ID,20230213,0.0
WY,ID,20230216,0.0
WY,ID,20230306,0.0
WY,ID,20230315,0.0
WY,ID,20230403,0.0
WY,ID,20230410,0.0
WY,ID,20230530,0.0
WY,ID,20230517,0.0
WY,ID,20230630,0.0
WY,ID,20230615,0.0
WY,ID,20230727,0.0
WY,ID,20230710,0.0
WY,ID,20230803,0.0
WY,ID,20230831,0.0
WY,ID,20230906,0.0
WY,ID,20230912,0.0
WY,ID,20231005,0.0
WY,ID,20231020,0.0
WY,ID,20231129,0.0
WY,ID,20231121,0.0
WY,ID,20231228,0.0
WY,ID,20231218,0.0
KY,MO,20230103,0.0
KY,MO,20230130,0.0
KY,MO,20230213,0.0
KY,MO,20230216,0.0
KY,MO,20230306,0.0
KY,MO,20230315,0.0
KY,MO,20230403,0.0
KY,MO,20230410,0.0
KY,MO,20230530,0.0
KY,MO,20230517,0.0
KY,MO,20230630,0.0
KY,MO,20230615,0.0
KY,MO,20230727,0.0
KY,MO,20230710,0.0
KY,MO,20230803,0.0
KY,MO,20230831,0.0
KY,MO,20230906,0.0
KY,MO,20230912,0.0
KY,MO,20231005,0.0
KY,MO,20231020,0.0
KY,MO,20231129,0.0
KY,MO,20231121,0.0
KY,MO,20231228,0.0
KY,MO,20231218,0.0
KY,OH,20230103,0.0
KY,OH,20230130,0.0
KY,OH,20230213,0.0
KY,OH,20230216,0.0
KY,OH,20230306,0.0
KY,OH,20230315,0.0
KY,OH,20230403,0.0
KY,OH,20230410,0.0
KY,OH,20230530,0.0
KY,OH,20230517,0.0
KY,OH,20230630,0.0
KY,OH,20230615,0.0
KY,OH,20230727,0.0
KY,OH,20230710,0.0
KY,OH,20230803,0.0
KY,OH,20230831,0.0
KY,OH,20230906,0.0
KY,OH,20230912,0.0
KY,OH,20231005,0.0
KY,OH,20231020,0.0
KY,OH,20231129,0.0
KY,OH,20231121,0.0
KY,OH,20231228,0.0
KY,OH,20231218,0.0
KY,IL,20230103,1601128.0
KY,IL,20230130,1601128.0
KY,IL,20230213,1601128.0
KY,IL,20230216,1601128.0
KY,IL,20230306,1601128.0
KY,IL,20230315,1601128.0
KY,IL,20230403,1452573.7542131701
KY,IL,20230410,1013553.0401524843
KY,IL,20230530,1601128.0
KY,IL,20230517,1601128.0
KY,IL,20230630,1601128.0
KY,IL,20230615,1601128.0
KY,IL,20230727,1601128.0
KY,IL,20230710,1601128.0
KY,IL,20230803,1601128.0
KY,IL,20230831,1601128.0
KY,IL,20230906,1601128.0
KY,IL,20230912,1601128.0
KY,IL,20231005,1601128.0
KY,IL,20231020,1601128.0
KY,IL,20231129,1601128.0
KY,IL,20231121,1601128.0
KY,IL,20231228,1601128.0
KY,IL,20231218,1601128.0
TN,KY,20230103,0.0
TN,KY,20230130,0.0
TN,KY,20230213,0.0
TN,KY,20230216,0.0
TN,KY,20230306,0.0
TN,KY,20230315,0.0
TN,KY,20230403,0.0
TN,KY,20230410,0.0
TN,KY,20230530,0.0
TN,KY,20230517,0.0
TN,KY,20230630,0.0
TN,KY,20230615,0.0
TN,KY,20230727,0.0
TN,KY,20230710,0.0
TN,KY,20230803,0.0
TN,KY,20230831,0.0
TN,KY,20230906,0.0
TN,KY,20230912,0.0
TN,KY,20231005,0.0
TN,KY,20231020,0.0
TN,KY,20231129,0.0
TN,KY,20231121,0.0
TN,KY,20231228,0.0
TN,KY,20231218,0.0
NE,SD,20230103,129625.0
NE,SD,20230130,129625.0
NE,SD,20230213,129625.0
NE,SD,20230216,129625.0
NE,SD,20230306,129625.0
NE,SD,20230315,129625.0
NE,SD,20230403,129625.0
NE,SD,20230410,70317.59162825017
NE,SD,20230530,37102.035656733206
NE,SD,20230517,129625.0
NE,SD,20230630,0.0
NE,SD,20230615,0.0
NE,SD,20230727,129625.0
NE,SD,20230710,129625.0
NE,SD,20230803,129625.0
NE,SD,20230831,129625.0
NE,SD,20230906,129625.0
NE,SD,20230912,129625.0
NE,SD,20231005,129625.0
NE,SD,20231020,129625.0
NE,SD,20231129,129625.0
NE,SD,20231121,129625.0
NE,SD,20231228,129625.0
NE,SD,20231218,129625.0
NC,VA,20230103,0.0
NC,VA,20230130,0.0
NC,VA,20230213,0.0
NC,VA,20230216,0.0
NC,VA,20230306,0.0
NC,VA,20230315,0.0
NC,VA,20230403,0.0
NC,VA,20230410,0.0
NC,VA,20230530,0.0
NC,VA,20230517,0.0
NC,VA,20230630,0.0
NC,VA,20230615,0.0
NC,VA,20230727,0.0
NC,VA,20230710,0.0
NC,VA,20230803,0.0
NC,VA,20230831,0.0
NC,VA,20230906,0.0
NC,VA,20230912,0.0
NC,VA,20231005,0.0
NC,VA,20231020,0.0
NC,VA,20231129,0.0
NC,VA,20231121,0.0
NC,VA,20231228,0.0
NC,VA,20231218,0.0
PA,MD,20230103,4386510.0
PA,MD,20230130,4386510.0
PA,MD,20230213,4386510.0
PA,MD,20230216,3783101.088141093
PA,MD,20230306,4386510.0
PA,MD,20230315,4386510.0
PA,MD,20230403,4386510.0
PA,MD,20230410,4386510.0
PA,MD,20230530,4386510.0
PA,MD,20230517,4386510.0
PA,MD,20230630,3857090.2689398844
PA,MD,20230615,3984727.98405681
PA,MD,20230727,4386510.0
PA,MD,20230710,4222800.5957752
PA,MD,20230803,4386510.0
PA,MD,20230831,4386510.0
PA,MD,20230906,4386510.0
PA,MD,20230912,4386510.0
PA,MD,20231005,4386510.0
PA,MD,20231020,4386510.0
PA,MD,20231129,4386510.0
PA,MD,20231121,4386510.0
PA,MD,20231228,4386510.0
PA,MD,20231218,4386510.0
NM,OK,20230103,0.0
NM,OK,20230130,0.0
NM,OK,20230213,0.0
NM,OK,20230216,0.0
NM,OK,20230306,0.0
NM,OK,20230315,0.0
NM,OK,20230403,0.0
NM,OK,20230410,0.0
NM,OK,20230530,0.0
NM,OK,20230517,0.0
NM,OK,20230630,0.0
NM,OK,20230615,0.0
NM,OK,20230727,0.0
NM,OK,20230710,0.0
NM,OK,20230803,0.0
NM,OK,20230831,0.0
NM,OK,20230906,0.0
NM,OK,20230912,0.0
NM,OK,20231005,0.0
NM,OK,20231020,0.0
NM,OK,20231129,0.0
NM,OK,20231121,0.0
NM,OK,20231228,0.0
NM,OK,20231218,0.0
SC,NC,20230103,0.0
SC,NC,20230130,0.0
SC,NC,20230213,0.0
SC,NC,20230216,0.0
SC,NC,20230306,0.0
SC,NC,20230315,0.0
SC,NC,20230403,0.0
SC,NC,20230410,0.0
SC,NC,20230530,0.0
SC,NC,20230517,0.0
SC,NC,20230630,0.0
SC,NC,20230615,0.0
SC,NC,20230727,0.0
SC,NC,20230710,0.0
SC,NC,20230803,0.0
SC,NC,20230831,0.0
SC,NC,20230906,0.0
SC,NC,20230912,0.0
SC,NC,20231005,0.0
SC,NC,20231020,0.0
SC,NC,20231129,0.0
SC,NC,20231121,0.0
SC,NC,20231228,0.0
SC,NC,20231218,0.0
NC,SC,20230103,1543116.9767048713
NC,SC,20230130,1402642.4767155927
NC,SC,20230213,1157558.1122894536
NC,SC,20230216,1701003.0447483168
NC,SC,20230306,1528627.127389061
NC,SC,20230315,520730.22603578656
NC,SC,20230403,1368918.364228602
NC,SC,20230410,1220877.7453316653
NC,SC,20230530,1921131.0695274333
NC,SC,20230517,1886229.8241516792
NC,SC,20230630,1761207.2416293467
NC,SC,20230615,1712788.2695879557
NC,SC,20230727,1687912.1359789718
NC,SC,20230710,1635088.4312559587
NC,SC,20230803,1535602.1055256894
NC,SC,20230831,1401425.715293892
NC,SC,20230906,1216002.5552897635
NC,SC,20230912,834723.1575840303
NC,SC,20231005,695370.4767071956
NC,SC,20231020,715027.3891108049
NC,SC,20231129,34189.1180759093
NC,SC,20231121,1010475.8488417577
NC,SC,20231228,1291670.9975933873
NC,SC,20231218,1542285.7531207819
GA,FL,20230103,0.0
GA,FL,20230130,0.0
GA,FL,20230213,0.0
GA,FL,20230216,0.0
GA,FL,20230306,0.0
GA,FL,20230315,0.0
GA,FL,20230403,0.0
GA,FL,20230410,0.0
GA,FL,20230530,0.0
GA,FL,20230517,0.0
GA,FL,20230630,0.0
GA,FL,20230615,105423.38956442801
GA,FL,20230727,136913.17500608764
GA,FL,20230710,214019.6787263282
GA,FL,20230803,465797.9797243521
GA,FL,20230831,803564.2156819298
GA,FL,20230906,1249700.4294877776
GA,FL,20230912,1629215.5078436972
GA,FL,20231005,1659696.9869382868
GA,FL,20231020,1431001.265236209
GA,FL,20231129,1082176.1211990446
GA,FL,20231121,535173.8908576998
GA,FL,20231228,0.0
GA,FL,20231218,0.0
MS,AL,20230103,8116000.63954087
MS,AL,20230130,8334826.093463805
MS,AL,20230213,9139306.350011192
MS,AL,20230216,7325003.811066851
MS,AL,20230306,7985107.053526273
MS,AL,20230315,11983924.729079112
MS,AL,20230403,9675974.27906721
MS,AL,20230410,10075645.007520152
MS,AL,20230530,9357578.978331476
MS,AL,20230517,9383977.076562108
MS,AL,20230630,8822964.96818342
MS,AL,20230615,9843307.298393337
MS,AL,20230727,9222777.790165517
MS,AL,20230710,9506087.82792787
MS,AL,20230803,9939450.888486326
MS,AL,20230831,10632584.340932773
MS,AL,20230906,11583724.610876359
MS,AL,20230912,12590416.301995073
MS,AL,20231005,11464172.788144538
MS,AL,20231020,12268424.459663384
MS,AL,20231129,9720743.333451651
MS,AL,20231121,10104750.312574307
MS,AL,20231228,10327708.119860038
MS,AL,20231218,9149935.32420184
AL,MS,20230103,0.0
AL,MS,20230130,0.0
AL,MS,20230213,0.0
AL,MS,20230216,0.0
AL,MS,20230306,0.0
AL,MS,20230315,0.0
AL,MS,20230403,0.0
AL,MS,20230410,0.0
AL,MS,20230530,0.0
AL,MS,20230517,0.0
AL,MS,20230630,0.0
AL,MS,20230615,0.0
AL,MS,20230727,0.0
AL,MS,20230710,0.0
AL,MS,20230803,0.0
AL,MS,20230831,0.0
AL,MS,20230906,0.0
AL,MS,20230912,0.0
AL,MS,20231005,0.0
AL,MS,20231020,0.0
AL,MS,20231129,0.0
AL,MS,20231121,0.0
AL,MS,20231228,0.0
AL,MS,20231218,0.0
WV,MD,20230103,4148.0
WV,MD,20230130,4148.0
WV,MD,20230213,4148.0
WV,MD,20230216,0.0
WV,MD,20230306,4148.0
WV,MD,20230315,4148.0
WV,MD,20230403,4148.0
WV,MD,20230410,4148.0
WV,MD,20230530,0.0
WV,MD,20230517,0.0
WV,MD,20230630,0.0
WV,MD,20230615,0.0
WV,MD,20230727,4148.0
WV,MD,20230710,0.0
WV,MD,20230803,4148.0
WV,MD,20230831,4148.0
WV,MD,20230906,4148.0
WV,MD,20230912,4148.0
WV,MD,20231005,4148.0
WV,MD,20231020,4148.0
WV,MD,20231129,4148.0
WV,MD,20231121,4148.0
WV,MD,20231228,4148.0
WV,MD,20231218,4148.0
MN,IA,20230103,0.0
MN,IA,20230130,0.0
MN,IA,20230213,0.0
MN,IA,20230216,0.0
MN,IA,20230306,0.0
MN,IA,20230315,0.0
MN,IA,20230403,0.0
MN,IA,20230410,0.0
MN,IA,20230530,0.0
MN,IA,20230517,0.0
MN,IA,20230630,0.0
MN,IA,20230615,575009.6898051101
MN,IA,20230727,0.0
MN,IA,20230710,0.0
MN,IA,20230803,0.0
MN,IA,20230831,0.0
MN,IA,20230906,0.0
MN,IA,20230912,0.0
MN,IA,20231005,0.0
MN,IA,20231020,0.0
MN,IA,20231129,0.0
MN,IA,20231121,0.0
MN,IA,20231228,0.0
MN,IA,20231218,0.0
MN,ND,20230103,0.0
MN,ND,20230130,0.0
MN,ND,20230213,0.0
MN,ND,20230216,0.0
MN,ND,20230306,0.0
MN,ND,20230315,0.0
MN,ND,20230403,0.0
MN,ND,20230410,0.0
MN,ND,20230530,0.0
MN,ND,20230517,0.0
MN,ND,20230630,0.0
MN,ND,20230615,0.0
MN,ND,20230727,0.0
MN,ND,20230710,0.0
MN,ND,20230803,0.0
MN,ND,20230831,0.0
MN,ND,20230906,0.0
MN,ND,20230912,0.0
MN,ND,20231005,0.0
MN,ND,20231020,0.0
MN,ND,20231129,0.0
MN,ND,20231121,0.0
MN,ND,20231228,0.0
MN,ND,20231218,0.0
ND,MN,20230103,1316933.6489153039
ND,MN,20230130,908371.5195635064
ND,MN,20230213,1177969.9024524135
ND,MN,20230216,1202045.0162036149
ND,MN,20230306,1944375.0
ND,MN,20230315,1944375.0
ND,MN,20230403,909696.7936212635
ND,MN,20230410,869761.508499996
ND,MN,20230530,1944375.0
ND,MN,20230517,1528983.7560797725
ND,MN,20230630,1944375.0
ND,MN,20230615,1944375.0
ND,MN,20230727,1717953.1306825946
ND,MN,20230710,1686272.1381546715
ND,MN,20230803,1868364.5846174532
ND,MN,20230831,1944375.0
ND,MN,20230906,1944375.0
ND,MN,20230912,1929417.5467943607
ND,MN,20231005,1245674.364765065
ND,MN,20231020,1944375.0
ND,MN,20231129,1944375.0
ND,MN,20231121,1944375.0
ND,MN,20231228,1944375.0
ND,MN,20231218,1944375.0
IL,WI,20230103,2487137.210993407
IL,WI,20230130,3066968.744523575
IL,WI,20230213,1806046.3380253073
IL,WI,20230216,2108628.8041540664
IL,WI,20230306,1292599.819816836
IL,WI,20230315,0.0
IL,WI,20230403,2078907.4310291957
IL,WI,20230410,1867403.3932517434
IL,WI,20230530,65960.895444897
IL,WI,20230517,674090.8373414341
IL,WI,20230630,5592.08580023516
IL,WI,20230615,722497.191500564
IL,WI,20230727,0.0
IL,WI,20230710,0.0
IL,WI,20230803,0.0
IL,WI,20230831,0.0
IL,WI,20230906,0.0
IL,WI,20230912,0.0
IL,WI,20231005,0.0
IL,WI,20231020,0.0
IL,WI,20231129,0.0
IL,WI,20231121,0.0
IL,WI,20231228,0.0
IL,WI,20231218,0.0
CA,OR,20230103,0.0
CA,OR,20230130,0.0
CA,OR,20230213,0.0
CA,OR,20230216,0.0
CA,OR,20230306,0.0
CA,OR,20230315,0.0
CA,OR,20230403,0.0
CA,OR,20230410,0.0
CA,OR,20230530,0.0
CA,OR,20230517,0.0
CA,OR,20230630,0.0
CA,OR,20230615,0.0
CA,OR,20230727,0.0
CA,OR,20230710,0.0
CA,OR,20230803,0.0
CA,OR,20230831,0.0
CA,OR,20230906,0.0
CA,OR,20230912,0.0
CA,OR,20231005,0.0
CA,OR,20231020,0.0
CA,OR,20231129,0.0
CA,OR,20231121,0.0
CA,OR,20231228,0.0
CA,OR,20231218,0.0
MO,OK,20230103,0.0
MO,OK,20230130,0.0
MO,OK,20230213,0.0
MO,OK,20230216,0.0
MO,OK,20230306,0.0
MO,OK,20230315,0.0
MO,OK,20230403,0.0
MO,OK,20230410,0.0
MO,OK,20230530,0.0
MO,OK,20230517,0.0
MO,OK,20230630,0.0
MO,OK,20230615,0.0
MO,OK,20230727,0.0
MO,OK,20230710,0.0
MO,OK,20230803,0.0
MO,OK,20230831,0.0
MO,OK,20230906,0.0
MO,OK,20230912,0.0
MO,OK,20231005,0.0
MO,OK,20231020,0.0
MO,OK,20231129,0.0
MO,OK,20231121,0.0
MO,OK,20231228,0.0
MO,OK,20231218,0.0
TX,LA,20230103,0.0
TX,LA,20230130,0.0
TX,LA,20230213,0.0
TX,LA,20230216,0.0
TX,LA,20230306,0.0
TX,LA,20230315,1271447.508286804
TX,LA,20230403,0.0
TX,LA,20230410,88517.76369116083
TX,LA,20230530,0.0
TX,LA,20230517,0.0
TX,LA,20230630,0.0
TX,LA,20230615,869766.5931913753
TX,LA,20230727,0.0
TX,LA,20230710,0.0
TX,LA,20230803,0.0
TX,LA,20230831,0.0
TX,LA,20230906,0.0
TX,LA,20230912,0.0
TX,LA,20231005,0.0
TX,LA,20231020,0.0
TX,LA,20231129,0.0
TX,LA,20231121,0.0
TX,LA,20231228,0.0
TX,LA,20231218,0.0
TX,OK,20230103,0.0
TX,OK,20230130,0.0
TX,OK,20230213,0.0
TX,OK,20230216,0.0
TX,OK,20230306,0.0
TX,OK,20230315,0.0
TX,OK,20230403,0.0
TX,OK,20230410,0.0
TX,OK,20230530,0.0
TX,OK,20230517,0.0
TX,OK,20230630,0.0
TX,OK,20230615,0.0
TX,OK,20230727,0.0
TX,OK,20230710,0.0
TX,OK,20230803,0.0
TX,OK,20230831,0.0
TX,OK,20230906,0.0
TX,OK,20230912,0.0
TX,OK,20231005,0.0
TX,OK,20231020,0.0
TX,OK,20231129,0.0
TX,OK,20231121,0.0
TX,OK,20231228,0.0
TX,OK,20231218,0.0
IN,IL,20230103,433291.59244412015
IN,IL,20230130,0.0
IN,IL,20230213,0.0
IN,IL,20230216,1841966.6739935316
IN,IL,20230306,951734.7314301995
IN,IL,20230315,0.0
IN,IL,20230403,0.0
IN,IL,20230410,0.0
IN,IL,20230530,0.0
IN,IL,20230517,3377446.138291993
IN,IL,20230630,0.0
IN,IL,20230615,0.0
IN,IL,20230727,1796233.4367801135
IN,IL,20230710,1810077.9719446434
IN,IL,20230803,1708798.9880609296
IN,IL,20230831,1389888.9685018677
IN,IL,20230906,1256283.7664027105
IN,IL,20230912,628022.4288755503
IN,IL,20231005,291357.9095800176
IN,IL,20231020,0.0
IN,IL,20231129,0.0
IN,IL,20231121,0.0
IN,IL,20231228,0.0
IN,IL,20231218,1186591.6081486063
MO,KS,20230103,0.0
MO,KS,20230130,0.0
MO,KS,20230213,0.0
MO,KS,20230216,0.0
MO,KS,20230306,0.0
MO,KS,20230315,0.0
MO,KS,20230403,0.0
MO,KS,20230410,0.0
MO,KS,20230530,0.0
MO,KS,20230517,0.0
MO,KS,20230630,0.0
MO,KS,20230615,0.0
MO,KS,20230727,0.0
MO,KS,20230710,0.0
MO,KS,20230803,0.0
MO,KS,20230831,0.0
MO,KS,20230906,0.0
MO,KS,20230912,0.0
MO,KS,20231005,0.0
MO,KS,20231020,0.0
MO,KS,20231129,0.0
MO,KS,20231121,0.0
MO,KS,20231228,0.0
MO,KS,20231218,0.0
NM,UT,20230103,0.0
NM,UT,20230130,0.0
NM,UT,20230213,0.0
NM,UT,20230216,0.0
NM,UT,20230306,0.0
NM,UT,20230315,0.0
NM,UT,20230403,0.0
NM,UT,20230410,0.0
NM,UT,20230530,0.0
NM,UT,20230517,0.0
NM,UT,20230630,0.0
NM,UT,20230615,0.0
NM,UT,20230727,0.0
NM,UT,20230710,0.0
NM,UT,20230803,0.0
NM,UT,20230831,0.0
NM,UT,20230906,0.0
NM,UT,20230912,0.0
NM,UT,20231005,0.0
NM,UT,20231020,0.0
NM,UT,20231129,0.0
NM,UT,20231121,0.0
NM,UT,20231228,0.0
NM,UT,20231218,0.0
ND,MT,20230103,0.0
ND,MT,20230130,0.0
ND,MT,20230213,0.0
ND,MT,20230216,0.0
ND,MT,20230306,0.0
ND,MT,20230315,0.0
ND,MT,20230403,0.0
ND,MT,20230410,0.0
ND,MT,20230530,0.0
ND,MT,20230517,0.0
ND,MT,20230630,0.0
ND,MT,20230615,0.0
ND,MT,20230727,0.0
ND,MT,20230710,0.0
ND,MT,20230803,0.0
ND,MT,20230831,0.0
ND,MT,20230906,0.0
ND,MT,20230912,0.0
ND,MT,20231005,0.0
ND,MT,20231020,0.0
ND,MT,20231129,0.0
ND,MT,20231121,0.0
ND,MT,20231228,0.0
ND,MT,20231218,0.0
TN,GA,20230103,0.0
TN,GA,20230130,0.0
TN,GA,20230213,0.0
TN,GA,20230216,0.0
TN,GA,20230306,230214.0
TN,GA,20230315,230214.0
TN,GA,20230403,230214.0
TN,GA,20230410,230214.0
TN,GA,20230530,0.0
TN,GA,20230517,0.0
TN,GA,20230630,0.0
TN,GA,20230615,0.0
TN,GA,20230727,230214.0
TN,GA,20230710,230214.0
TN,GA,20230803,230214.0
TN,GA,20230831,230214.0
TN,GA,20230906,230214.0
TN,GA,20230912,230214.0
TN,GA,20231005,230214.0
TN,GA,20231020,230214.0
TN,GA,20231129,230214.0
TN,GA,20231121,230214.0
TN,GA,20231228,230214.0
TN,GA,20231218,230214.0
CO,OK,20230103,0.0
CO,OK,20230130,0.0
CO,OK,20230213,0.0
CO,OK,20230216,0.0
CO,OK,20230306,0.0
CO,OK,20230315,0.0
CO,OK,20230403,0.0
CO,OK,20230410,0.0
CO,OK,20230530,0.0
CO,OK,20230517,0.0
CO,OK,20230630,0.0
CO,OK,20230615,0.0
CO,OK,20230727,0.0
CO,OK,20230710,0.0
CO,OK,20230803,0.0
CO,OK,20230831,0.0
CO,OK,20230906,0.0
CO,OK,20230912,0.0
CO,OK,20231005,0.0
CO,OK,20231020,0.0
CO,OK,20231129,0.0
CO,OK,20231121,0.0
CO,OK,20231228,0.0
CO,OK,20231218,0.0
VT,NH,20230103,0.0
VT,NH,20230130,0.0
VT,NH,20230213,0.0
VT,NH,20230216,0.0
VT,NH,20230306,0.0
VT,NH,20230315,0.0
VT,NH,20230403,0.0
VT,NH,20230410,0.0
VT,NH,20230530,0.0
VT,NH,20230517,0.0
VT,NH,20230630,0.0
VT,NH,20230615,0.0
VT,NH,20230727,0.0
VT,NH,20230710,0.0
VT,NH,20230803,0.0
VT,NH,20230831,0.0
VT,NH,20230906,0.0
VT,NH,20230912,0.0
VT,NH,20231005,0.0
VT,NH,20231020,0.0
VT,NH,20231129,0.0
VT,NH,20231121,0.0
VT,NH,20231228,0.0
VT,NH,20231218,0.0
AR,TN,20230103,0.0
AR,TN,20230130,0.0
AR,TN,20230213,0.0
AR,TN,20230216,0.0
AR,TN,20230306,0.0
AR,TN,20230315,0.0
AR,TN,20230403,0.0
AR,TN,20230410,0.0
AR,TN,20230530,0.0
AR,TN,20230517,0.0
AR,TN,20230630,0.0
AR,TN,20230615,0.0
AR,TN,20230727,0.0
AR,TN,20230710,0.0
AR,TN,20230803,0.0
AR,TN,20230831,0.0
AR,TN,20230906,0.0
AR,TN,20230912,0.0
AR,TN,20231005,0.0
AR,TN,20231020,0.0
AR,TN,20231129,0.0
AR,TN,20231121,0.0
AR,TN,20231228,0.0
AR,TN,20231218,0.0
OK,KS,20230103,5719930.076930687
OK,KS,20230130,4917711.129500668
OK,KS,20230213,5611969.2135596275
OK,KS,20230216,5700987.49597297
OK,KS,20230306,824394.4968494475
OK,KS,20230315,600921.1836880661
OK,KS,20230403,3580834.002007859
OK,KS,20230410,3620171.28647147
OK,KS,20230530,5372734.7632833095
OK,KS,20230517,4815264.32154415
OK,KS,20230630,5498356.879738033
OK,KS,20230615,5487960.431238078
OK,KS,20230727,444289.5114991197
OK,KS,20230710,406341.3679262881
OK,KS,20230803,449566.95773169416
OK,KS,20230831,423808.75472681224
OK,KS,20230906,1455858.7760827877
OK,KS,20230912,2085996.6772570147
OK,KS,20231005,1852946.2948230938
OK,KS,20231020,2402781.0269296267
OK,KS,20231129,3082291.824198434
OK,KS,20231121,2378061.8211370003
OK,KS,20231228,3071507.8652511556
OK,KS,20231218,3449777.8444214263
TX,NM,20230103,4790806.785835854
TX,NM,20230130,4011386.4679184733
TX,NM,20230213,3724318.089596389
TX,NM,20230216,4920597.147805077
TX,NM,20230306,4835456.360305362
TX,NM,20230315,4252721.258300053
TX,NM,20230403,3460350.2263265206
TX,NM,20230410,2576791.763671839
TX,NM,20230530,1561652.0162378422
TX,NM,20230517,2213705.348358671
TX,NM,20230630,197398.64777422347
TX,NM,20230615,135827.99354302208
TX,NM,20230727,4504885.968242319
TX,NM,20230710,0.0
TX,NM,20230803,4509188.481445842
TX,NM,20230831,4106603.3234698316
TX,NM,20230906,3616979.2376637803
TX,NM,20230912,744859.8710173517
TX,NM,20231005,2639112.171243663
TX,NM,20231020,4129976.70976807
TX,NM,20231129,4830092.791265851
TX,NM,20231121,4725166.2222743435
TX,NM,20231228,4863543.975045852
TX,NM,20231218,4755306.357855854
KY,IN,20230103,2106832.655116114
KY,IN,20230130,1981953.9152480736
KY,IN,20230213,1328880.2803773675
KY,IN,20230216,1915673.4520276773
KY,IN,20230306,2080363.1038185582
KY,IN,20230315,3747718.0
KY,IN,20230403,1356845.869643646
KY,IN,20230410,169499.28799621225
KY,IN,20230530,2074899.840668708
KY,IN,20230517,2230281.656019865
KY,IN,20230630,2141596.706729709
KY,IN,20230615,533417.8745056666
KY,IN,20230727,413215.2969827741
KY,IN,20230710,578089.9303485546
KY,IN,20230803,506368.1507575511
KY,IN,20230831,388780.9049672589
KY,IN,20230906,293288.14905317477
KY,IN,20230912,103675.98689053403
KY,IN,20231005,0.0
KY,IN,20231020,28343.145404936702
KY,IN,20231129,745849.9411432168
KY,IN,20231121,1345325.2780011406
KY,IN,20231228,1236960.6423006803
