load_zone,timestamp,UnservedLoad,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
SPPS,202321,0,13558.3,0,-2056.34,11502,0
SPPS,202321,0,13554.3,0,-2056.34,11498,0
SPPS,202321,0,13655.3,0,-2056.34,11599,0
SPPS,202321,0,13901.9,0,-1958.87,11943,0
SPPS,202321,0,14099.9,0,-1303.93,12796,0
SPPS,202321,0,16273,0,-2299.98,13973,0
SPPS,202321,0,15918.6,0,-1736.56,14182,0
SPPS,202321,0,16571.5,0,-2760.53,13811,0
SPPS,202321,0,16163.5,0,-2350.56,13331,481.985
SPPS,202321,0,16942,0,-3567.03,12879,496
SPPS,202321,0,15551.3,0,-2582.25,12473,496
SPPS,202321,0,16275.2,0,-3625.19,12154,496
SPPS,202321,0,15996.2,0,-3510.18,11990,496
SPPS,202321,0,16596.8,0,-4313.82,11787,496
SPPS,202321,0,14896.2,0,-2671.25,11729,496
SPPS,202321,0,14200.6,0,-1848.36,11993,359.237
SPPS,202321,0,14375.3,0,-1475.32,12900,0
SPPS,202321,0,15899.5,0,-2379.49,13520,0
SPPS,202321,0,16010.4,0,-2483.43,13527,0
SPPS,202321,0,15988.8,0,-2495.83,13493,0
SPPS,202321,0,15120.3,0,-2056.34,13064,0
SPPS,202321,0,14447.3,0,-2056.34,12391,0
SPPS,202322,0,15342.5,0,-4176.5,10684,481.985
SPPS,202322,0,14775.3,0,-4032.34,10261,481.985
SPPS,202322,0,14563.4,0,-4005.38,10062,496
SPPS,202322,0,14541.6,0,-4048.61,9997,496
SPPS,202322,0,14827.2,0,-4270.22,10061,496
SPPS,202322,0,15530.3,0,-4660.31,10374,496
SPPS,202322,0,17485.3,0,-5846.3,11143,496
SPPS,202322,0,17907.4,0,-5074.38,12337,496
SPPS,202322,0,18714.3,0,-5276.3,12942,496
SPPS,202322,0,17945.9,0,-4607.87,12842,496
SPPS,202322,0,14833.6,0,-2056.34,12739,38.2652
SPPS,202322,0,13617.6,0,-1007.59,12610,0
SPPS,202322,0,12367.7,0,56.3304,12424,0
SPPS,202322,0,13338,0,-1145.02,12193,0
SPPS,202322,0,12893.1,0,-801.13,12092,0
SPPS,202322,0,13142.3,0,-1219.27,11923,0
SPPS,202322,0,13063.3,0,-1219.27,11844,0
SPPS,202322,0,13246.3,0,-1219.27,12027,0
SPPS,202322,0,14102.3,0,-1219.27,12883,0
SPPS,202322,0,16317,0,-2690.02,13627,0
SPPS,202322,0,15870.2,0,-2234.18,13636,0
SPPS,202322,0,15671.3,0,-2056.34,13615,0
SPPS,202322,0,15804.5,0,-2526.53,13278,0
SPPS,202322,0,15262,0,-2717.98,12544,0
SPPS,202323,0,16052.2,0,-1869.16,14183,0
SPPS,202323,0,15738.1,0,-1967.14,13771,0
SPPS,202323,0,16072.1,0,-2537.14,13535,0
SPPS,202323,0,16075.3,0,-2602.29,13473,0
SPPS,202323,0,15494.2,0,-1975.21,13519,0
SPPS,202323,0,16490.9,0,-2731.87,13759,0
SPPS,202323,0,17573.8,0,-3277.81,14296,0
SPPS,202323,0,18307.8,0,-3277.81,15030,0
SPPS,202323,0,18810.8,0,-3277.81,15533,0
SPPS,202323,0,18396.9,0,-2731.87,15665,0
SPPS,202323,0,18451.9,0,-2731.87,15720,0
SPPS,202323,0,18245.9,0,-2731.87,15514,0
SPPS,202323,0,17545,0,-2422.96,15122,0
SPPS,202323,0,16592.9,0,-1901.87,14691,0
SPPS,202323,0,16321.4,0,-1983.21,14338,0.222477
SPPS,202323,0,15917.6,0,-1796.05,14044,77.5313
SPPS,202323,0,15956.9,0,-1874.93,14082,0
SPPS,202323,0,17000.4,0,-2641.37,14359,0
SPPS,202323,0,17672.5,0,-2561.52,15111,0
SPPS,202323,0,18289.6,0,-2826.57,15463,0
SPPS,202323,0,18869.9,0,-3568.93,15301,0
SPPS,202323,0,17507,0,-2485.96,15021,0
SPPS,202323,0,16831.3,0,-2308.32,14523,0
SPPS,202323,0,15854.3,0,-2056.34,13798,0
SRCA,202300,0,25697.9,0,1192.12,26890,0
SRCA,202300,0,26212.9,0,1192.12,27405,0
SRCA,202300,0,26570.2,0,1615.76,28186,0
SRCA,202300,0,27141.2,0,2217.8,29359,0
SRCA,202300,0,29637.7,0,2036.3,31674,0
SRCA,202300,0,33553.1,0,1383.89,34937,0
SRCA,202300,0,35816.8,0,844.177,36661,0
SRCA,202300,0,36139,0,0,36139,0
SRCA,202300,0,33991.1,0,953.857,34945,0
SRCA,202300,0,32799.2,0,864.845,33664,0
SRCA,202300,0,31363.9,0,1192.12,32556,0
SRCA,202300,0,31252.9,0,34.0707,31287,0
SRCA,202300,0,31016.6,0,-599.622,30417,0
SRCA,202300,0,30454.9,0,-708.921,29746,0
SRCA,202300,0,29794.9,0,34.0707,29829,0
SRCA,202300,0,29717.9,0,1192.12,30910,0
SRCA,202300,0,32596.9,0,1192.12,33789,0
SRCA,202300,0,34166.4,0,2021.56,36188,0
SRCA,202300,0,34634.2,0,1856.78,36491,0
SRCA,202300,0,34210.5,0,1993.47,36204,0
SRCA,202300,0,34163.9,0,1192.12,35356,0
SRCA,202300,0,33698,0,0,33698,0
SRCA,202300,0,32477,0,0,32477,0
SRCA,202300,0,30722.9,0,1192.12,31915,0
SRCA,202301,0,21972.1,0,1492.93,23465,0
SRCA,202301,0,21972.1,0,1812.93,23785,0
SRCA,202301,0,22053.2,0,2217.8,24271,0
SRCA,202301,0,23197.2,0,2217.8,25415,0
SRCA,202301,0,25540.2,0,2217.8,27758,0
SRCA,202301,0,30257.9,0,1192.12,31450,0
SRCA,202301,0,32795.9,0,394.053,33190,0
SRCA,202301,0,31714,0,0,31714,0
SRCA,202301,0,27797.9,0,1192.12,28990,0
SRCA,202301,0,27528.5,0,-988.464,26540,0
SRCA,202301,0,27580.8,0,-1889.68,25062,629.078
SRCA,202301,0,27664.4,0,-954.431,23834,2876
SRCA,202301,0,27912.8,0,-2070.83,22966,2876
SRCA,202301,0,27528.9,0,-2313.25,22306,2909.67
SRCA,202301,0,26833.9,0,-1974.93,21983,2876
SRCA,202301,0,25003.2,0,28.4784,22122,2909.67
SRCA,202301,0,23988.9,0,1373.62,23358,2004.53
SRCA,202301,0,24896.9,0,1192.12,26089,0
SRCA,202301,0,25481.9,0,1192.12,26674,0
SRCA,202301,0,25385.9,0,1192.12,26578,0
SRCA,202301,0,24588.4,0,1373.62,25962,0
SRCA,202301,0,23298.4,0,1373.62,24672,0
SRCA,202301,0,22005.4,0,1373.62,23379,0
SRCA,202301,0,21488.4,0,1245.63,22734,0
SRCA,202302,0,27317.3,0,1256.73,28574,0
SRCA,202302,0,27317.3,0,1748.73,29066,0
SRCA,202302,0,27560.2,0,2217.8,29778,0
SRCA,202302,0,28907.2,0,2217.8,31125,0
SRCA,202302,0,31401.7,0,2036.3,33438,0
SRCA,202302,0,36183.8,0,844.177,37028,0
SRCA,202302,0,37392.8,0,1109.16,38502,0
SRCA,202302,0,36574,0,0,36574,0
SRCA,202302,0,31935.9,0,1192.12,33128,0
SRCA,202302,0,30029.9,0,252.077,30282,0
SRCA,202302,0,29341.1,0,-1121.13,28220,0
SRCA,202302,0,28716.2,0,-2190.21,26526,0
SRCA,202302,0,28624.3,0,-2313.25,25418,893.063
SRCA,202302,0,28374,0,-1392.41,24511,2470.59
SRCA,202302,0,27468.5,0,-1550.15,24045,1873.39
SRCA,202302,0,25978.3,0,-915.929,24327,735.349
SRCA,202302,0,24469.5,0,1192.12,25656,5.60784
SRCA,202302,0,27566.4,0,821.639,28388,0
SRCA,202302,0,29175.1,0,26.8973,29202,0
SRCA,202302,0,29272,0,0,29272,0
SRCA,202302,0,27666.1,0,921.882,28588,0
SRCA,202302,0,25929.9,0,1192.12,27122,0
SRCA,202302,0,24390.9,0,1192.12,25583,0
SRCA,202302,0,23355.9,0,1192.12,24548,0
SRCA,202303,0,20669.4,0,-759.395,19910,0
SRCA,202303,0,19818,0,0,19818,0
SRCA,202303,0,20004,0,0,20004,0
SRCA,202303,0,20652,0,0,20652,0
SRCA,202303,0,21488.4,0,969.429,22297,160.8
SRCA,202303,0,22895.6,0,2474.36,25370,0
SRCA,202303,0,25326.9,0,1192.12,26519,0
SRCA,202303,0,24846.9,0,1192.12,26039,0
SRCA,202303,0,24311.8,0,1183.21,25495,0
SRCA,202303,0,24970.1,0,72.9117,25043,0
SRCA,202303,0,24574.9,0,34.0707,24609,0
SRCA,202303,0,24994.9,0,-915.929,24079,0
SRCA,202303,0,25000,0,-162.493,23776,1061.5
SRCA,202303,0,24955.3,0,-14.1749,23531,1410.13
SRCA,202303,0,23913.4,0,34.0707,23254,693.461
SRCA,202303,0,23223.1,0,199.902,23423,0
SRCA,202303,0,22781.9,0,1192.12,23974,0
SRCA,202303,0,27058.9,0,1192.12,25375,2876
SRCA,202303,0,24452.9,0,1192.12,25645,0
SRCA,202303,0,23797.9,0,1192.12,24990,0
SRCA,202303,0,22764.9,0,1192.12,23957,0
SRCA,202303,0,21972.1,0,500.729,22312,160.8
SRCA,202303,0,21488.4,0,-604.571,20723,160.8
SRCA,202303,0,21488.4,0,-1794.57,19533,160.8
SRCA,202304,0,22107.1,0,552.879,22660,0
SRCA,202304,0,22107.3,0,686.702,22794,0
SRCA,202304,0,22107.3,0,985.702,23093,0
SRCA,202304,0,22107.3,0,1582.7,23690,0
SRCA,202304,0,23399.2,0,2217.8,25617,0
SRCA,202304,0,25870.9,0,2598.05,28469,0
SRCA,202304,0,28045.9,0,1192.12,29238,0
SRCA,202304,0,27133.9,0,1192.12,28326,0
SRCA,202304,0,27576.3,0,-644.345,26932,0
SRCA,202304,0,28134.5,0,34.0707,25886,2282.57
SRCA,202304,0,28505.9,0,-512.888,25117,2876
SRCA,202304,0,28442.6,0,-1081.75,24422,2938.85
SRCA,202304,0,28786.2,0,-2029.24,23881,2876
SRCA,202304,0,28569,0,-2313.25,23219,3036.8
SRCA,202304,0,27934.1,0,-2125.32,22772,3036.8
SRCA,202304,0,26682.8,0,-687.977,22958,3036.8
SRCA,202304,0,25617.4,0,1231.4,23812,3036.8
SRCA,202304,0,24907.4,0,1373.62,26281,0
SRCA,202304,0,26706.9,0,1192.12,27899,0
SRCA,202304,0,26628.9,0,1192.12,27821,0
SRCA,202304,0,25941.9,0,1192.12,27134,0
SRCA,202304,0,24431.4,0,1373.62,25805,0
SRCA,202304,0,23264.2,0,1401.84,24666,0
SRCA,202304,0,22728.3,0,1396.66,24125,0
SRCA,202305,0,18581.2,0,0,16355,2226.17
SRCA,202305,0,18581.2,0,0,16092,2489.17
SRCA,202305,0,18581.2,0,0,16199,2382.17
SRCA,202305,0,18581.2,0,0,17098,1483.17
SRCA,202305,0,21488.4,0,0,19315,2173.37
SRCA,202305,0,21740.2,0,2160.5,21237,2663.65
SRCA,202305,0,23317.8,0,1192.12,21712,2797.89
SRCA,202305,0,25299.2,0,-556.565,21833,2909.67
SRCA,202305,0,26159.8,0,-1158.05,21965,3036.8
SRCA,202305,0,26243.8,0,-1158.05,22049,3036.8
SRCA,202305,0,27562.4,0,-2170.6,22355,3036.8
SRCA,202305,0,27558.3,0,-1849.32,22833,2876
SRCA,202305,0,27304,0,-1281.98,23146,2876
SRCA,202305,0,26820.3,0,-465.332,23479,2876
SRCA,202305,0,26132.6,0,462.425,23719,2876
SRCA,202305,0,25085.6,0,1192.12,23926,2351.71
SRCA,202305,0,24551.9,0,1192.12,23973,1771.07
SRCA,202305,0,22965.9,0,1192.12,24158,0
SRCA,202305,0,23665.9,0,1192.12,24858,0
SRCA,202305,0,23195.6,0,1192.12,24075,312.711
SRCA,202305,0,22508.1,0,1192.12,22339,1361.19
SRCA,202305,0,21488.4,0,182.681,20125,1546.05
SRCA,202305,0,21488.4,0,-41.5705,18410,3036.8
SRCA,202305,0,18581.2,0,0,17138,1443.17
SRCA,202306,0,17376.6,0,0,15592,1784.57
SRCA,202306,0,16062.2,0,0,15353,709.171
SRCA,202306,0,16062.2,0,0,15564,498.171
SRCA,202306,0,18581.2,0,0,16446,2135.17
SRCA,202306,0,21200,0,0,18324,2876
SRCA,202306,0,21834.7,0,1113.06,19911,3036.8
SRCA,202306,0,23982.3,0,-52.5141,20893,3036.8
SRCA,202306,0,25615.5,0,-872.698,21706,3036.8
SRCA,202306,0,26650.8,0,-1158.05,22456,3036.8
SRCA,202306,0,27029.7,0,-1158.05,22962,2909.67
SRCA,202306,0,27780.1,0,-1126.1,23778,2876
SRCA,202306,0,27744.7,0,-1045.99,24561,2137.74
SRCA,202306,0,28057,0,0,25181,2876
SRCA,202306,0,27723.7,0,0,25771,1952.65
SRCA,202306,0,26828.3,0,-205.2,26071,552.132
SRCA,202306,0,26792.2,0,-205.2,26012,574.968
SRCA,202306,0,25201.2,0,937.261,25636,502.422
SRCA,202306,0,24277.7,0,916.254,25194,0
SRCA,202306,0,27872.3,0,483.657,25480,2876
SRCA,202306,0,23858.1,0,889.907,24748,0
SRCA,202306,0,22508.1,0,422.929,22931,0
SRCA,202306,0,21488.4,0,-293.729,20594,600.642
SRCA,202306,0,21488.4,0,0,18806,2682.37
SRCA,202306,0,20355,0,0,17479,2876
SRCA,202307,0,16062.2,0,0,15002,1060.17
SRCA,202307,0,16062.2,0,0,14852,1210.17
SRCA,202307,0,18040.8,0,0,15004,3036.8
SRCA,202307,0,18581.2,0,0,16010,2571.17
SRCA,202307,0,18585.3,0,0,17781,804.253
SRCA,202307,0,22152.5,0,93.1712,19336,2909.67
SRCA,202307,0,23550.8,0,0,20514,3036.8
SRCA,202307,0,25230.8,0,-1158.05,21036,3036.8
SRCA,202307,0,25295.6,0,-1023.89,21362,2909.67
SRCA,202307,0,24477.8,0,0,21441,3036.8
SRCA,202307,0,25482,0,-795.18,21650,3036.8
SRCA,202307,0,25981,0,-1118.2,21826,3036.8
SRCA,202307,0,25014.8,0,0,21978,3036.8
SRCA,202307,0,25185.8,0,0,22149,3036.8
SRCA,202307,0,25355.8,0,0,22319,3036.8
SRCA,202307,0,26239.3,0,-701.546,22501,3036.8
SRCA,202307,0,24708.7,0,745.06,22417,3036.8
SRCA,202307,0,23715.5,0,1649.34,22328,3036.8
SRCA,202307,0,23160.3,0,2194.79,22957,2398.1
SRCA,202307,0,22508.1,0,1291.45,22666,1133.52
SRCA,202307,0,22508.1,0,954.467,21011,2451.54
SRCA,202307,0,21488.4,0,502.299,19081,2909.67
SRCA,202307,0,21488.4,0,-970.57,17481,3036.8
SRCA,202307,0,19365.7,0,0,16456,2909.67
SRCA,202308,0,18581.2,0,0,18039,542.17
SRCA,202308,0,18581.2,0,0,17542,1039.17
SRCA,202308,0,17491,0,0,17491,0
SRCA,202308,0,18581.2,0,0,18146,435.17
SRCA,202308,0,21492.5,0,0,20017,1475.45
SRCA,202308,0,22135.4,0,2214.6,21474,2876
SRCA,202308,0,23372.1,0,1192.12,22772,1792.26
SRCA,202308,0,24993.2,0,1192.12,23784,2401.27
SRCA,202308,0,25984.3,0,1192.12,24794,2382.4
SRCA,202308,0,26315.5,0,433.181,25920,828.722
SRCA,202308,0,26527.8,0,535.238,27063,0
SRCA,202308,0,27043.1,0,970.903,28014,0
SRCA,202308,0,27380.9,0,1192.12,28573,0
SRCA,202308,0,27363.5,0,1740.46,29104,0
SRCA,202308,0,27468.7,0,2036.3,29505,0
SRCA,202308,0,29241,0,292.973,29534,0
SRCA,202308,0,29119,0,0,29119,0
SRCA,202308,0,30094.3,0,0,28290,1804.32
SRCA,202308,0,27821,0,0,27821,0
SRCA,202308,0,27038,0,0,27038,0
SRCA,202308,0,23810.9,0,1192.12,25003,0
SRCA,202308,0,21972.1,0,448.929,22421,0
SRCA,202308,0,21488.4,0,198.986,20309,1378.36
SRCA,202308,0,21488.4,0,0,18887,2601.37
SRCA,202309,0,21563,0,-2249.99,19313,0
SRCA,202309,0,19913,0,-1158.05,18755,0
SRCA,202309,0,19827,0,-1158.05,18669,0
SRCA,202309,0,19687.9,0,-172.879,19515,0
SRCA,202309,0,21573.6,0,-365.643,21208,0
SRCA,202309,0,22184.5,0,1192.12,23044,332.619
SRCA,202309,0,23507.7,0,1360.31,24868,0
SRCA,202309,0,25132.1,0,1294.85,26427,0
SRCA,202309,0,26681.9,0,1192.12,27874,0
SRCA,202309,0,27960.9,0,1192.12,29153,0
SRCA,202309,0,29274.9,0,1192.12,30467,0
SRCA,202309,0,30227.9,0,1192.12,31420,0
SRCA,202309,0,31218,0,753.97,31972,0
SRCA,202309,0,32021,0,0,32021,0
SRCA,202309,0,31826,0,0,31826,0
SRCA,202309,0,32630,0,-1158.05,31472,0
SRCA,202309,0,32052,0,-1158.05,30894,0
SRCA,202309,0,31328,0,-1158.05,30170,0
SRCA,202309,0,30609,0,-994.97,29614,0
SRCA,202309,0,28799,0,0,28799,0
SRCA,202309,0,26889,0,0,26889,0
SRCA,202309,0,24491,0,0,24491,0
SRCA,202309,0,22574.7,0,-374.713,22200,0
SRCA,202309,0,21554.8,0,-868.836,20686,0
SRCA,202310,0,19158,0,0,19158,0
SRCA,202310,0,18501.7,0,0,18468,33.6694
SRCA,202310,0,18266.7,0,0,18233,33.6694
SRCA,202310,0,18640,0,0,18640,0
SRCA,202310,0,21512.9,0,0,19544,1968.87
SRCA,202310,0,23621.8,0,372.006,20957,3036.8
SRCA,202310,0,24835.3,0,706.331,22632,2909.67
SRCA,202310,0,26064.5,0,288.523,24020,2333.02
SRCA,202310,0,26887.6,0,-1158.05,25389,340.538
SRCA,202310,0,27586.7,0,-947.921,26478,160.8
SRCA,202310,0,28249.5,0,-709.488,27540,0
SRCA,202310,0,28652.2,0,-137.161,28515,0
SRCA,202310,0,29491,0,0,29491,0
SRCA,202310,0,30322,0,0,30322,0
SRCA,202310,0,30767,0,0,30767,0
SRCA,202310,0,30860,0,0,30860,0
SRCA,202310,0,30387,0,0,30387,0
SRCA,202310,0,29404.2,0,0,29375,29.1811
SRCA,202310,0,28137.2,0,0,28108,29.1811
SRCA,202310,0,27584.2,0,0,27555,29.1811
SRCA,202310,0,26042,0,0,26042,0
SRCA,202310,0,23611,0,0,23611,0
SRCA,202310,0,21972.1,0,-734.071,21238,0
SRCA,202310,0,21488.4,0,-1852.37,19636,0
SRCA,202311,0,22213.7,0,-669.651,21544,0
SRCA,202311,0,21730,0,-1167.95,20562,0
SRCA,202311,0,21729.8,0,-1650.77,20079,0
SRCA,202311,0,21731.1,0,-1372.13,20359,0
SRCA,202311,0,21748.7,0,-614.65,21134,0
SRCA,202311,0,23371.9,0,-752.887,22619,0
SRCA,202311,0,24996.7,0,53.3449,25050,0
SRCA,202311,0,26816.3,0,978.743,27795,0
SRCA,202311,0,29744.9,0,1192.12,30937,0
SRCA,202311,0,33655,0,305.02,33960,0
SRCA,202311,0,37784.1,0,-1158.05,36626,0
SRCA,202311,0,39882.1,0,-1158.05,38724,0
SRCA,202311,0,41189.9,0,-1137.88,40052,0
SRCA,202311,0,41021.2,0,-118.184,40903,0
SRCA,202311,0,40710.4,0,791.61,41502,0
SRCA,202311,0,39846.7,0,2036.3,41883,0
SRCA,202311,0,39506.2,0,2217.8,41724,0
SRCA,202311,0,39057.3,0,1670.66,40728,0
SRCA,202311,0,37690.4,0,1373.62,39064,0
SRCA,202311,0,36123,0,1506.95,37630,0
SRCA,202311,0,35377,0,0,35377,0
SRCA,202311,0,32297,0,0,32297,0
SRCA,202311,0,29181,0,0,29181,0
SRCA,202311,0,26226.6,0,372.428,26599,0
SRCA,202312,0,24511.9,0,1192.12,25704,0
SRCA,202312,0,23694,0,933.021,24627,0
SRCA,202312,0,22904.9,0,1192.12,24097,0
SRCA,202312,0,23134.9,0,1192.12,24327,0
SRCA,202312,0,23928.9,0,1192.12,25121,0
SRCA,202312,0,24526.1,0,1923.91,26450,0
SRCA,202312,0,26738.2,0,2217.8,28956,0
SRCA,202312,0,30431.9,0,1192.12,31624,0
SRCA,202312,0,33259.9,0,1192.12,34452,0
SRCA,202312,0,36916.2,0,22.787,36939,0
SRCA,202312,0,39037,0,0,39037,0
SRCA,202312,0,40348,0,0,40348,0
SRCA,202312,0,40788.3,0,224.723,41013,0
SRCA,202312,0,40059.9,0,735.074,40795,0
SRCA,202312,0,38729.9,0,1192.12,39922,0
SRCA,202312,0,37586.6,0,1536.36,39123,0
SRCA,202312,0,35962.2,0,2156.81,38119,0
SRCA,202312,0,35041.1,0,1802.92,36844,0
SRCA,202312,0,33767.4,0,1373.62,35141,0
SRCA,202312,0,31993,0,1817.03,33810,0
SRCA,202312,0,31632,0,0,31632,0
SRCA,202312,0,29327.3,0,-415.338,28912,0
SRCA,202312,0,26504,0,0,26504,0
SRCA,202312,0,24560,0,0,24560,0
SRCA,202313,0,22572.5,0,1013.54,23586,0
SRCA,202313,0,22783.9,0,34.0707,22818,0
SRCA,202313,0,22605.6,0,1.37135,22607,0
SRCA,202313,0,22995.9,0,34.0707,23030,0
SRCA,202313,0,22861.9,0,1192.12,24054,0
SRCA,202313,0,24358.9,0,1192.12,25551,0
SRCA,202313,0,26095.2,0,1913.77,28009,0
SRCA,202313,0,29443.9,0,1192.12,30636,0
SRCA,202313,0,32507.9,0,1192.12,33700,0
SRCA,202313,0,36292,0,0,36292,0
SRCA,202313,0,38529.3,0,-47.2704,38482,0
SRCA,202313,0,41270,0,-1145.95,40124,0
SRCA,202313,0,41849.7,0,-670.672,41179,0
SRCA,202313,0,41761,0,0,41761,0
SRCA,202313,0,41158.4,0,941.603,42100,0
SRCA,202313,0,40703.7,0,1449.34,42153,0
SRCA,202313,0,39648.2,0,2217.8,41866,0
SRCA,202313,0,39659.4,0,1373.62,41033,0
SRCA,202313,0,38229.4,0,1373.62,39603,0
SRCA,202313,0,36885.4,0,1373.62,38259,0
SRCA,202313,0,35922,0,0,35922,0
SRCA,202313,0,32866,0,0,32866,0
SRCA,202313,0,30111,0,0,30111,0
SRCA,202313,0,27317.3,0,665.729,27983,0
SRCA,202314,0,22223,0,183.955,22407,0
SRCA,202314,0,21739.5,0,-302.522,21437,0
SRCA,202314,0,21739.7,0,-596.699,21143,0
SRCA,202314,0,21739.7,0,-216.699,21523,0
SRCA,202314,0,21500.6,0,1019.38,22520,0
SRCA,202314,0,22576.9,0,1192.12,23769,0
SRCA,202314,0,24638.9,0,1192.12,25831,0
SRCA,202314,0,26221.7,0,2036.3,28258,0
SRCA,202314,0,29771.9,0,1192.12,30964,0
SRCA,202314,0,32713.9,0,822.119,33536,0
SRCA,202314,0,35708,0,0,35708,0
SRCA,202314,0,37398,0,0,37398,0
SRCA,202314,0,38755.2,0,-205.2,38550,0
SRCA,202314,0,40304.9,0,-1308.94,38996,0
SRCA,202314,0,39856.6,0,-1065.62,38791,0
SRCA,202314,0,39389.5,0,-1188.5,38201,0
SRCA,202314,0,36104.9,0,1192.12,37297,0
SRCA,202314,0,34429.9,0,1192.12,35622,0
SRCA,202314,0,32624.4,0,1373.62,33998,0
SRCA,202314,0,32245.9,0,394.106,32640,0
SRCA,202314,0,31492,0,-1158.05,30334,0
SRCA,202314,0,28742,0,-1158.05,27584,0
SRCA,202314,0,25064.9,0,166.064,25231,0
SRCA,202314,0,23202.1,0,16.8849,23219,0
SRCA,202315,0,21488.4,0,-965.37,20523,0
SRCA,202315,0,19943,0,0,19943,0
SRCA,202315,0,19792,0,0,19792,0
SRCA,202315,0,20516,0,0,20516,0
SRCA,202315,0,21489.7,0,1115.27,22605,0
SRCA,202315,0,22128.1,0,1909.85,24038,0
SRCA,202315,0,23879.9,0,1192.12,25072,0
SRCA,202315,0,25386.3,0,818.49,26044,160.8
SRCA,202315,0,26389.7,0,1123.14,27352,160.8
SRCA,202315,0,27700.9,0,1192.12,28893,0
SRCA,202315,0,29276.9,0,1192.12,30469,0
SRCA,202315,0,30605.4,0,1164.57,31770,0
SRCA,202315,0,32099.4,0,438.578,32538,0
SRCA,202315,0,33566,0,0,33566,0
SRCA,202315,0,34893.9,0,-1001.88,33892,0
SRCA,202315,0,33970,0,0,33970,0
SRCA,202315,0,34596.9,0,-1115.91,33481,0
SRCA,202315,0,32832.4,0,-3.56198,32668,160.8
SRCA,202315,0,31993,0,192.029,32185,0
SRCA,202315,0,30985,0,0,30985,0
SRCA,202315,0,29489.9,0,-945.871,28544,0
SRCA,202315,0,25866,0,0,25866,0
SRCA,202315,0,22508.1,0,1057.93,23566,0
SRCA,202315,0,21942.4,0,-5.3705,21937,0
SRCA,202316,0,21687.8,0,-667.767,21020,0
SRCA,202316,0,21488.4,0,-1059.37,20429,0
SRCA,202316,0,21488.4,0,-1189.37,20299,0
SRCA,202316,0,21488.4,0,-415.37,21073,0
SRCA,202316,0,21971.9,0,1192.12,23164,0
SRCA,202316,0,22812.5,0,1927.49,24740,0
SRCA,202316,0,23613.2,0,2217.8,25831,0
SRCA,202316,0,25456.4,0,1373.62,26830,0
SRCA,202316,0,27004.9,0,1192.12,28197,0
SRCA,202316,0,28303.9,0,1192.12,29496,0
SRCA,202316,0,29869.9,0,1192.12,31062,0
SRCA,202316,0,31336.9,0,1192.12,32529,0
SRCA,202316,0,33867,0,0,33867,0
SRCA,202316,0,35006,0,0,35006,0
SRCA,202316,0,36769.1,0,-1158.05,35611,0
SRCA,202316,0,36711.7,0,-987.719,35724,0
SRCA,202316,0,34061.9,0,1192.12,35254,0
SRCA,202316,0,33180.9,0,1192.12,34373,0
SRCA,202316,0,32513.9,0,1162.12,33676,0
SRCA,202316,0,32366.8,0,-302.83,32064,0
SRCA,202316,0,30010.6,0,-508.606,29502,0
SRCA,202316,0,26637,0,0,26637,0
SRCA,202316,0,23242.9,0,1192.12,24435,0
SRCA,202316,0,21972.1,0,889.93,22862,0
SRCA,202317,0,17417.8,0,0,17257,160.8
SRCA,202317,0,17120.8,0,0,16960,160.8
SRCA,202317,0,17103.8,0,0,16943,160.8
SRCA,202317,0,18581.2,0,0,17675,906.17
SRCA,202317,0,21488.4,0,0,19625,1863.37
SRCA,202317,0,21833.4,0,2164.42,20961,3036.8
SRCA,202317,0,24009.5,0,717.289,21690,3036.8
SRCA,202317,0,25782.2,0,-348.39,22397,3036.8
SRCA,202317,0,26915.4,0,-953.646,22925,3036.8
SRCA,202317,0,27621.5,0,-1038.88,23673,2909.67
SRCA,202317,0,27885.5,0,-1158.05,24521,2206.44
SRCA,202317,0,27940.6,0,-1158.05,25508,1274.57
SRCA,202317,0,28045.4,0,-1363.25,26500,182.193
SRCA,202317,0,28443.4,0,-1090.42,27353,0
SRCA,202317,0,28190.2,0,-205.2,27985,0
SRCA,202317,0,27502.8,0,644.214,28147,0
SRCA,202317,0,27675,0,0,27675,0
SRCA,202317,0,27119.8,0,0,26959,160.8
SRCA,202317,0,26960,0,0,26960,0
SRCA,202317,0,25647,0,0,25647,0
SRCA,202317,0,23367.2,0,34.8483,23402,0
SRCA,202317,0,21972.1,0,-910.071,21062,0
SRCA,202317,0,21488.4,0,0,19161,2327.37
SRCA,202317,0,19303,0,0,17951,1352.01
SRCA,202318,0,18568,0,0,18568,0
SRCA,202318,0,18581.2,0,0,17991,590.17
SRCA,202318,0,18110.8,0,0,17950,160.8
SRCA,202318,0,18689,0,0,18689,0
SRCA,202318,0,21047.8,0,0,20887,160.8
SRCA,202318,0,21561.9,0,2036.3,22389,1209.16
SRCA,202318,0,22682.9,0,972.283,23097,558.224
SRCA,202318,0,24451.6,0,1192.12,23670,1973.68
SRCA,202318,0,25479.4,0,1192.12,24297,2374.52
SRCA,202318,0,25857.6,0,34.0707,24923,968.72
SRCA,202318,0,26299.8,0,34.0707,25621,712.882
SRCA,202318,0,26469.2,0,20.805,26490,0
SRCA,202318,0,26938.6,0,244.385,27183,0
SRCA,202318,0,27572.4,0,136.61,27709,0
SRCA,202318,0,26862.5,0,1144.54,28007,0
