generation_project,timepoint,load_zone,ChargeMW,DischargeMW,StateOfCharge
PJME_hydroelectric_pumped_storage_1,202319,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202319,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202319,PJME,0,0,27484.9
PJME_hydroelectric_pumped_storage_1,202319,PJME,0,0,26949.1
PJME_hydroelectric_pumped_storage_1,202319,PJME,37.6655,0,25731.8
PJME_hydroelectric_pumped_storage_1,202319,PJME,1259.77,0,24410.1
PJME_hydroelectric_pumped_storage_1,202319,PJME,1826.99,0,24489.9
PJME_hydroelectric_pumped_storage_1,202319,PJME,1942,0,23009
PJME_hydroelectric_pumped_storage_1,202319,PJME,1942,0,20590.8
PJME_hydroelectric_pumped_storage_1,202319,PJME,1942,0,20886.2
PJME_hydroelectric_pumped_storage_1,202319,PJME,1172.63,0,19789.9
PJME_hydroelectric_pumped_storage_1,202319,PJME,1942,0,23412.1
PJME_hydroelectric_pumped_storage_1,202319,PJME,1942,0,23438.9
PJME_hydroelectric_pumped_storage_1,202319,PJME,303.794,0,22713.6
PJME_hydroelectric_pumped_storage_1,202319,PJME,1942,0,25731.4
PJME_hydroelectric_pumped_storage_1,202319,PJME,1888.71,0,26979.3
PJME_hydroelectric_pumped_storage_1,202319,PJME,1933.82,0,30101
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,25474.3
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,27245.5
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,29823.8
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,27484.9
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,26949.1
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,25731.8
PJME_hydroelectric_pumped_storage_1,202320,PJME,1762.35,0,25731.8
PJME_hydroelectric_pumped_storage_1,202320,PJME,1134.75,0,25340.9
PJME_hydroelectric_pumped_storage_1,202320,PJME,1023,0,23776.2
PJME_hydroelectric_pumped_storage_1,202320,PJME,1942,0,22047.2
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,20886.2
PJME_hydroelectric_pumped_storage_1,202320,PJME,1942,0,21246.4
PJME_hydroelectric_pumped_storage_1,202320,PJME,1785.17,0,24750.9
PJME_hydroelectric_pumped_storage_1,202320,PJME,918.123,0,24127.4
PJME_hydroelectric_pumped_storage_1,202320,PJME,268.864,0,22915.3
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,25731.4
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,26979.3
PJME_hydroelectric_pumped_storage_1,202320,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,25474.3
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,27245.5
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,29823.8
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,1013.07,29087.9
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,692.633,29408.4
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,27484.9
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,26949.1
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,25731.8
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,25731.8
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,25340.9
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,23776.2
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,22047.2
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,20886.2
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,21246.4
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,24750.9
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,24127.4
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,22915.3
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,25731.4
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,26979.3
PJME_hydroelectric_pumped_storage_1,202321,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,25474.3
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,27245.5
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,29823.8
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,29087.9
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,29408.4
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,27484.9
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,26949.1
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,25731.8
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,25731.8
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,25340.9
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,23776.2
PJME_hydroelectric_pumped_storage_1,202322,PJME,1905.06,0,23475.9
PJME_hydroelectric_pumped_storage_1,202322,PJME,635.185,0,21362.5
PJME_hydroelectric_pumped_storage_1,202322,PJME,1001.13,0,21997.2
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,24750.9
PJME_hydroelectric_pumped_storage_1,202322,PJME,977.185,0,24860.3
PJME_hydroelectric_pumped_storage_1,202322,PJME,1942,0,24371.7
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,25731.4
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,26979.3
PJME_hydroelectric_pumped_storage_1,202322,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,25474.3
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,27245.5
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,29823.8
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,30101
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,542.842,29558.2
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,29087.9
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,242.019,29859
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,1378.46,28029.9
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,27484.9
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,26949.1
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,25731.8
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,25731.8
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,25340.9
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,23776.2
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,23475.9
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,21362.5
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,21997.2
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,24750.9
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,24860.3
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,24371.7
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,25731.4
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,26979.3
PJME_hydroelectric_pumped_storage_1,202323,PJME,0,0,30101
PJMW_batteries_1,202300,PJMW,0,0,90.3
PJMW_batteries_1,202300,PJMW,0,97.3,14.9453
PJMW_batteries_1,202300,PJMW,0,90.3,97.3
PJMW_batteries_1,202300,PJMW,0,90.3,97.3
PJMW_batteries_1,202300,PJMW,0,90.3,97.3
PJMW_batteries_1,202300,PJMW,0,90.3,97.3
PJMW_batteries_1,202300,PJMW,0,0,187.6
PJMW_batteries_1,202300,PJMW,0,0,97.3
PJMW_batteries_1,202300,PJMW,0,0,97.3
PJMW_batteries_1,202300,PJMW,0,90.3,97.3
PJMW_batteries_1,202300,PJMW,0,97.3,0
PJMW_batteries_1,202300,PJMW,0,97.3,0
PJMW_batteries_1,202300,PJMW,0,0,82.3547
PJMW_batteries_1,202300,PJMW,0,59.4642,22.8906
PJMW_batteries_1,202300,PJMW,0,82.3547,0
PJMW_batteries_1,202300,PJMW,0,0,22.8906
PJMW_batteries_1,202300,PJMW,0,82.3547,0
PJMW_batteries_1,202300,PJMW,0,97.3,0
PJMW_batteries_1,202300,PJMW,0,97.3,0
PJMW_batteries_1,202300,PJMW,0,97.3,0
PJMW_batteries_1,202300,PJMW,0,97.3,0
PJMW_batteries_1,202300,PJMW,0,97.3,0
PJMW_batteries_1,202300,PJMW,0,97.3,0
PJMW_batteries_1,202300,PJMW,0,97.3,0
PJMW_batteries_1,202301,PJMW,0,0,90.3
PJMW_batteries_1,202301,PJMW,97.3,0,97.3
PJMW_batteries_1,202301,PJMW,0,0,97.3
PJMW_batteries_1,202301,PJMW,0,0,97.3
PJMW_batteries_1,202301,PJMW,0,0,97.3
PJMW_batteries_1,202301,PJMW,0,0,97.3
PJMW_batteries_1,202301,PJMW,0,0,187.6
PJMW_batteries_1,202301,PJMW,0,97.3,0
PJMW_batteries_1,202301,PJMW,0,97.3,0
PJMW_batteries_1,202301,PJMW,0,0,97.3
PJMW_batteries_1,202301,PJMW,0,0,0
PJMW_batteries_1,202301,PJMW,0,0,0
PJMW_batteries_1,202301,PJMW,0,0,82.3547
PJMW_batteries_1,202301,PJMW,0,0,22.8906
PJMW_batteries_1,202301,PJMW,0,0,0
PJMW_batteries_1,202301,PJMW,0,0,22.8906
PJMW_batteries_1,202301,PJMW,0,0,0
PJMW_batteries_1,202301,PJMW,0,0,0
PJMW_batteries_1,202301,PJMW,0,0,0
PJMW_batteries_1,202301,PJMW,0,0,0
PJMW_batteries_1,202301,PJMW,0,0,0
PJMW_batteries_1,202301,PJMW,97.3,0,82.3547
PJMW_batteries_1,202301,PJMW,97.3,0,82.3547
PJMW_batteries_1,202301,PJMW,97.3,0,82.3547
PJMW_batteries_1,202302,PJMW,0,90.3,0
PJMW_batteries_1,202302,PJMW,0,97.3,0
PJMW_batteries_1,202302,PJMW,0,97.3,0
PJMW_batteries_1,202302,PJMW,0,97.3,0
PJMW_batteries_1,202302,PJMW,0,97.3,0
PJMW_batteries_1,202302,PJMW,0,97.3,0
PJMW_batteries_1,202302,PJMW,0,97.3,90.3
PJMW_batteries_1,202302,PJMW,0,0,0
PJMW_batteries_1,202302,PJMW,0,0,0
PJMW_batteries_1,202302,PJMW,0,97.3,0
PJMW_batteries_1,202302,PJMW,0,0,0
PJMW_batteries_1,202302,PJMW,0,0,0
PJMW_batteries_1,202302,PJMW,0,0,82.3547
PJMW_batteries_1,202302,PJMW,0,0,22.8906
PJMW_batteries_1,202302,PJMW,0,0,0
PJMW_batteries_1,202302,PJMW,0,0,22.8906
PJMW_batteries_1,202302,PJMW,0,0,0
PJMW_batteries_1,202302,PJMW,0,0,0
PJMW_batteries_1,202302,PJMW,0,0,0
PJMW_batteries_1,202302,PJMW,0,0,0
PJMW_batteries_1,202302,PJMW,0,0,0
PJMW_batteries_1,202302,PJMW,0,0,82.3547
PJMW_batteries_1,202302,PJMW,0,82.3547,0
PJMW_batteries_1,202302,PJMW,0,82.3547,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,90.3,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,82.3547
PJMW_batteries_1,202303,PJMW,0,0,22.8906
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,22.8906
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,82.3547
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202303,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,27.0446,0,105.245
PJMW_batteries_1,202304,PJMW,97.3,0,105.245
PJMW_batteries_1,202304,PJMW,97.3,0,82.3547
PJMW_batteries_1,202304,PJMW,97.3,0,105.245
PJMW_batteries_1,202304,PJMW,97.3,0,82.3547
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,82.3547
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202304,PJMW,0,0,0
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202305,PJMW,27.0446,0,22.8906
PJMW_batteries_1,202305,PJMW,0,0,0
PJMW_batteries_1,202305,PJMW,0,0,0
PJMW_batteries_1,202305,PJMW,0,0,0
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202305,PJMW,27.0446,0,22.8906
PJMW_batteries_1,202305,PJMW,0,0,105.245
PJMW_batteries_1,202305,PJMW,0,0,105.245
PJMW_batteries_1,202305,PJMW,0,0,82.3547
PJMW_batteries_1,202305,PJMW,0,0,105.245
PJMW_batteries_1,202305,PJMW,27.0446,0,105.245
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202305,PJMW,45.8338,0,38.7938
PJMW_batteries_1,202305,PJMW,28.6039,0,24.2103
PJMW_batteries_1,202305,PJMW,27.0446,0,105.245
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202305,PJMW,97.3,0,82.3547
PJMW_batteries_1,202306,PJMW,27.0446,0,105.245
PJMW_batteries_1,202306,PJMW,97.3,0,164.709
PJMW_batteries_1,202306,PJMW,97.3,0,164.709
PJMW_batteries_1,202306,PJMW,97.3,0,164.709
PJMW_batteries_1,202306,PJMW,97.3,0,164.709
PJMW_batteries_1,202306,PJMW,97.3,0,105.245
PJMW_batteries_1,202306,PJMW,27.0446,0,22.8906
PJMW_batteries_1,202306,PJMW,97.3,0,82.3547
PJMW_batteries_1,202306,PJMW,27.0446,0,22.8906
PJMW_batteries_1,202306,PJMW,27.0446,0,105.245
PJMW_batteries_1,202306,PJMW,0,0,82.3547
PJMW_batteries_1,202306,PJMW,97.3,0,105.245
PJMW_batteries_1,202306,PJMW,0,0,105.245
PJMW_batteries_1,202306,PJMW,0,0,105.245
PJMW_batteries_1,202306,PJMW,27.0446,0,105.245
PJMW_batteries_1,202306,PJMW,0,0,105.245
PJMW_batteries_1,202306,PJMW,0,0,105.245
PJMW_batteries_1,202306,PJMW,27.0446,0,105.245
PJMW_batteries_1,202306,PJMW,27.0446,0,105.245
PJMW_batteries_1,202306,PJMW,78.5108,0,105.245
PJMW_batteries_1,202306,PJMW,95.7407,0,105.245
PJMW_batteries_1,202306,PJMW,0,0,105.245
PJMW_batteries_1,202306,PJMW,27.0446,0,105.245
PJMW_batteries_1,202306,PJMW,97.3,0,164.709
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,27.0446,0,187.6
PJMW_batteries_1,202307,PJMW,27.0446,0,187.6
PJMW_batteries_1,202307,PJMW,27.0446,0,187.6
PJMW_batteries_1,202307,PJMW,0,0,164.709
PJMW_batteries_1,202307,PJMW,0,0,105.245
PJMW_batteries_1,202307,PJMW,97.3,0,105.245
PJMW_batteries_1,202307,PJMW,97.3,0,164.709
PJMW_batteries_1,202307,PJMW,97.3,0,105.245
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,164.709
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,97.3,0,187.6
PJMW_batteries_1,202307,PJMW,0,0,164.709
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,27.0446,0,187.6
PJMW_batteries_1,202308,PJMW,97.3,0,187.6
PJMW_batteries_1,202308,PJMW,97.3,0,187.6
PJMW_batteries_1,202308,PJMW,27.0446,0,187.6
PJMW_batteries_1,202308,PJMW,97.3,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,27.0446,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,0,0,187.6
PJMW_batteries_1,202308,PJMW,27.0446,0,187.6
PJMW_batteries_1,202309,PJMW,0,82.3547,105.245
PJMW_batteries_1,202309,PJMW,0,54.8329,132.767
PJMW_batteries_1,202309,PJMW,0,82.3547,105.245
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,82.3547,105.245
PJMW_batteries_1,202309,PJMW,0,82.3547,105.245
PJMW_batteries_1,202309,PJMW,0,82.3547,105.245
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202309,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,97.3,0,187.6
PJMW_batteries_1,202310,PJMW,64.7837,0,187.6
PJMW_batteries_1,202310,PJMW,97.3,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,97.3,0,187.6
PJMW_batteries_1,202310,PJMW,97.3,0,187.6
PJMW_batteries_1,202310,PJMW,97.3,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202310,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,90.3,97.3
PJMW_batteries_1,202311,PJMW,0,90.3,97.3
PJMW_batteries_1,202311,PJMW,0,90.3,97.3
PJMW_batteries_1,202311,PJMW,0,90.3,97.3
PJMW_batteries_1,202311,PJMW,0,90.3,97.3
PJMW_batteries_1,202311,PJMW,0,90.3,97.3
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,90.3,97.3
PJMW_batteries_1,202311,PJMW,0,97.3,90.3
PJMW_batteries_1,202311,PJMW,0,90.3,97.3
PJMW_batteries_1,202311,PJMW,0,97.3,90.3
PJMW_batteries_1,202311,PJMW,0,97.3,90.3
PJMW_batteries_1,202311,PJMW,0,90.3,97.3
PJMW_batteries_1,202311,PJMW,0,90.3,97.3
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202311,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,97.3
PJMW_batteries_1,202312,PJMW,0,0,97.3
PJMW_batteries_1,202312,PJMW,0,0,97.3
PJMW_batteries_1,202312,PJMW,0,0,97.3
PJMW_batteries_1,202312,PJMW,0,0,97.3
PJMW_batteries_1,202312,PJMW,0,0,97.3
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,97.3
PJMW_batteries_1,202312,PJMW,0,0,90.3
PJMW_batteries_1,202312,PJMW,0,0,97.3
PJMW_batteries_1,202312,PJMW,0,0,90.3
PJMW_batteries_1,202312,PJMW,0,0,90.3
PJMW_batteries_1,202312,PJMW,0,0,97.3
PJMW_batteries_1,202312,PJMW,0,0,97.3
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202312,PJMW,0,0,187.6
PJMW_batteries_1,202313,PJMW,0,97.3,0
PJMW_batteries_1,202313,PJMW,0,97.3,0
PJMW_batteries_1,202313,PJMW,0,97.3,0
PJMW_batteries_1,202313,PJMW,0,97.3,0
PJMW_batteries_1,202313,PJMW,0,97.3,0
PJMW_batteries_1,202313,PJMW,0,97.3,0
PJMW_batteries_1,202313,PJMW,0,97.3,90.3
PJMW_batteries_1,202313,PJMW,0,97.3,0
PJMW_batteries_1,202313,PJMW,0,90.3,0
PJMW_batteries_1,202313,PJMW,0,97.3,0
PJMW_batteries_1,202313,PJMW,0,90.3,0
PJMW_batteries_1,202313,PJMW,0,90.3,0
PJMW_batteries_1,202313,PJMW,0,97.3,0
PJMW_batteries_1,202313,PJMW,0,97.3,0
PJMW_batteries_1,202313,PJMW,0,97.3,90.3
PJMW_batteries_1,202313,PJMW,0,97.3,90.3
PJMW_batteries_1,202313,PJMW,0,97.3,90.3
PJMW_batteries_1,202313,PJMW,0,0,187.6
PJMW_batteries_1,202313,PJMW,0,0,187.6
PJMW_batteries_1,202313,PJMW,0,97.3,90.3
PJMW_batteries_1,202313,PJMW,0,90.3,97.3
PJMW_batteries_1,202313,PJMW,0,90.3,97.3
PJMW_batteries_1,202313,PJMW,0,90.3,97.3
PJMW_batteries_1,202313,PJMW,0,97.3,90.3
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,90.3
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,0,0
PJMW_batteries_1,202314,PJMW,0,90.3,0
PJMW_batteries_1,202314,PJMW,0,90.3,0
PJMW_batteries_1,202314,PJMW,0,90.3,0
PJMW_batteries_1,202314,PJMW,0,97.3,90.3
PJMW_batteries_1,202314,PJMW,0,97.3,90.3
PJMW_batteries_1,202314,PJMW,0,90.3,0
PJMW_batteries_1,202314,PJMW,0,97.3,0
PJMW_batteries_1,202314,PJMW,0,97.3,0
PJMW_batteries_1,202314,PJMW,0,97.3,0
