LNG_ROUTE_TIMESERIES_1,LNG_ROUTE_TIMESERIES_2,LNG_ROUTE_TIMESERIES_3,LNGShipped
SD,CT,20231121,0.0
SD,CT,20231228,0.0
SD,CT,20231218,0.0
NC,WI,20230103,0.0
NC,WI,20230130,0.0
NC,WI,20230213,0.0
NC,WI,20230216,0.0
NC,WI,20230306,0.0
NC,WI,20230315,0.0
NC,WI,20230403,0.0
NC,WI,20230410,0.0
NC,WI,20230530,0.0
NC,WI,20230517,0.0
NC,WI,20230630,0.0
NC,WI,20230615,0.0
NC,WI,20230727,0.0
NC,WI,20230710,0.0
NC,WI,20230803,0.0
NC,WI,20230831,0.0
NC,WI,20230906,0.0
NC,WI,20230912,0.0
NC,WI,20231005,0.0
NC,WI,20231020,0.0
NC,WI,20231129,0.0
NC,WI,20231121,0.0
NC,WI,20231228,0.0
NC,WI,20231218,0.0
AR,OR,20230103,0.0
AR,OR,20230130,0.0
AR,OR,20230213,0.0
AR,OR,20230216,0.0
AR,OR,20230306,0.0
AR,OR,20230315,0.0
AR,OR,20230403,0.0
AR,OR,20230410,0.0
AR,OR,20230530,0.0
AR,OR,20230517,0.0
AR,OR,20230630,0.0
AR,OR,20230615,0.0
AR,OR,20230727,0.0
AR,OR,20230710,0.0
AR,OR,20230803,0.0
AR,OR,20230831,0.0
AR,OR,20230906,0.0
AR,OR,20230912,0.0
AR,OR,20231005,0.0
AR,OR,20231020,0.0
AR,OR,20231129,0.0
AR,OR,20231121,0.0
AR,OR,20231228,0.0
AR,OR,20231218,0.0
OK,CT,20230103,0.0
OK,CT,20230130,0.0
OK,CT,20230213,0.0
OK,CT,20230216,0.0
OK,CT,20230306,0.0
OK,CT,20230315,0.0
OK,CT,20230403,0.0
OK,CT,20230410,0.0
OK,CT,20230530,0.0
OK,CT,20230517,0.0
OK,CT,20230630,0.0
OK,CT,20230615,0.0
OK,CT,20230727,0.0
OK,CT,20230710,0.0
OK,CT,20230803,0.0
OK,CT,20230831,0.0
OK,CT,20230906,0.0
OK,CT,20230912,0.0
OK,CT,20231005,0.0
OK,CT,20231020,0.0
OK,CT,20231129,0.0
OK,CT,20231121,0.0
OK,CT,20231228,0.0
OK,CT,20231218,0.0
LA,KS,20230103,0.0
LA,KS,20230130,0.0
LA,KS,20230213,0.0
LA,KS,20230216,0.0
LA,KS,20230306,0.0
LA,KS,20230315,0.0
LA,KS,20230403,0.0
LA,KS,20230410,0.0
LA,KS,20230530,0.0
LA,KS,20230517,0.0
LA,KS,20230630,0.0
LA,KS,20230615,0.0
LA,KS,20230727,0.0
LA,KS,20230710,0.0
LA,KS,20230803,0.0
LA,KS,20230831,0.0
LA,KS,20230906,0.0
LA,KS,20230912,0.0
LA,KS,20231005,0.0
LA,KS,20231020,0.0
LA,KS,20231129,0.0
LA,KS,20231121,0.0
LA,KS,20231228,0.0
LA,KS,20231218,0.0
MS,PA,20230103,0.0
MS,PA,20230130,0.0
MS,PA,20230213,0.0
MS,PA,20230216,0.0
MS,PA,20230306,0.0
MS,PA,20230315,0.0
MS,PA,20230403,0.0
MS,PA,20230410,0.0
MS,PA,20230530,0.0
MS,PA,20230517,0.0
MS,PA,20230630,0.0
MS,PA,20230615,0.0
MS,PA,20230727,0.0
MS,PA,20230710,0.0
MS,PA,20230803,0.0
MS,PA,20230831,0.0
MS,PA,20230906,0.0
MS,PA,20230912,0.0
MS,PA,20231005,0.0
MS,PA,20231020,0.0
MS,PA,20231129,0.0
MS,PA,20231121,0.0
MS,PA,20231228,0.0
MS,PA,20231218,0.0
KS,DC,20230103,0.0
KS,DC,20230130,0.0
KS,DC,20230213,0.0
KS,DC,20230216,0.0
KS,DC,20230306,0.0
KS,DC,20230315,0.0
KS,DC,20230403,0.0
KS,DC,20230410,0.0
KS,DC,20230530,0.0
KS,DC,20230517,0.0
KS,DC,20230630,0.0
KS,DC,20230615,0.0
KS,DC,20230727,0.0
KS,DC,20230710,0.0
KS,DC,20230803,0.0
KS,DC,20230831,0.0
KS,DC,20230906,0.0
KS,DC,20230912,0.0
KS,DC,20231005,0.0
KS,DC,20231020,0.0
KS,DC,20231129,0.0
KS,DC,20231121,0.0
KS,DC,20231228,0.0
KS,DC,20231218,0.0
LA,NM,20230103,0.0
LA,NM,20230130,0.0
LA,NM,20230213,0.0
LA,NM,20230216,0.0
LA,NM,20230306,0.0
LA,NM,20230315,0.0
LA,NM,20230403,0.0
LA,NM,20230410,0.0
LA,NM,20230530,0.0
LA,NM,20230517,0.0
LA,NM,20230630,0.0
LA,NM,20230615,0.0
LA,NM,20230727,0.0
LA,NM,20230710,0.0
LA,NM,20230803,0.0
LA,NM,20230831,0.0
LA,NM,20230906,0.0
LA,NM,20230912,0.0
LA,NM,20231005,0.0
LA,NM,20231020,0.0
LA,NM,20231129,0.0
LA,NM,20231121,0.0
LA,NM,20231228,0.0
LA,NM,20231218,0.0
SD,GA,20230103,0.0
SD,GA,20230130,0.0
SD,GA,20230213,0.0
SD,GA,20230216,0.0
SD,GA,20230306,0.0
SD,GA,20230315,0.0
SD,GA,20230403,0.0
SD,GA,20230410,0.0
SD,GA,20230530,0.0
SD,GA,20230517,0.0
SD,GA,20230630,0.0
SD,GA,20230615,0.0
SD,GA,20230727,0.0
SD,GA,20230710,0.0
SD,GA,20230803,0.0
SD,GA,20230831,0.0
SD,GA,20230906,0.0
SD,GA,20230912,0.0
SD,GA,20231005,0.0
SD,GA,20231020,0.0
SD,GA,20231129,0.0
SD,GA,20231121,0.0
SD,GA,20231228,0.0
SD,GA,20231218,0.0
LA,ID,20230103,0.0
LA,ID,20230130,0.0
LA,ID,20230213,0.0
LA,ID,20230216,0.0
LA,ID,20230306,0.0
LA,ID,20230315,0.0
LA,ID,20230403,0.0
LA,ID,20230410,0.0
LA,ID,20230530,0.0
LA,ID,20230517,0.0
LA,ID,20230630,0.0
LA,ID,20230615,0.0
LA,ID,20230727,0.0
LA,ID,20230710,0.0
LA,ID,20230803,0.0
LA,ID,20230831,0.0
LA,ID,20230906,0.0
LA,ID,20230912,0.0
LA,ID,20231005,0.0
LA,ID,20231020,0.0
LA,ID,20231129,0.0
LA,ID,20231121,0.0
LA,ID,20231228,0.0
LA,ID,20231218,0.0
MS,IN,20230103,0.0
MS,IN,20230130,0.0
MS,IN,20230213,0.0
MS,IN,20230216,0.0
MS,IN,20230306,0.0
MS,IN,20230315,0.0
MS,IN,20230403,0.0
MS,IN,20230410,0.0
MS,IN,20230530,0.0
MS,IN,20230517,0.0
MS,IN,20230630,0.0
MS,IN,20230615,0.0
MS,IN,20230727,0.0
MS,IN,20230710,0.0
MS,IN,20230803,0.0
MS,IN,20230831,0.0
MS,IN,20230906,0.0
MS,IN,20230912,0.0
MS,IN,20231005,0.0
MS,IN,20231020,0.0
MS,IN,20231129,0.0
MS,IN,20231121,0.0
MS,IN,20231228,0.0
MS,IN,20231218,0.0
OK,GA,20230103,0.0
OK,GA,20230130,0.0
OK,GA,20230213,0.0
OK,GA,20230216,0.0
OK,GA,20230306,0.0
OK,GA,20230315,0.0
OK,GA,20230403,0.0
OK,GA,20230410,0.0
OK,GA,20230530,0.0
OK,GA,20230517,0.0
OK,GA,20230630,0.0
OK,GA,20230615,0.0
OK,GA,20230727,0.0
OK,GA,20230710,0.0
OK,GA,20230803,0.0
OK,GA,20230831,0.0
OK,GA,20230906,0.0
OK,GA,20230912,0.0
OK,GA,20231005,0.0
OK,GA,20231020,0.0
OK,GA,20231129,0.0
OK,GA,20231121,0.0
OK,GA,20231228,0.0
OK,GA,20231218,0.0
DC,OH,20230103,0.0
DC,OH,20230130,0.0
DC,OH,20230213,0.0
DC,OH,20230216,0.0
DC,OH,20230306,0.0
DC,OH,20230315,0.0
DC,OH,20230403,0.0
DC,OH,20230410,0.0
DC,OH,20230530,0.0
DC,OH,20230517,0.0
DC,OH,20230630,0.0
DC,OH,20230615,0.0
DC,OH,20230727,0.0
DC,OH,20230710,0.0
DC,OH,20230803,0.0
DC,OH,20230831,0.0
DC,OH,20230906,0.0
DC,OH,20230912,0.0
DC,OH,20231005,0.0
DC,OH,20231020,0.0
DC,OH,20231129,0.0
DC,OH,20231121,0.0
DC,OH,20231228,0.0
DC,OH,20231218,0.0
ND,WY,20230103,0.0
ND,WY,20230130,0.0
ND,WY,20230213,0.0
ND,WY,20230216,0.0
ND,WY,20230306,0.0
ND,WY,20230315,0.0
ND,WY,20230403,0.0
ND,WY,20230410,0.0
ND,WY,20230530,0.0
ND,WY,20230517,0.0
ND,WY,20230630,0.0
ND,WY,20230615,0.0
ND,WY,20230727,0.0
ND,WY,20230710,0.0
ND,WY,20230803,0.0
ND,WY,20230831,0.0
ND,WY,20230906,0.0
ND,WY,20230912,0.0
ND,WY,20231005,0.0
ND,WY,20231020,0.0
ND,WY,20231129,0.0
ND,WY,20231121,0.0
ND,WY,20231228,0.0
ND,WY,20231218,0.0
UT,GA,20230103,0.0
UT,GA,20230130,0.0
UT,GA,20230213,0.0
UT,GA,20230216,0.0
UT,GA,20230306,0.0
UT,GA,20230315,0.0
UT,GA,20230403,0.0
UT,GA,20230410,0.0
UT,GA,20230530,0.0
UT,GA,20230517,0.0
UT,GA,20230630,0.0
UT,GA,20230615,0.0
UT,GA,20230727,0.0
UT,GA,20230710,0.0
UT,GA,20230803,0.0
UT,GA,20230831,0.0
UT,GA,20230906,0.0
UT,GA,20230912,0.0
UT,GA,20231005,0.0
UT,GA,20231020,0.0
UT,GA,20231129,0.0
UT,GA,20231121,0.0
UT,GA,20231228,0.0
UT,GA,20231218,0.0
MA,NV,20230103,0.0
MA,NV,20230130,0.0
MA,NV,20230213,0.0
MA,NV,20230216,0.0
MA,NV,20230306,0.0
MA,NV,20230315,0.0
MA,NV,20230403,0.0
MA,NV,20230410,0.0
MA,NV,20230530,0.0
MA,NV,20230517,0.0
MA,NV,20230630,0.0
MA,NV,20230615,0.0
MA,NV,20230727,0.0
MA,NV,20230710,0.0
MA,NV,20230803,0.0
MA,NV,20230831,0.0
MA,NV,20230906,0.0
MA,NV,20230912,0.0
MA,NV,20231005,0.0
MA,NV,20231020,0.0
MA,NV,20231129,0.0
MA,NV,20231121,0.0
MA,NV,20231228,0.0
MA,NV,20231218,0.0
DE,RI,20230103,0.0
DE,RI,20230130,0.0
DE,RI,20230213,0.0
DE,RI,20230216,0.0
DE,RI,20230306,0.0
DE,RI,20230315,0.0
DE,RI,20230403,0.0
DE,RI,20230410,0.0
DE,RI,20230530,0.0
DE,RI,20230517,0.0
DE,RI,20230630,0.0
DE,RI,20230615,0.0
DE,RI,20230727,0.0
DE,RI,20230710,0.0
DE,RI,20230803,0.0
DE,RI,20230831,0.0
DE,RI,20230906,0.0
DE,RI,20230912,0.0
DE,RI,20231005,0.0
DE,RI,20231020,0.0
DE,RI,20231129,0.0
DE,RI,20231121,0.0
DE,RI,20231228,0.0
DE,RI,20231218,0.0
IA,FL,20230103,0.0
IA,FL,20230130,0.0
IA,FL,20230213,0.0
IA,FL,20230216,0.0
IA,FL,20230306,0.0
IA,FL,20230315,0.0
IA,FL,20230403,0.0
IA,FL,20230410,0.0
IA,FL,20230530,0.0
IA,FL,20230517,0.0
IA,FL,20230630,0.0
IA,FL,20230615,0.0
IA,FL,20230727,0.0
IA,FL,20230710,0.0
IA,FL,20230803,0.0
IA,FL,20230831,0.0
IA,FL,20230906,0.0
IA,FL,20230912,0.0
IA,FL,20231005,0.0
IA,FL,20231020,0.0
IA,FL,20231129,0.0
IA,FL,20231121,0.0
IA,FL,20231228,0.0
IA,FL,20231218,0.0
ME,UT,20230103,0.0
ME,UT,20230130,0.0
ME,UT,20230213,0.0
ME,UT,20230216,0.0
ME,UT,20230306,0.0
ME,UT,20230315,0.0
ME,UT,20230403,0.0
ME,UT,20230410,0.0
ME,UT,20230530,0.0
ME,UT,20230517,0.0
ME,UT,20230630,0.0
ME,UT,20230615,0.0
ME,UT,20230727,0.0
ME,UT,20230710,0.0
ME,UT,20230803,0.0
ME,UT,20230831,0.0
ME,UT,20230906,0.0
ME,UT,20230912,0.0
ME,UT,20231005,0.0
ME,UT,20231020,0.0
ME,UT,20231129,0.0
ME,UT,20231121,0.0
ME,UT,20231228,0.0
ME,UT,20231218,0.0
PA,NC,20230103,0.0
PA,NC,20230130,0.0
PA,NC,20230213,0.0
PA,NC,20230216,0.0
PA,NC,20230306,0.0
PA,NC,20230315,0.0
PA,NC,20230403,0.0
PA,NC,20230410,0.0
PA,NC,20230530,0.0
PA,NC,20230517,0.0
PA,NC,20230630,0.0
PA,NC,20230615,0.0
PA,NC,20230727,0.0
PA,NC,20230710,0.0
PA,NC,20230803,0.0
PA,NC,20230831,0.0
PA,NC,20230906,0.0
PA,NC,20230912,0.0
PA,NC,20231005,0.0
PA,NC,20231020,0.0
PA,NC,20231129,0.0
PA,NC,20231121,0.0
PA,NC,20231228,0.0
PA,NC,20231218,0.0
NV,UT,20230103,0.0
NV,UT,20230130,0.0
NV,UT,20230213,0.0
NV,UT,20230216,0.0
NV,UT,20230306,0.0
NV,UT,20230315,0.0
NV,UT,20230403,0.0
NV,UT,20230410,0.0
NV,UT,20230530,0.0
NV,UT,20230517,0.0
NV,UT,20230630,0.0
NV,UT,20230615,0.0
NV,UT,20230727,0.0
NV,UT,20230710,0.0
NV,UT,20230803,0.0
NV,UT,20230831,0.0
NV,UT,20230906,0.0
NV,UT,20230912,0.0
NV,UT,20231005,0.0
NV,UT,20231020,0.0
NV,UT,20231129,0.0
NV,UT,20231121,0.0
NV,UT,20231228,0.0
NV,UT,20231218,0.0
SD,TX,20230103,0.0
SD,TX,20230130,0.0
SD,TX,20230213,0.0
SD,TX,20230216,0.0
SD,TX,20230306,0.0
SD,TX,20230315,0.0
SD,TX,20230403,0.0
SD,TX,20230410,0.0
SD,TX,20230530,0.0
SD,TX,20230517,0.0
SD,TX,20230630,0.0
SD,TX,20230615,0.0
SD,TX,20230727,0.0
SD,TX,20230710,0.0
SD,TX,20230803,0.0
SD,TX,20230831,0.0
SD,TX,20230906,0.0
SD,TX,20230912,0.0
SD,TX,20231005,0.0
SD,TX,20231020,0.0
SD,TX,20231129,0.0
SD,TX,20231121,0.0
SD,TX,20231228,0.0
SD,TX,20231218,0.0
WV,CO,20230103,0.0
WV,CO,20230130,0.0
WV,CO,20230213,0.0
WV,CO,20230216,0.0
WV,CO,20230306,0.0
WV,CO,20230315,0.0
WV,CO,20230403,0.0
WV,CO,20230410,0.0
WV,CO,20230530,0.0
WV,CO,20230517,0.0
WV,CO,20230630,0.0
WV,CO,20230615,0.0
WV,CO,20230727,0.0
WV,CO,20230710,0.0
WV,CO,20230803,0.0
WV,CO,20230831,0.0
WV,CO,20230906,0.0
WV,CO,20230912,0.0
WV,CO,20231005,0.0
WV,CO,20231020,0.0
WV,CO,20231129,0.0
WV,CO,20231121,0.0
WV,CO,20231228,0.0
WV,CO,20231218,0.0
WV,LA,20230103,0.0
WV,LA,20230130,0.0
WV,LA,20230213,0.0
WV,LA,20230216,0.0
WV,LA,20230306,0.0
WV,LA,20230315,0.0
WV,LA,20230403,0.0
WV,LA,20230410,0.0
WV,LA,20230530,0.0
WV,LA,20230517,0.0
WV,LA,20230630,0.0
WV,LA,20230615,0.0
WV,LA,20230727,0.0
WV,LA,20230710,0.0
WV,LA,20230803,0.0
WV,LA,20230831,0.0
WV,LA,20230906,0.0
WV,LA,20230912,0.0
WV,LA,20231005,0.0
WV,LA,20231020,0.0
WV,LA,20231129,0.0
WV,LA,20231121,0.0
WV,LA,20231228,0.0
WV,LA,20231218,0.0
OK,TX,20230103,0.0
OK,TX,20230130,0.0
OK,TX,20230213,0.0
OK,TX,20230216,0.0
OK,TX,20230306,0.0
OK,TX,20230315,0.0
OK,TX,20230403,0.0
OK,TX,20230410,0.0
OK,TX,20230530,0.0
OK,TX,20230517,0.0
OK,TX,20230630,0.0
OK,TX,20230615,0.0
OK,TX,20230727,0.0
OK,TX,20230710,0.0
OK,TX,20230803,0.0
OK,TX,20230831,0.0
OK,TX,20230906,0.0
OK,TX,20230912,0.0
OK,TX,20231005,0.0
OK,TX,20231020,0.0
OK,TX,20231129,0.0
OK,TX,20231121,0.0
OK,TX,20231228,0.0
OK,TX,20231218,0.0
WV,OK,20230103,0.0
WV,OK,20230130,0.0
WV,OK,20230213,0.0
WV,OK,20230216,0.0
WV,OK,20230306,0.0
WV,OK,20230315,0.0
WV,OK,20230403,0.0
WV,OK,20230410,0.0
WV,OK,20230530,0.0
WV,OK,20230517,0.0
WV,OK,20230630,0.0
WV,OK,20230615,0.0
WV,OK,20230727,0.0
WV,OK,20230710,0.0
WV,OK,20230803,0.0
WV,OK,20230831,0.0
WV,OK,20230906,0.0
WV,OK,20230912,0.0
WV,OK,20231005,0.0
WV,OK,20231020,0.0
WV,OK,20231129,0.0
WV,OK,20231121,0.0
WV,OK,20231228,0.0
WV,OK,20231218,0.0
AZ,ME,20230103,0.0
AZ,ME,20230130,0.0
AZ,ME,20230213,0.0
AZ,ME,20230216,0.0
AZ,ME,20230306,0.0
AZ,ME,20230315,0.0
AZ,ME,20230403,0.0
AZ,ME,20230410,0.0
AZ,ME,20230530,0.0
AZ,ME,20230517,0.0
AZ,ME,20230630,0.0
AZ,ME,20230615,0.0
AZ,ME,20230727,0.0
AZ,ME,20230710,0.0
AZ,ME,20230803,0.0
AZ,ME,20230831,0.0
AZ,ME,20230906,0.0
AZ,ME,20230912,0.0
AZ,ME,20231005,0.0
AZ,ME,20231020,0.0
AZ,ME,20231129,0.0
AZ,ME,20231121,0.0
AZ,ME,20231228,0.0
AZ,ME,20231218,0.0
SD,PA,20230103,0.0
SD,PA,20230130,0.0
SD,PA,20230213,0.0
SD,PA,20230216,0.0
SD,PA,20230306,0.0
SD,PA,20230315,0.0
SD,PA,20230403,0.0
SD,PA,20230410,0.0
SD,PA,20230530,0.0
SD,PA,20230517,0.0
SD,PA,20230630,0.0
SD,PA,20230615,0.0
SD,PA,20230727,0.0
SD,PA,20230710,0.0
SD,PA,20230803,0.0
SD,PA,20230831,0.0
SD,PA,20230906,0.0
SD,PA,20230912,0.0
SD,PA,20231005,0.0
SD,PA,20231020,0.0
SD,PA,20231129,0.0
SD,PA,20231121,0.0
SD,PA,20231228,0.0
SD,PA,20231218,0.0
KS,TN,20230103,0.0
KS,TN,20230130,0.0
KS,TN,20230213,0.0
KS,TN,20230216,0.0
KS,TN,20230306,0.0
KS,TN,20230315,0.0
KS,TN,20230403,0.0
KS,TN,20230410,0.0
KS,TN,20230530,0.0
KS,TN,20230517,0.0
KS,TN,20230630,0.0
KS,TN,20230615,0.0
KS,TN,20230727,0.0
KS,TN,20230710,0.0
KS,TN,20230803,0.0
KS,TN,20230831,0.0
KS,TN,20230906,0.0
KS,TN,20230912,0.0
KS,TN,20231005,0.0
KS,TN,20231020,0.0
KS,TN,20231129,0.0
KS,TN,20231121,0.0
KS,TN,20231228,0.0
KS,TN,20231218,0.0
IA,CT,20230103,0.0
IA,CT,20230130,0.0
IA,CT,20230213,0.0
IA,CT,20230216,0.0
IA,CT,20230306,0.0
IA,CT,20230315,0.0
IA,CT,20230403,0.0
IA,CT,20230410,0.0
IA,CT,20230530,0.0
IA,CT,20230517,0.0
IA,CT,20230630,0.0
IA,CT,20230615,0.0
IA,CT,20230727,0.0
IA,CT,20230710,0.0
IA,CT,20230803,0.0
IA,CT,20230831,0.0
IA,CT,20230906,0.0
IA,CT,20230912,0.0
IA,CT,20231005,0.0
IA,CT,20231020,0.0
IA,CT,20231129,0.0
IA,CT,20231121,0.0
IA,CT,20231228,0.0
IA,CT,20231218,0.0
ME,WV,20230103,0.0
ME,WV,20230130,0.0
ME,WV,20230213,0.0
ME,WV,20230216,0.0
ME,WV,20230306,0.0
ME,WV,20230315,0.0
ME,WV,20230403,0.0
ME,WV,20230410,0.0
ME,WV,20230530,0.0
ME,WV,20230517,0.0
ME,WV,20230630,0.0
ME,WV,20230615,0.0
ME,WV,20230727,0.0
ME,WV,20230710,0.0
ME,WV,20230803,0.0
ME,WV,20230831,0.0
ME,WV,20230906,0.0
ME,WV,20230912,0.0
ME,WV,20231005,0.0
ME,WV,20231020,0.0
ME,WV,20231129,0.0
ME,WV,20231121,0.0
ME,WV,20231228,0.0
ME,WV,20231218,0.0
OK,PA,20230103,0.0
OK,PA,20230130,0.0
OK,PA,20230213,0.0
OK,PA,20230216,0.0
OK,PA,20230306,0.0
OK,PA,20230315,0.0
OK,PA,20230403,0.0
OK,PA,20230410,0.0
OK,PA,20230530,0.0
OK,PA,20230517,0.0
OK,PA,20230630,0.0
OK,PA,20230615,0.0
OK,PA,20230727,0.0
OK,PA,20230710,0.0
OK,PA,20230803,0.0
OK,PA,20230831,0.0
OK,PA,20230906,0.0
OK,PA,20230912,0.0
OK,PA,20231005,0.0
OK,PA,20231020,0.0
OK,PA,20231129,0.0
OK,PA,20231121,0.0
OK,PA,20231228,0.0
OK,PA,20231218,0.0
SD,IN,20230103,0.0
SD,IN,20230130,0.0
SD,IN,20230213,0.0
SD,IN,20230216,0.0
SD,IN,20230306,0.0
SD,IN,20230315,0.0
SD,IN,20230403,0.0
SD,IN,20230410,0.0
SD,IN,20230530,0.0
SD,IN,20230517,0.0
SD,IN,20230630,0.0
SD,IN,20230615,0.0
SD,IN,20230727,0.0
SD,IN,20230710,0.0
SD,IN,20230803,0.0
SD,IN,20230831,0.0
SD,IN,20230906,0.0
SD,IN,20230912,0.0
SD,IN,20231005,0.0
SD,IN,20231020,0.0
SD,IN,20231129,0.0
SD,IN,20231121,0.0
SD,IN,20231228,0.0
SD,IN,20231218,0.0
UT,TX,20230103,0.0
UT,TX,20230130,0.0
UT,TX,20230213,0.0
UT,TX,20230216,0.0
UT,TX,20230306,0.0
UT,TX,20230315,0.0
UT,TX,20230403,0.0
UT,TX,20230410,0.0
UT,TX,20230530,0.0
UT,TX,20230517,0.0
UT,TX,20230630,0.0
UT,TX,20230615,0.0
UT,TX,20230727,0.0
UT,TX,20230710,0.0
UT,TX,20230803,0.0
UT,TX,20230831,0.0
UT,TX,20230906,0.0
UT,TX,20230912,0.0
UT,TX,20231005,0.0
UT,TX,20231020,0.0
UT,TX,20231129,0.0
UT,TX,20231121,0.0
UT,TX,20231228,0.0
UT,TX,20231218,0.0
MN,CO,20230103,0.0
MN,CO,20230130,0.0
MN,CO,20230213,0.0
MN,CO,20230216,0.0
MN,CO,20230306,0.0
MN,CO,20230315,0.0
MN,CO,20230403,0.0
MN,CO,20230410,0.0
MN,CO,20230530,0.0
MN,CO,20230517,0.0
MN,CO,20230630,0.0
MN,CO,20230615,0.0
MN,CO,20230727,0.0
MN,CO,20230710,0.0
MN,CO,20230803,0.0
MN,CO,20230831,0.0
MN,CO,20230906,0.0
MN,CO,20230912,0.0
MN,CO,20231005,0.0
MN,CO,20231020,0.0
MN,CO,20231129,0.0
MN,CO,20231121,0.0
MN,CO,20231228,0.0
MN,CO,20231218,0.0
MN,LA,20230103,0.0
MN,LA,20230130,0.0
MN,LA,20230213,0.0
MN,LA,20230216,0.0
MN,LA,20230306,0.0
MN,LA,20230315,0.0
MN,LA,20230403,0.0
MN,LA,20230410,0.0
MN,LA,20230530,0.0
MN,LA,20230517,0.0
MN,LA,20230630,0.0
MN,LA,20230615,0.0
MN,LA,20230727,0.0
MN,LA,20230710,0.0
MN,LA,20230803,0.0
MN,LA,20230831,0.0
MN,LA,20230906,0.0
MN,LA,20230912,0.0
MN,LA,20231005,0.0
MN,LA,20231020,0.0
MN,LA,20231129,0.0
MN,LA,20231121,0.0
MN,LA,20231228,0.0
MN,LA,20231218,0.0
MN,OK,20230103,0.0
MN,OK,20230130,0.0
MN,OK,20230213,0.0
MN,OK,20230216,0.0
MN,OK,20230306,0.0
MN,OK,20230315,0.0
MN,OK,20230403,0.0
MN,OK,20230410,0.0
MN,OK,20230530,0.0
MN,OK,20230517,0.0
MN,OK,20230630,0.0
MN,OK,20230615,0.0
MN,OK,20230727,0.0
MN,OK,20230710,0.0
MN,OK,20230803,0.0
MN,OK,20230831,0.0
MN,OK,20230906,0.0
MN,OK,20230912,0.0
MN,OK,20231005,0.0
MN,OK,20231020,0.0
MN,OK,20231129,0.0
MN,OK,20231121,0.0
MN,OK,20231228,0.0
MN,OK,20231218,0.0
OK,IN,20230103,0.0
OK,IN,20230130,0.0
OK,IN,20230213,0.0
OK,IN,20230216,0.0
OK,IN,20230306,0.0
OK,IN,20230315,0.0
OK,IN,20230403,0.0
OK,IN,20230410,0.0
OK,IN,20230530,0.0
OK,IN,20230517,0.0
OK,IN,20230630,0.0
OK,IN,20230615,0.0
OK,IN,20230727,0.0
OK,IN,20230710,0.0
OK,IN,20230803,0.0
OK,IN,20230831,0.0
OK,IN,20230906,0.0
OK,IN,20230912,0.0
OK,IN,20231005,0.0
OK,IN,20231020,0.0
OK,IN,20231129,0.0
OK,IN,20231121,0.0
OK,IN,20231228,0.0
OK,IN,20231218,0.0
LA,MA,20230103,0.0
LA,MA,20230130,0.0
LA,MA,20230213,0.0
LA,MA,20230216,0.0
LA,MA,20230306,0.0
LA,MA,20230315,0.0
LA,MA,20230403,0.0
LA,MA,20230410,0.0
LA,MA,20230530,0.0
LA,MA,20230517,0.0
LA,MA,20230630,0.0
LA,MA,20230615,0.0
LA,MA,20230727,0.0
LA,MA,20230710,0.0
LA,MA,20230803,0.0
LA,MA,20230831,0.0
LA,MA,20230906,0.0
LA,MA,20230912,0.0
LA,MA,20231005,0.0
LA,MA,20231020,0.0
LA,MA,20231129,0.0
LA,MA,20231121,0.0
LA,MA,20231228,0.0
LA,MA,20231218,0.0
IA,GA,20230103,0.0
IA,GA,20230130,0.0
IA,GA,20230213,0.0
IA,GA,20230216,0.0
IA,GA,20230306,0.0
IA,GA,20230315,0.0
IA,GA,20230403,0.0
IA,GA,20230410,0.0
IA,GA,20230530,0.0
IA,GA,20230517,0.0
IA,GA,20230630,0.0
IA,GA,20230615,0.0
IA,GA,20230727,0.0
IA,GA,20230710,0.0
IA,GA,20230803,0.0
IA,GA,20230831,0.0
IA,GA,20230906,0.0
IA,GA,20230912,0.0
IA,GA,20231005,0.0
IA,GA,20231020,0.0
IA,GA,20231129,0.0
IA,GA,20231121,0.0
IA,GA,20231228,0.0
IA,GA,20231218,0.0
NY,AZ,20230103,0.0
NY,AZ,20230130,0.0
NY,AZ,20230213,0.0
NY,AZ,20230216,0.0
NY,AZ,20230306,0.0
NY,AZ,20230315,0.0
NY,AZ,20230403,0.0
NY,AZ,20230410,0.0
NY,AZ,20230530,0.0
NY,AZ,20230517,0.0
NY,AZ,20230630,0.0
NY,AZ,20230615,0.0
NY,AZ,20230727,0.0
NY,AZ,20230710,0.0
NY,AZ,20230803,0.0
NY,AZ,20230831,0.0
NY,AZ,20230906,0.0
NY,AZ,20230912,0.0
NY,AZ,20231005,0.0
NY,AZ,20231020,0.0
NY,AZ,20231129,0.0
NY,AZ,20231121,0.0
NY,AZ,20231228,0.0
NY,AZ,20231218,0.0
OH,AL,20230103,0.0
OH,AL,20230130,0.0
OH,AL,20230213,0.0
OH,AL,20230216,0.0
OH,AL,20230306,0.0
OH,AL,20230315,0.0
OH,AL,20230403,0.0
OH,AL,20230410,0.0
OH,AL,20230530,0.0
OH,AL,20230517,0.0
OH,AL,20230630,0.0
OH,AL,20230615,0.0
OH,AL,20230727,0.0
OH,AL,20230710,0.0
OH,AL,20230803,0.0
OH,AL,20230831,0.0
OH,AL,20230906,0.0
OH,AL,20230912,0.0
OH,AL,20231005,0.0
OH,AL,20231020,0.0
OH,AL,20231129,0.0
OH,AL,20231121,0.0
OH,AL,20231228,0.0
OH,AL,20231218,0.0
OH,AR,20230103,0.0
OH,AR,20230130,0.0
OH,AR,20230213,0.0
OH,AR,20230216,0.0
