generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
ISNE_solar_photovoltaic_1,ISNE_solar_photovoltaic_1,Solar Photovoltaic,ISNE,Solar,2023,4942.679393641154,0.0,0.0,2359.6000000000004,0.0,53157068.8,10.754707025583638,0.2391219652299698,,
MISC_ar_natural_gas_fired_combined_cycle_1,MISC_ar_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISC,Naturalgas,2023,3841.875867740813,17484377.074088447,1748624.7299260856,482.0,0.0,7949144.0,6.620078823380736,0.9098959002326928,,
MISC_batteries_1,MISC_batteries_1,Batteries,MISC,Electricity,2023,-8.219662425765495,6794.0647237968005,0.0,36.3,0.0,271378.8,6.141526671422607,0.14243844166560957,53.513427251077495,45.293764825311996
MISC_biomass_1,MISC_biomass_1,Biomass,MISC,Waste_biomass,2023,365.69448476064,1644893.7924533589,0.0,72.1,0.0,11335562.0,35.49535564078722,0.5790000000000002,,
MISC_biomass_2,MISC_biomass_2,Biomass,MISC,Waste_biomass,2023,363.66566653727995,1254646.5495536157,0.0,71.7,0.0,11272674.0,34.44735564078722,0.579,,
MISC_conventional_hydroelectric_1,MISC_conventional_hydroelectric_1,Conventional Hydroelectric,MISC,Water,2023,1462.2670213922534,0.0,0.0,451.5,0.0,21242172.0,14.526876206080956,0.36971268246120303,,
MISC_conventional_steam_coal_1,MISC_conventional_steam_coal_1,Conventional Steam Coal,MISC,Coal,2023,0.0,0.0,0.0,2409.0,0.0,178143692.661,0.0,0.0,,
MISC_conventional_steam_coal_2,MISC_conventional_steam_coal_2,Conventional Steam Coal,MISC,Coal,2023,3199.8045293422056,6012432.710634004,3140505.751804436,16326.099999999999,0.0,997565606.8804998,313.63729577488994,0.022373628077162633,,
MISC_distributed_generation_1,MISC_distributed_generation_1,distributed_generation,MISC,Solar,2023,648.3484226395,0.0,0.0,355.0,0.0,0.0,0.0,0.20848534057542586,,
MISC_hydroelectric_pumped_storage_1,MISC_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,MISC,Electricity,2023,-236.4683390142419,0.0,0.0,471.0,0.0,22159608.0,31.244222826099282,0.17189643025608056,945.7069116405189,709.2385726262771
MISC_ia_natural_gas_fired_combined_cycle_1,MISC_ia_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISC,Naturalgas,2023,438.00047999999987,1993340.1844799994,170026.07480974076,50.0,0.0,824600.0,6.433646338652415,0.9999999999999997,,
MISC_ia_natural_gas_internal_combustion_engine_1,MISC_ia_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISC,Naturalgas,2023,0.0,0.0,0.0,18.0,0.0,432000.0,0.0,0.0,,
MISC_il_natural_gas_fired_combined_cycle_1,MISC_il_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISC,Naturalgas,2023,9176.110056000001,33134933.412215997,3546465.9664777857,1047.5,0.0,10251882.5,4.728236218553914,1.0000000000000002,,
MISC_il_natural_gas_fired_combustion_turbine_1,MISC_il_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISC,Naturalgas,2023,10551.636055929539,71751125.18032086,6954702.768983313,3380.8,0.0,32847734.472,9.913046573809856,0.3562835257611556,,
MISC_il_natural_gas_fired_combustion_turbine_2,MISC_il_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISC,Naturalgas,2023,814.0817092176821,5535755.622680239,422967.15840875544,125.0,0.0,1676500.0,8.859375589719473,0.743452800981115,,
MISC_il_natural_gas_internal_combustion_engine_1,MISC_il_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISC,Naturalgas,2023,262.8219559886571,1684425.9159313038,134851.3699626113,39.9,0.0,957600.0,10.052531212595223,0.7519416920294785,,
MISC_il_natural_gas_steam_turbine_1,MISC_il_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISC,Naturalgas,2023,638.0976211799333,673831.0879660095,311827.20457202493,89.3,0.0,4581357.9,8.235713178570418,0.8157011687754522,,
MISC_in_natural_gas_fired_combined_cycle_1,MISC_in_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISC,Naturalgas,2023,16797.893188315134,60657192.30300595,6993110.083839921,1987.0,0.0,19446769.0,4.768690954573247,0.965055668907559,,
MISC_in_natural_gas_fired_combustion_turbine_1,MISC_in_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISC,Naturalgas,2023,2292.3893217143914,15588247.387657864,1652157.0317622796,1958.0,0.0,18224208.354,14.749874910589272,0.1336506598330738,,
MISC_in_natural_gas_fired_combustion_turbine_2,MISC_in_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISC,Naturalgas,2023,9258.520708994076,62957940.82115973,5441654.994390564,1652.1000000000001,0.0,17817250.876799997,8.72441659275997,0.6397358504204231,,
MISC_in_natural_gas_internal_combustion_engine_1,MISC_in_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISC,Naturalgas,2023,188.00780591999998,1119210.4686417598,89591.70944957659,26.4,0.0,633600.0,9.32307283766508,0.8129566205041602,,
MISC_in_natural_gas_steam_turbine_1,MISC_in_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISC,Naturalgas,2023,55.97409451999998,59108.64381312,44092.40406836239,70.6,0.0,3621991.8000000003,65.7643589481887,0.09050608802985785,,
MISC_ky_natural_gas_fired_combustion_turbine_1,MISC_ky_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISC,Naturalgas,2023,0.0,0.0,0.0,65.0,0.0,871780.0,0.0,0.0,,
MISC_mo_natural_gas_fired_combined_cycle_1,MISC_mo_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISC,Naturalgas,2023,4223.3736060646015,19220573.281200007,1742989.1591169133,494.6,0.0,8156943.2,6.482380919814185,0.9747669759694743,,
MISC_mo_natural_gas_fired_combustion_turbine_1,MISC_mo_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISC,Naturalgas,2023,7871.254856724565,53524533.02572704,5104503.422132578,2020.5,0.0,20759859.607499998,9.437426939589493,0.4447137294049519,,
MISC_mo_natural_gas_internal_combustion_engine_1,MISC_mo_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISC,Naturalgas,2023,35.63238070999999,227690.9127369,18229.68702959681,5.300000000000001,0.0,127200.0,9.959786735139543,0.7674752662371509,,
MISC_mo_natural_gas_steam_turbine_1,MISC_mo_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISC,Naturalgas,2023,401.7094399199999,424205.16855552007,200123.74536055513,56.4,0.0,2893489.2,8.258940514856299,0.8130707756302001,,
MISC_nuclear_1,MISC_nuclear_1,Nuclear,MISC,Uranium,2023,20787.502780799998,51345131.868576005,0.0,2373.0,0.0,652980783.0,33.8821801875651,0.9999999999999998,,
MISC_ok_natural_gas_fired_combined_cycle_1,MISC_ok_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISC,Naturalgas,2023,8216.889004799998,29671186.1963328,3160041.970550299,938.0,0.0,9180206.0,4.728236218553917,0.9999999999999998,,
MISC_onshore_wind_turbine_1,MISC_onshore_wind_turbine_1,Onshore Wind Turbine,MISC,Wind,2023,13444.00094725086,0.0,0.0,6382.599999999999,0.0,193392780.0,14.38506146784723,0.24045085429384577,,
MISC_petroleum_liquids_1,MISC_petroleum_liquids_1,Petroleum Liquids,MISC,Distillate,2023,0.0,0.0,0.0,450.50000000000006,0.0,10812000.0,0.0,0.0,,
MISC_small_hydroelectric_1,MISC_small_hydroelectric_1,Small Hydroelectric,MISC,Water,2023,179.69232492287998,0.0,0.0,39.6,0.0,1863100.8,10.368282567436323,0.5179999999999999,,
MISC_solar_photovoltaic_1,MISC_solar_photovoltaic_1,Solar Photovoltaic,MISC,Solar,2023,3064.1010541934556,0.0,0.0,1498.9,0.0,33767219.2,11.02026943719333,0.23335969180124574,,
MISE_batteries_1,MISE_batteries_1,Batteries,MISE,Electricity,2023,-0.21116311835196974,174.5395150128,0.0,1.3,0.0,9718.8,8.502377969499284,0.1021773350525868,1.3747598851039697,1.163596766752
MISE_biomass_1,MISE_biomass_1,Biomass,MISE,Waste_biomass,2023,620.1999196704,2522973.273219187,0.0,170.6,0.0,26821732.0,47.31491305064047,0.41500000000000015,,
MISE_biomass_2,MISE_biomass_2,Biomass,MISE,Waste_biomass,2023,508.5930173616002,3536755.8427325673,0.0,139.89999999999998,0.0,21995078.0,50.200913050640466,0.41500000000000026,,
MISE_conventional_hydroelectric_1,MISE_conventional_hydroelectric_1,Conventional Hydroelectric,MISE,Water,2023,96.77037606023899,0.0,0.0,32.300000000000004,0.0,1519650.4000000001,15.703673602074533,0.3420072593219532,,
MISE_conventional_steam_coal_1,MISE_conventional_steam_coal_1,Conventional Steam Coal,MISE,Coal,2023,458.3796741811643,861295.4077864079,457459.68783989584,5761.299999999999,0.0,356580770.5395,779.7947554847632,0.009082392772524494,,
MISE_conventional_steam_coal_2,MISE_conventional_steam_coal_2,Conventional Steam Coal,MISE,Coal,2023,0.0,0.0,0.0,60.0,0.0,4471200.0,0.0,0.0,,
MISE_distributed_generation_1,MISE_distributed_generation_1,distributed_generation,MISE,Solar,2023,293.2582738297,0.0,0.0,223.0,0.0,0.0,0.0,0.15012078570096543,,
MISE_hydroelectric_pumped_storage_1,MISE_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,MISE,Electricity,2023,-871.7061897971328,0.0,0.0,2115.0,0.0,99506520.0,38.059410918611086,0.1411154361116426,3486.2111860197942,2614.5049962226612
MISE_mi_natural_gas_fired_combined_cycle_1,MISE_mi_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISE,Naturalgas,2023,48162.218236553774,172083605.75920665,20275236.23527667,5517.4,0.0,64225256.078200005,4.906519477087849,0.9964773431619834,,
MISE_mi_natural_gas_fired_combined_cycle_2,MISE_mi_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,MISE,Naturalgas,2023,5838.415023572974,26570626.77228062,2720233.510405017,743.7,0.0,12265100.399999999,6.651758570687229,0.8961745366277564,,
MISE_mi_natural_gas_fired_combustion_turbine_1,MISE_mi_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISE,Naturalgas,2023,1055.1699772638558,7175155.84539422,656619.2771571777,427.70000000000005,0.0,5736312.4,12.236387050051158,0.28162979132154864,,
MISE_mi_natural_gas_fired_combustion_turbine_2,MISE_mi_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISE,Naturalgas,2023,18724.988930689196,127329924.72868656,11276768.808717884,3971.5,0.0,38238062.694,8.842087332363118,0.5382232082289472,,
MISE_mi_natural_gas_internal_combustion_engine_1,MISE_mi_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISE,Naturalgas,2023,979.1995457933607,6442153.811774519,515770.4670612721,137.10000000000002,0.0,3290400.0,9.939295676336403,0.8153220099810023,,
MISE_mi_natural_gas_steam_turbine_1,MISE_mi_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISE,Naturalgas,2023,0.0,0.0,0.0,1853.5,0.0,58986267.7635,0.0,0.0,,
MISE_nuclear_1,MISE_nuclear_1,Nuclear,MISE,Uranium,2023,10170.371145599998,25120816.729632,0.0,1161.0,0.0,319473531.0,33.8821801875651,1.0,,
MISE_onshore_wind_turbine_1,MISE_onshore_wind_turbine_1,Onshore Wind Turbine,MISE,Wind,2023,8148.238168438481,0.0,0.0,3676.9,0.0,111410070.0,13.672902987978135,0.2529748307330622,,
MISE_petroleum_liquids_1,MISE_petroleum_liquids_1,Petroleum Liquids,MISE,Distillate,2023,0.0,0.0,0.0,59.900000000000006,0.0,1437600.0,0.0,0.0,,
MISE_small_hydroelectric_1,MISE_small_hydroelectric_1,Small Hydroelectric,MISE,Water,2023,160.97568841151994,0.0,0.0,24.599999999999998,0.0,1157380.8000000003,7.189786305129875,0.747,,
MISE_solar_photovoltaic_1,MISE_solar_photovoltaic_1,Solar Photovoltaic,MISE,Solar,2023,1929.7440887541297,0.0,0.0,891.0,0.0,20072448.0,10.401611341615281,0.24723925889647425,,
MISS_ar_natural_gas_fired_combined_cycle_1,MISS_ar_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISS,Naturalgas,2023,28582.64167695077,102383022.48683767,11413893.724494414,4392.1,0.0,49164741.3663,5.302090883200162,0.7428917973611131,,
MISS_ar_natural_gas_fired_combined_cycle_2,MISS_ar_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,MISS,Naturalgas,2023,605.966143908626,2757751.9209281565,336412.27290276834,232.0,0.0,3826144.0,10.865121735119487,0.29816440316331455,,
MISS_ar_natural_gas_fired_combustion_turbine_1,MISS_ar_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISS,Naturalgas,2023,607.5977922548805,4131664.987333187,317071.9306590273,192.0,0.0,2098752.0,10.254179766208889,0.3612520966484826,,
MISS_ar_natural_gas_steam_turbine_1,MISS_ar_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISS,Naturalgas,2023,458.8507965464356,484546.4411530361,283589.4677878531,522.0,0.0,16286400.0,36.549890655917864,0.1003451542401019,,
MISS_batteries_1,MISS_batteries_1,Batteries,MISS,Electricity,2023,-3.397195008290361,2807.9939990399994,0.0,10.5,0.0,78498.0,4.343278192198968,0.20352184690799988,22.11715500189036,18.719959993599996
MISS_biomass_1,MISS_biomass_1,Biomass,MISS,Waste_biomass,2023,99.58378913280002,541835.3966715648,0.0,40.599999999999994,0.0,6383132.0,69.53910327148499,0.28000000000000014,,
MISS_biomass_2,MISS_biomass_2,Biomass,MISS,Waste_biomass,2023,813.3493713407997,2796295.1386696706,0.0,331.6,0.0,52134152.0,67.53610327148502,0.2799999999999999,,
MISS_conventional_hydroelectric_1,MISS_conventional_hydroelectric_1,Conventional Hydroelectric,MISS,Water,2023,1328.5431324472713,0.0,0.0,583.0999999999999,0.0,27433688.799999997,20.649452870578,0.26009262345078693,,
MISS_conventional_steam_coal_1,MISS_conventional_steam_coal_1,Conventional Steam Coal,MISS,Coal,2023,0.0,0.0,0.0,1574.4,0.0,104053153.9968,0.0,0.0,,
MISS_conventional_steam_coal_2,MISS_conventional_steam_coal_2,Conventional Steam Coal,MISS,Coal,2023,0.0,0.0,0.0,4521.1,0.0,258398135.602,0.0,0.0,,
MISS_distributed_generation_1,MISS_distributed_generation_1,distributed_generation,MISS,Solar,2023,1787.8825600848,0.0,0.0,948.0,0.0,0.0,0.0,0.21529109598236057,,
MISS_la_natural_gas_fired_combined_cycle_1,MISS_la_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISS,Naturalgas,2023,66089.35723932314,237194703.1319307,25833868.441137888,7852.3,0.0,85179960.0756,4.87786047063744,0.9607935134368865,,
MISS_la_natural_gas_fired_combined_cycle_2,MISS_la_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,MISS,Naturalgas,2023,2051.2156563035587,8247938.153996611,1242380.093588374,2020.6,0.0,28836144.248000003,18.079075346385007,0.11588477768021649,,
MISS_la_natural_gas_fired_combustion_turbine_1,MISS_la_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISS,Naturalgas,2023,2103.9211290850403,14306663.677778276,1157310.2493176183,888.2,0.0,11590752.421999998,12.309119263914909,0.27040461795655885,,
MISS_la_natural_gas_fired_combustion_turbine_2,MISS_la_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISS,Naturalgas,2023,484.53520354123157,3294839.3840803746,303936.9748525912,2288.8,0.0,23277464.496799998,54.840811744278554,0.02416645282728413,,
MISS_la_natural_gas_internal_combustion_engine_1,MISS_la_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISS,Naturalgas,2023,304.033071357115,1835751.6848542602,146962.4723201596,77.19999999999999,0.0,1852800.0,12.132073883902306,0.44957167851183055,,
MISS_la_natural_gas_steam_turbine_1,MISS_la_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISS,Naturalgas,2023,5137.743100144406,5425456.713752492,3149175.1120195854,3961.3999999999996,0.0,118992846.1506,24.21652862729853,0.1480536454683581,,
MISS_la_natural_gas_steam_turbine_2,MISS_la_natural_gas_steam_turbine_2,Natural Gas Steam Turbine,MISS,Naturalgas,2023,1306.2445278357745,1379394.2213945778,732876.9045570206,433.2,0.0,22224459.6,18.070011639016897,0.3442163174381609,,
MISS_ms_natural_gas_fired_combined_cycle_1,MISS_ms_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISS,Naturalgas,2023,1614.3995346403276,7347132.282148132,705581.7437801261,346.5,0.0,5714478.0,8.090692546599458,0.5318671929461929,,
MISS_ms_natural_gas_fired_combined_cycle_2,MISS_ms_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,MISS,Naturalgas,2023,17753.035455359997,64106211.02930496,6619265.782483871,2026.6,0.0,19834334.2,4.728236218553915,1.0000000000000002,,
MISS_ms_natural_gas_fired_combustion_turbine_1,MISS_ms_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISS,Naturalgas,2023,0.0,0.0,0.0,725.0,0.0,7381971.025,0.0,0.0,,
MISS_ms_natural_gas_fired_combustion_turbine_2,MISS_ms_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISS,Naturalgas,2023,606.0130460209255,4120888.7129422934,326245.15984309616,211.2,0.0,2482793.4912,10.896930763292955,0.3275544301630211,,
MISS_ms_natural_gas_internal_combustion_engine_1,MISS_ms_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISS,Naturalgas,2023,131.07919361999998,671125.4713344001,53734.809116124845,25.8,0.0,619200.0,9.843861834205876,0.5799752662371511,,
MISS_ms_natural_gas_steam_turbine_1,MISS_ms_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISS,Naturalgas,2023,0.0,0.0,0.0,725.0,0.0,22620000.0,0.0,0.0,,
MISS_ms_natural_gas_steam_turbine_2,MISS_ms_natural_gas_steam_turbine_2,Natural Gas Steam Turbine,MISS,Naturalgas,2023,0.0,0.0,0.0,59.0,0.0,3026877.0,0.0,0.0,,
MISS_nuclear_1,MISS_nuclear_1,Nuclear,MISS,Uranium,2023,47531.8120896,117403575.861312,0.0,5426.0,0.0,1341242663.1560001,30.68778939602989,1.0,,
MISS_petroleum_liquids_1,MISS_petroleum_liquids_1,Petroleum Liquids,MISS,Distillate,2023,0.0,0.0,0.0,40.9,0.0,981600.0000000001,0.0,0.0,,
MISS_small_hydroelectric_1,MISS_small_hydroelectric_1,Small Hydroelectric,MISS,Water,2023,27.262901877120015,0.0,0.0,74.1,0.0,3486256.8,127.87548499838122,0.04200000000000003,,
MISS_solar_photovoltaic_1,MISS_solar_photovoltaic_1,Solar Photovoltaic,MISS,Solar,2023,3252.072796940046,0.0,0.0,1526.9,0.0,34398003.2,10.577254984072287,0.24313365644514445,,
MISS_tx_natural_gas_fired_combined_cycle_1,MISS_tx_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISS,Naturalgas,2023,9783.809815248795,34810795.32265522,3807810.8394267363,1197.7,0.0,14770036.4,5.067640587757523,0.9325140207159981,,
MISS_tx_natural_gas_fired_combined_cycle_2,MISS_tx_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,MISS,Naturalgas,2023,15711.953218559998,57332917.29452543,5343864.684149247,1793.6,0.0,21896493.0,5.042620048087618,1.0,,
MISS_tx_natural_gas_fired_combustion_turbine_1,MISS_tx_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISS,Naturalgas,2023,0.0,0.0,0.0,701.1,0.0,8171833.0041000005,0.0,0.0,,
MISS_tx_natural_gas_fired_combustion_turbine_2,MISS_tx_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISS,Naturalgas,2023,4669.0851168,31749778.79424,1605365.9328072036,533.0,0.0,4886544.0,7.846574195535128,1.0,,
MISS_tx_natural_gas_internal_combustion_engine_1,MISS_tx_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISS,Naturalgas,2023,23.64647886194531,127880.15768540028,10238.20649426492,4.800000000000001,0.0,115200.00000000001,10.279761274588472,0.5623680781017948,,
MISS_tx_natural_gas_steam_turbine_1,MISS_tx_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISS,Naturalgas,2023,0.0,0.0,0.0,97.6,0.0,5007172.8,0.0,0.0,,
MISS_tx_natural_gas_steam_turbine_2,MISS_tx_natural_gas_steam_turbine_2,Natural Gas Steam Turbine,MISS,Naturalgas,2023,1173.9575888737077,1239699.2138506356,744118.6057457228,2027.6,0.0,56484880.8,49.17092453845071,0.06609453369675719,,
MISW_batteries_1,MISW_batteries_1,Batteries,MISW,Electricity,2023,-10.658927718804563,8810.2699425744,0.0,31.200000000000003,0.0,233251.2,4.121238137769982,0.2149011700302129,69.39406066930056,58.735132950495995
MISW_biomass_1,MISW_biomass_1,Biomass,MISW,Waste_biomass,2023,901.9305884159998,3352475.9971422716,0.0,468.0000000000001,0.0,73578960.0,85.2964041637082,0.2199999999999999,,
MISW_biomass_2,MISW_biomass_2,Biomass,MISW,Waste_biomass,2023,280.02246687359997,1864949.6293781758,0.0,145.3,0.0,22844066.0,88.23940416370819,0.21999999999999997,,
MISW_conventional_hydroelectric_1,MISW_conventional_hydroelectric_1,Conventional Hydroelectric,MISW,Water,2023,293.4381351181264,0.0,0.0,95.2,0.0,4478969.6,15.263761127015568,0.35186415230425777,,
MISW_conventional_steam_coal_1,MISW_conventional_steam_coal_1,Conventional Steam Coal,MISW,Coal,2023,4947.747930726595,9296818.361835275,4995475.886365556,15419.6,0.0,982520305.0908002,200.45829685324802,0.036629405992792546,,
MISW_conventional_steam_coal_2,MISW_conventional_steam_coal_2,Conventional Steam Coal,MISW,Coal,2023,0.0,0.0,0.0,330.9,0.0,24391854.395699997,0.0,0.0,,
MISW_distributed_generation_1,MISW_distributed_generation_1,distributed_generation,MISW,Solar,2023,1656.5035859444997,0.0,0.0,1019.0,0.0,0.0,0.0,0.1855724981739746,,
MISW_ia_natural_gas_fired_combined_cycle_1,MISW_ia_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISW,Naturalgas,2023,4574.507949041579,16518548.20398914,2335241.752278303,693.5,0.0,6787284.5,5.094719030682202,0.7529971614910268,,
MISW_ia_natural_gas_fired_combined_cycle_2,MISW_ia_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,MISW,Naturalgas,2023,9624.21337863374,34753034.51024644,3927491.919544524,1190.8000000000002,0.0,11654359.600000001,4.821941522335041,0.9226178126253083,,
MISW_ia_natural_gas_fired_combustion_turbine_1,MISW_ia_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,932.3490018304894,6339973.212447329,756402.9975876531,820.8,0.0,8972164.8,16.423182716327112,0.12966912502103953,,
MISW_ia_natural_gas_fired_combustion_turbine_2,MISW_ia_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,0.0,0.0,0.0,44.3,0.0,594151.6,0.0,0.0,,
MISW_ia_natural_gas_fired_combustion_turbine_3,MISW_ia_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,537.0365443138777,3651848.5013343687,342312.345563069,118.5,0.0,1589322.0,9.759429887644856,0.5173457755633812,,
MISW_ia_natural_gas_internal_combustion_engine_1,MISW_ia_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISW,Naturalgas,2023,793.3685935959328,5125161.114629725,410311.05295522325,125.6,0.0,3014400.0,10.25949499429675,0.7210755716413741,,
MISW_ia_natural_gas_steam_turbine_1,MISW_ia_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISW,Naturalgas,2023,760.740236119286,803341.6893419663,469160.9645398315,137.5,0.0,7054162.5,10.328761141155006,0.6315810730031297,,
MISW_il_natural_gas_internal_combustion_engine_1,MISW_il_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISW,Naturalgas,2023,100.39462673999999,641521.6648685999,51362.344823896885,15.8,0.0,379200.0,10.1670945748127,0.7253519790663242,,
MISW_mi_natural_gas_internal_combustion_engine_1,MISW_mi_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISW,Naturalgas,2023,1758.7806227270803,9680328.547489852,774936.7522871285,238.2,0.0,5716800.0,8.754433809724267,0.8428791925449113,,
MISW_mn_natural_gas_fired_combined_cycle_1,MISW_mn_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISW,Naturalgas,2023,7488.880667498901,34081895.9177875,3123249.664589485,954.9,0.0,15748210.8,6.653879121621725,0.8952708309741227,,
MISW_mn_natural_gas_fired_combined_cycle_2,MISW_mn_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,MISW,Naturalgas,2023,15035.102909324742,54291756.60557164,5752665.822819207,1826.0,0.0,17871062.0,4.799622526083038,0.9399419866588203,,
MISW_mn_natural_gas_fired_combustion_turbine_1,MISW_mn_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,10418.490051962917,70845732.35334784,6522547.16437224,2137.7,0.0,20286003.427999996,8.747115496278463,0.5563568531733999,,
MISW_mn_natural_gas_fired_combustion_turbine_2,MISW_mn_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,2730.071240750853,18564484.437105805,1415403.4145145619,445.9,0.0,5414742.951799999,8.783370569593922,0.6989271733263386,,
MISW_mn_natural_gas_fired_combustion_turbine_3,MISW_mn_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,412.8161652033229,2807149.923382596,345097.92530821945,387.6,0.0,3623967.3636000003,15.578646935531463,0.12158173728109692,,
MISW_mn_natural_gas_internal_combustion_engine_1,MISW_mn_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISW,Naturalgas,2023,1459.5811564228256,9081513.955262821,727057.1913881567,223.20000000000002,0.0,5356800.0,9.892093969374452,0.7464994214924802,,
MISW_mn_natural_gas_steam_turbine_1,MISW_mn_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISW,Naturalgas,2023,181.76149908,191940.14302848003,88823.68195031202,25.2,0.0,1292835.6,8.168813255523245,0.8233732871708269,,
MISW_mt_natural_gas_fired_combustion_turbine_1,MISW_mt_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,165.50104501782323,1125407.106121198,114984.7704645668,43.2,0.0,579398.4,10.300874571140039,0.4373331632816827,,
MISW_mt_natural_gas_fired_combustion_turbine_2,MISW_mt_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,154.72580512611216,1052135.4748575627,107498.48247456884,40.9,0.0,548550.7999999999,10.345309068211947,0.4318519263036357,,
