gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Conventional Hydroelectric,PJMD,Water,2023,585.710123483914,0.0,0.0,613.1,0.0,28845128.8,49.2481308474297,0.10905531392796647,0.0,0.0
Conventional Hydroelectric,PJME,Water,2023,3602.510362382226,0.0,0.0,1213.9000000000003,0.0,57111567.2,15.853269374701792,0.3387799855657875,0.0,0.0
Conventional Hydroelectric,PJMW,Water,2023,2354.352575815302,0.0,0.0,884.8000000000002,0.0,41628070.4,17.681323871206665,0.30375385966873786,0.0,0.0
Conventional Hydroelectric,RMRG,Water,2023,1778.095917065818,0.0,0.0,708.8,0.0,33347622.4,18.754681386946576,0.28636958736447093,0.0,0.0
Conventional Hydroelectric,SPPC,Water,2023,63.65752899531999,0.0,0.0,52.0,0.0,2446496.0,38.43215466594474,0.13974679318958735,0.0,0.0
Conventional Hydroelectric,SPPN,Water,2023,9842.77341582652,0.0,0.0,2510.0,0.0,118090480.0,11.99768347914201,0.44765061349293866,0.0,0.0
Conventional Hydroelectric,SPPS,Water,2023,2927.7757731339148,0.0,0.0,2008.3999999999999,0.0,94491203.2,32.27405734656239,0.16641137841022252,0.0,0.0
Conventional Hydroelectric,SRCA,Water,2023,2446.290032922795,0.0,0.0,1772.4,0.0,83387875.2,34.08748516232528,0.157558421935684,0.0,0.0
Conventional Hydroelectric,SRCE,Water,2023,15708.58906455029,0.0,0.0,4937.3,0.0,232290090.39999995,14.787457323217591,0.36319769197233376,0.0,0.0
Conventional Hydroelectric,SRSE,Water,2023,5433.814192698745,0.0,0.0,3799.1999999999994,0.0,178744761.6,32.89489762829469,0.16327062119543803,0.0,0.0
Conventional Hydroelectric,SRSG,Water,2023,7020.762821753817,0.0,0.0,2765.5,0.0,130111244.0,18.53235144147736,0.28980512197236147,0.0,0.0
Conventional Hydroelectric,TRE,Water,2023,376.7696907473752,0.0,0.0,483.0,0.0,22724184.0,60.31319545615098,0.08904801560110812,0.0,0.0
Conventional Steam Coal,BASN,Coal,2023,0.0,0.0,0.0,5322.2,0.0,333326823.8754,0.0,0.0,0.0,0.0
Conventional Steam Coal,CASO,Coal,2023,0.0,0.0,0.0,50.0,0.0,3874533.35,0.0,0.0,0.0,0.0
Conventional Steam Coal,FRCC,Coal,2023,0.0,0.0,0.0,4671.0,0.0,290882444.712,0.0,0.0,0.0,0.0
Conventional Steam Coal,ISNE,Coal,2023,0.0,0.0,0.0,438.0,0.0,34036368.114,0.0,0.0,0.0,0.0
Conventional Steam Coal,MISC,Coal,2023,3199.8045293422056,6012432.710634004,3140505.751804436,18735.1,0.0,1175709299.5414999,369.3106005119207,0.019496778205110456,0.0,0.0
Conventional Steam Coal,MISE,Coal,2023,458.3796741811643,861295.4077864079,457459.68783989584,5821.299999999999,0.0,361051970.5395,789.5491147023424,0.008988780767241916,0.0,0.0
Conventional Steam Coal,MISS,Coal,2023,0.0,0.0,0.0,6095.5,0.0,362451289.5988,0.0,0.0,0.0,0.0
Conventional Steam Coal,MISW,Coal,2023,4947.747930726595,9296818.361835275,4995475.886365556,15750.5,0.0,1006912159.4865001,205.38818712599638,0.03585986404536135,0.0,0.0
Conventional Steam Coal,NWPP,Coal,2023,0.0,0.0,0.0,2299.0,0.0,141851693.85750002,0.0,0.0,0.0,0.0
Conventional Steam Coal,PJMC,Coal,2023,0.0,0.0,0.0,2646.0,0.0,155424653.0,0.0,0.0,0.0,0.0
Conventional Steam Coal,PJMD,Coal,2023,0.0,0.0,0.0,913.5,0.0,58036806.887,0.0,0.0,0.0,0.0
Conventional Steam Coal,PJME,Coal,2023,98.843808365585,185727.51591893425,102799.71154147843,9424.0,0.0,589336608.844,5964.180722170315,0.0011973182727346523,0.0,0.0
Conventional Steam Coal,PJMW,Coal,2023,2818.8405158307364,5296601.329245955,2757985.5827170527,22722.2,0.0,1417370604.3279998,504.6994314390907,0.014161705044909465,0.0,0.0
Conventional Steam Coal,RMRG,Coal,2023,96.04586778842612,180470.1855744527,97183.37357715686,9915.0,0.0,643049039.9099998,6697.107589391636,0.0011058122181556468,0.0,0.0
Conventional Steam Coal,SPPC,Coal,2023,1943.3372031329782,3651530.6046868656,1816365.7689593192,7115.8,0.0,458482881.742,237.8045413846091,0.031175961010982987,0.0,0.0
Conventional Steam Coal,SPPN,Coal,2023,145.996520838295,274327.46265515627,151225.95269861937,5359.900000000001,0.0,336047713.53809994,2303.6305185194356,0.0031094332427290716,0.0,0.0
Conventional Steam Coal,SPPS,Coal,2023,0.0,0.0,0.0,7716.0,0.0,488751074.076,0.0,0.0,0.0,0.0
Conventional Steam Coal,SRCA,Coal,2023,119.96544237939911,225415.06623089095,120377.83558412254,14118.0,0.0,902471702.9700001,7524.642931598487,0.0009700148884594137,0.0,0.0
Conventional Steam Coal,SRCE,Coal,2023,0.0,0.0,0.0,11651.3,0.0,731047022.2646999,0.0,0.0,0.0,0.0
Conventional Steam Coal,SRSE,Coal,2023,0.0,0.0,0.0,11512.0,0.0,731744259.5174999,0.0,0.0,0.0,0.0
Conventional Steam Coal,SRSG,Coal,2023,0.0,0.0,0.0,4483.0,0.0,278169836.837,0.0,0.0,0.0,0.0
Conventional Steam Coal,TRE,Coal,2023,829.1900300611751,1558048.0664849477,834733.3975853423,13634.6,0.0,835759439.0708001,1009.8016821011586,0.006942359320609461,0.0,0.0
Geothermal,BASN,Heat,2023,4046.594454619199,0.0,0.0,893.5,0.0,186831743.5,46.17011800792912,0.5169999999999999,0.0,0.0
Geothermal,CASO,Heat,2023,207.30737918592,0.0,0.0,44.4,0.0,9284084.4,44.784148236584144,0.533,0.0,0.0
Geothermal,NWPP,Heat,2023,189.40542356735997,0.0,0.0,30.8,0.0,6440310.8,34.00277921666574,0.7019999999999998,0.0,0.0
Geothermal,SRSG,Heat,2023,1650.0126322310396,0.0,0.0,407.7,0.0,85250477.69999999,51.66656062792068,0.4619999999999999,0.0,0.0
Hydroelectric Pumped Storage,CANO,Electricity,2023,0.0,0.0,0.0,2276.9,0.0,107123591.2,0.0,0.0,0.0,0.0
Hydroelectric Pumped Storage,CASO,Electricity,2023,0.0,0.0,0.0,1665.0,0.0,78334920.0,0.0,0.0,0.0,0.0
Hydroelectric Pumped Storage,ISNE,Electricity,2023,-8.321779430493576,0.0,0.0,1830.0,0.0,86097840.0,3449.5044478486566,0.0015569686751039239,33.28126022017524,24.959480789681663
Hydroelectric Pumped Storage,MISC,Electricity,2023,-236.4683390142419,0.0,0.0,471.0,0.0,22159608.0,31.244222826099282,0.17189643025608056,945.7069116405189,709.2385726262771
Hydroelectric Pumped Storage,MISE,Electricity,2023,-871.7061897971328,0.0,0.0,2115.0,0.0,99506520.0,38.059410918611086,0.1411154361116426,3486.2111860197942,2614.5049962226612
Hydroelectric Pumped Storage,NWPP,Electricity,2023,0.0,0.0,0.0,314.0,0.0,14773072.0,0.0,0.0,0.0,0.0
Hydroelectric Pumped Storage,NYUP,Electricity,2023,0.0,0.0,0.0,1406.7,0.0,66182421.6,0.0,0.0,0.0,0.0
Hydroelectric Pumped Storage,PJMD,Electricity,2023,-1185.2622174524827,0.0,0.0,3003.0,0.0,141285144.0,39.743188969254334,0.13513687525394322,4740.214592041733,3554.95237458925
Hydroelectric Pumped Storage,PJME,Electricity,2023,-789.4133154754622,0.0,0.0,1942.0,0.0,91367216.0,38.58927311645981,0.13917780606344657,3157.097612722004,2367.684297246542
Hydroelectric Pumped Storage,PJMW,Electricity,2023,-127.7373176697149,0.0,0.0,238.0,0.0,11197424.0,29.226780971686622,0.1837619536388539,510.85935943160024,383.1220417618854
Hydroelectric Pumped Storage,RMRG,Electricity,2023,-35.619655217871845,0.0,0.0,580.8,0.0,27325478.4,255.77536697990115,0.02099799692733527,142.45354904685513,106.83389382898329
Hydroelectric Pumped Storage,SPPS,Electricity,2023,-345.9144493967479,0.0,0.0,474.0,0.0,22300752.0,21.494703472752807,0.24986482724640188,1383.4143166672575,1037.4998672705096
Hydroelectric Pumped Storage,SRCA,Electricity,2023,-1535.6599018867955,0.0,0.0,2876.0,0.0,135310048.0,29.37755563684816,0.18281883068567753,6141.558693217179,4605.898791330383
Hydroelectric Pumped Storage,SRCE,Electricity,2023,-778.1454535186299,0.0,0.0,1683.8000000000002,0.0,79219422.4,33.94310292083,0.15822862106799648,3112.0340960736125,2333.888642554983
Hydroelectric Pumped Storage,SRSE,Electricity,2023,-903.4366670696634,0.0,0.0,1896.2,0.0,89212417.6,32.923670712622766,0.16312793360167122,3613.110760784749,2709.6740937150853
Hydroelectric Pumped Storage,SRSG,Electricity,2023,-14.442247644551756,0.0,0.0,216.3,0.0,10176482.4,234.93274435373112,0.022860884653206997,57.75882502500231,43.316577380450546
Natural Gas Fired Combined Cycle,BASN,Naturalgas,2023,42740.548811280736,161482397.0696576,17284115.011174407,7962.299999999999,0.0,92950007.8913,5.952951284841805,0.6127692672434383,0.0,0.0
Natural Gas Fired Combined Cycle,CANO,Naturalgas,2023,44079.18609286324,162520558.63012618,17615542.51110269,11409.7,0.0,137846928.9278,6.814270275434101,0.44101641972824707,0.0,0.0
Natural Gas Fired Combined Cycle,CASO,Naturalgas,2023,53170.793941866075,193919192.2916759,21225301.08600588,9732.5,0.0,113169209.41759999,5.7755090519248,0.6236546297542214,0.0,0.0
Natural Gas Fired Combined Cycle,FRCC,Naturalgas,2023,220655.2450231227,790146580.432674,83489685.70780304,36817.899999999994,0.0,455815180.642,5.64664466028944,0.6841489413304802,0.0,0.0
Natural Gas Fired Combined Cycle,ISNE,Naturalgas,2023,73356.02123067454,266478036.98541635,28875034.232611213,16027.8,0.0,186797585.7006,6.1791195198639635,0.5224650825056362,0.0,0.0
Natural Gas Fired Combined Cycle,MISC,Naturalgas,2023,42694.14220292055,162161602.4513232,17361257.984720744,4999.1,0.0,55809544.7,5.1054110916511775,0.9749265236434517,0.0,0.0
Natural Gas Fired Combined Cycle,MISE,Naturalgas,2023,54000.63326012675,198654232.5314873,22995469.74568169,6261.099999999999,0.0,76490356.4782,5.095210415112852,0.9845632709990242,0.0,0.0
Natural Gas Fired Combined Cycle,MISS,Naturalgas,2023,142192.37874029521,514180471.62232685,55303077.58196343,19861.4,0.0,229222331.2899,5.22814801677945,0.8172630789890012,0.0,0.0
Natural Gas Fired Combined Cycle,MISW,Naturalgas,2023,67891.47853896215,254277607.491849,26808607.406453274,8432.7,0.0,95430292.64860001,5.150983712039142,0.9190603590380546,0.0,0.0
