GAS_ZONES,TIMESERIES,DEMAND_SECTORS,gas_ref_price,gas_demand_ref_quantity
IN,20230306,RC,7.339352308,792032.257
IN,20230315,EI,4.342082794,1438200.515
IN,20230315,RC,5.925560574,1490480.462
IN,20230403,EI,3.93623655,1248328.795
IN,20230403,RC,5.371709665,734841.884
IN,20230410,EI,4.140965684,1185432.602
IN,20230410,RC,5.651099752,499592.8014
IN,20230517,EI,3.96053301,1089730.567
IN,20230517,RC,5.404866598,276172.2152
IN,20230530,EI,3.164306058,1075031.835
IN,20230530,RC,4.318270313,188541.0579
IN,20230615,EI,2.718189383,1069671.576
IN,20230615,RC,3.709463086,192173.4907
IN,20230630,EI,3.749085395,1071106.372
IN,20230630,RC,5.116307924,150607.1919
IN,20230710,EI,4.383095577,1069966.499
IN,20230710,RC,5.981529965,158333.3798
IN,20230727,EI,4.523145845,1073193.767
IN,20230727,RC,6.172653992,141822.9877
IN,20230803,EI,4.465926081,1072746.442
IN,20230803,RC,6.094567232,147282.6066
IN,20230831,EI,4.67590501,1078000.624
IN,20230831,RC,6.381121617,192019.442
IN,20230906,EI,4.546024758,1067587.385
IN,20230906,RC,6.203876424,152384.3507
IN,20230912,EI,4.963730275,1073254.528
IN,20230912,RC,6.773911466,175667.4652
IN,20231005,EI,5.321100232,1066586.125
IN,20231005,RC,7.261607676,186337.885
IN,20231020,EI,4.734556169,1139989.052
IN,20231020,RC,6.461161776,357318.5487
IN,20231121,EI,4.785347931,1248497.522
IN,20231121,RC,6.53047636,686325.0
IN,20231129,EI,4.911449709,1472931.821
IN,20231129,RC,6.702565138,1798172.979
IN,20231218,EI,4.706422976,1329807.536
IN,20231218,RC,6.422768924,931937.5024
IN,20231228,EI,4.625532239,1355218.477
IN,20231228,RC,6.312378822,988515.664
KS,20230103,EI,7.309808371,396080.2894
KS,20230103,RC,9.194052226,521052.4216
KS,20230130,EI,7.388374149,524250.4223
KS,20230130,RC,9.292869845,1004271.054
KS,20230213,EI,7.597158992,395664.3939
KS,20230213,RC,9.555473001,487055.71
KS,20230216,EI,8.778883421,448118.1105
KS,20230216,RC,11.04180966,692880.7159
KS,20230306,EI,19.74398228,350901.9252
KS,20230306,RC,24.83337387,315733.5924
KS,20230315,EI,29.60897044,422965.4185
KS,20230315,RC,37.24125268,548198.5593
KS,20230403,EI,9.20483623,339916.1231
KS,20230403,RC,11.57756,232183.9967
KS,20230410,EI,6.528267857,345134.5064
KS,20230410,RC,8.211054596,229206.9036
KS,20230517,EI,4.475731106,347129.7882
KS,20230517,RC,5.629436977,160504.9825
KS,20230530,EI,4.332939536,342720.7473
KS,20230530,RC,5.44983813,122663.9392
KS,20230615,EI,4.642389214,363627.0664
KS,20230615,RC,5.839054421,120127.4182
KS,20230630,EI,5.037162287,389723.9523
KS,20230630,RC,6.335587854,116489.5893
KS,20230710,EI,5.018501602,397574.0868
KS,20230710,RC,6.312117019,117734.1087
KS,20230727,EI,4.780793393,426569.443
KS,20230727,RC,6.013134941,119256.8502
KS,20230803,EI,4.720314275,431315.6401
KS,20230803,RC,5.937066167,119456.2674
KS,20230831,EI,4.94225403,406637.9077
KS,20230831,RC,6.216215167,113041.0825
KS,20230906,EI,4.804975535,399894.3196
KS,20230906,RC,6.043550497,111656.2749
KS,20230912,EI,5.246474405,372672.2874
KS,20230912,RC,6.598854201,112340.2276
KS,20231005,EI,5.624200878,358331.2077
KS,20231005,RC,7.073946945,118938.0914
KS,20231020,EI,5.004246078,355013.6322
KS,20231020,RC,6.294186858,141770.8003
KS,20231121,EI,5.057931041,414198.3024
KS,20231121,RC,6.361710155,340925.522
KS,20231129,EI,5.191215832,462694.7418
KS,20231129,RC,6.529351667,522954.9009
KS,20231218,EI,4.974510361,416362.6162
KS,20231218,RC,6.256786188,446970.5032
KS,20231228,EI,4.889011924,449126.7439
KS,20231228,RC,6.149248882,587665.3571
KY,20230103,EI,7.270221644,379969.019
KY,20230103,RC,9.798702104,280190.121
KY,20230130,EI,6.621116478,427672.798
KY,20230130,RC,8.923847325,413981.6308
KY,20230213,EI,6.178230961,430531.3605
KY,20230213,RC,8.326932477,427542.672
KY,20230216,EI,6.002175838,356073.1619
KY,20230216,RC,8.089647866,190054.6025
KY,20230306,EI,3.968940695,396682.381
KY,20230306,RC,5.349282243,296990.4116
KY,20230315,EI,3.227367162,470226.7929
KY,20230315,RC,4.349799903,686185.8195
KY,20230403,EI,3.277229668,385393.6252
KY,20230403,RC,4.417003885,253843.1418
KY,20230410,EI,3.594855343,373700.6649
KY,20230410,RC,4.845095285,213797.8516
KY,20230517,EI,8.30305985,327965.7269
KY,20230517,RC,11.19074686,95594.64892
KY,20230530,EI,5.403237141,315289.882
KY,20230530,RC,7.282406746,73451.92221
KY,20230615,EI,3.72658385,310148.4262
KY,20230615,RC,5.022637107,66639.82625
KY,20230630,EI,10.9140406,305715.4002
KY,20230630,RC,14.70978985,59952.46025
KY,20230710,EI,21.07951126,307344.3786
KY,20230710,RC,28.41066772,64972.77289
KY,20230727,EI,27.95953022,305446.6007
KY,20230727,RC,37.68346015,58930.21072
KY,20230803,EI,27.60582999,306516.4866
KY,20230803,RC,37.20674798,60299.77046
KY,20230831,EI,28.90380101,316113.03
KY,20230831,RC,38.956135,69496.05645
KY,20230906,EI,28.10095473,313556.7801
KY,20230906,RC,37.87407011,58737.79006
KY,20230912,EI,30.68297406,317330.1722
KY,20230912,RC,41.35407932,62937.44478
KY,20231005,EI,32.89203308,324836.6021
KY,20231005,RC,44.33141787,69325.10635
KY,20231020,EI,29.26634932,345604.2441
KY,20231020,RC,39.44477248,110378.0187
KY,20231121,EI,29.58031527,374905.9378
KY,20231121,RC,39.86793136,237901.7617
KY,20231129,EI,30.35980516,496468.7977
KY,20231129,RC,40.91851684,811596.8448
KY,20231218,EI,29.09244582,393876.3098
KY,20231218,RC,39.21038781,372404.1062
KY,20231228,EI,28.59242502,401482.1882
KY,20231228,RC,38.53646683,411646.1879
LA,20230103,EI,7.331632816,3497971.395
LA,20230103,RC,10.39314802,244469.0294
LA,20230130,EI,6.361357101,3505620.564
LA,20230130,RC,9.017708278,247359.0152
LA,20230213,EI,4.997626572,3627332.455
LA,20230213,RC,7.084516369,396064.0718
LA,20230216,EI,5.112240027,3439232.057
LA,20230216,RC,7.246989672,192387.1272
LA,20230306,EI,5.122608295,3487932.985
LA,20230306,RC,7.261687482,224329.2141
LA,20230315,EI,5.127691905,3666570.415
LA,20230315,RC,7.268893887,401660.7428
LA,20230403,EI,2.701372644,3418053.487
LA,20230403,RC,3.829401505,161181.264
LA,20230410,EI,2.326807951,3519638.752
LA,20230410,RC,3.29842752,209831.6734
LA,20230517,EI,3.797339404,3387987.037
LA,20230517,RC,5.383017874,129240.7495
LA,20230530,EI,3.362787034,3386862.181
LA,20230530,RC,4.767006787,124367.7827
LA,20230615,EI,3.261559251,3390690.061
LA,20230615,RC,4.623508694,118931.912
LA,20230630,EI,4.326152398,3392712.218
LA,20230630,RC,6.132650576,114975.7911
LA,20230710,EI,4.927705027,3394015.572
LA,20230710,RC,6.985397253,112929.87
LA,20230727,EI,5.019355937,3395798.839
LA,20230727,RC,7.115319399,110736.0817
LA,20230803,EI,4.9558589,3396270.928
LA,20230803,RC,7.025307512,110366.5487
LA,20230831,EI,5.188873493,3396126.472
LA,20230831,RC,7.355623448,112582.4649
LA,20230906,EI,5.044744774,3396526.3
LA,20230906,RC,7.151310009,113849.2268
LA,20230912,EI,5.508274525,3388264.016
LA,20230912,RC,7.808398742,114517.8468
LA,20231005,EI,5.904849624,3407928.74
LA,20231005,RC,8.370574155,122994.3877
LA,20231020,EI,5.253958956,3435531.43
LA,20231020,RC,7.44788705,132184.6473
LA,20231121,EI,5.31032281,3540132.54
LA,20231121,RC,7.527787107,156227.2251
LA,20231129,EI,5.450258538,3902570.744
LA,20231129,RC,7.726156661,306363.0104
LA,20231218,EI,5.222739421,3784358.245
LA,20231218,RC,7.403630981,322450.7979
LA,20231228,EI,5.132974594,3742693.987
LA,20231228,RC,7.276382501,363189.5262
MA,20230103,EI,7.475234438,205328.1133
MA,20230103,RC,13.21275026,1196211.777
MA,20230130,EI,7.605619069,202845.2478
MA,20230130,RC,13.44320986,1105265.916
MA,20230213,EI,6.986236533,201890.6742
MA,20230213,RC,12.34842858,1130261.187
MA,20230216,EI,7.128414839,193426.7433
MA,20230216,RC,12.59973394,882154.6305
MA,20230306,EI,6.737680512,200704.2834
MA,20230306,RC,11.90909672,1231007.286
MA,20230315,EI,6.550281378,199367.9278
MA,20230315,RC,11.5778619,1298768.664
MA,20230403,EI,4.696688576,187929.9049
MA,20230403,RC,8.30156883,1312607.553
MA,20230410,EI,4.531980681,170791.5006
MA,20230410,RC,8.010441602,988192.4908
MA,20230517,EI,4.367486433,118657.3225
MA,20230517,RC,7.719692002,367972.8354
MA,20230530,EI,3.551950448,123399.1145
MA,20230530,RC,6.278202322,407637.7359
MA,20230615,EI,3.094922387,105075.2078
MA,20230615,RC,5.470388509,272094.9668
MA,20230630,EI,3.466938886,99669.81626
MA,20230630,RC,6.127941277,244009.0907
MA,20230710,EI,3.528328366,97107.71607
MA,20230710,RC,6.236449428,233222.5645
MA,20230727,EI,3.397130634,96404.65484
MA,20230727,RC,6.004552639,226264.725
MA,20230803,EI,3.354155453,104196.5081
MA,20230803,RC,5.928592435,235030.8536
MA,20230831,EI,3.511861147,100172.8579
MA,20230831,RC,6.207343017,226945.7005
MA,20230906,EI,3.414313953,96118.71964
MA,20230906,RC,6.034924784,220920.2488
MA,20230912,EI,3.728033709,96264.22652
MA,20230912,RC,6.589435926,222301.0063
MA,20231005,EI,3.996438149,101825.7521
MA,20231005,RC,7.063850589,253030.7684
MA,20231020,EI,3.555911385,119856.275
MA,20231020,RC,6.285203422,365910.9633
MA,20231121,EI,3.594058784,194724.8879
MA,20231121,RC,6.352630346,1244175.804
MA,20231129,EI,3.688768136,189847.2798
MA,20231129,RC,6.52003259,1224553.423
MA,20231218,EI,3.534781813,145824.1823
MA,20231218,RC,6.247856133,793149.617
MA,20231228,EI,3.474028433,151470.1235
MA,20231228,RC,6.14047231,892422.0357
MD,20230103,EI,7.736381074,46042.18384
MD,20230103,RC,11.48448327,647820.0689
MD,20230130,EI,6.588817825,54649.49604
MD,20230130,RC,9.780951504,703577.3863
MD,20230213,EI,5.96088768,58940.3784
MD,20230213,RC,8.848803361,794105.7935
MD,20230216,EI,5.952968801,48474.62922
MD,20230216,RC,8.837047963,424391.8863
MD,20230306,EI,4.839439511,53759.5997
MD,20230306,RC,7.184038839,573073.6167
MD,20230315,EI,4.363315472,55975.32347
MD,20230315,RC,6.477243439,902362.874
MD,20230403,EI,4.385349923,46522.57462
MD,20230403,RC,6.509953084,591055.128
MD,20230410,EI,4.792163579,43839.09105
MD,20230410,RC,7.113858784,518767.214
MD,20230517,EI,3.855831813,44087.2252
MD,20230517,RC,5.723895388,182431.7647
MD,20230530,EI,6.063857143,39289.01608
MD,20230530,RC,9.001659208,188619.99
MD,20230615,EI,11.44187493,35261.05605
MD,20230615,RC,16.98520535,180325.8125
MD,20230630,EI,8.523272947,39517.23861
MD,20230630,RC,12.65260652,153753.4861
MD,20230710,EI,6.60852277,39802.17461
MD,20230710,RC,9.81020305,148692.9513
MD,20230727,EI,5.553736037,38558.14786
MD,20230727,RC,8.244395927,145889.4756
MD,20230803,EI,5.483478859,37030.26086
MD,20230803,RC,8.14010073,146758.8891
MD,20230831,EI,5.741301089,37762.4149
MD,20230831,RC,8.522832017,145617.7772
MD,20230906,EI,5.581827867,39363.89861
MD,20230906,RC,8.286097616,143668.4155
MD,20230912,EI,6.094706794,39340.04167
MD,20230912,RC,9.047454818,145632.0886
MD,20231005,EI,6.533502816,39820.95008
MD,20231005,RC,9.69883762,172081.5357
MD,20231020,EI,5.813315803,42756.35204
MD,20231020,RC,8.629736237,241331.472
MD,20231121,EI,5.875680371,59517.33567
MD,20231121,RC,8.722315033,616417.6708
MD,20231129,EI,6.0305142,72939.47616
MD,20231129,RC,8.95216236,1013343.527
MD,20231218,EI,5.778772515,43592.94946
MD,20231218,RC,8.578457505,465133.3667
MD,20231228,EI,5.679450977,41374.75752
MD,20231228,RC,8.431016921,494191.1828
ME,20230103,EI,7.186604157,51959.09769
ME,20230103,RC,11.51802543,64413.75664
ME,20230130,EI,8.393738476,64051.71748
ME,20230130,RC,13.45270883,66151.3632
ME,20230213,EI,9.989355301,69630.40547
ME,20230213,RC,16.01001612,58730.26183
ME,20230216,EI,10.13307682,72486.39131
ME,20230216,RC,16.2403597,54875.75509
ME,20230306,EI,8.590279132,65821.39748
ME,20230306,RC,13.76770604,60047.8261
ME,20230315,EI,7.909172815,60762.29325
ME,20230315,RC,12.67609174,60490.87561
ME,20230403,EI,5.255989583,40097.26076
ME,20230403,RC,8.423814691,73849.08786
ME,20230410,EI,4.931622216,47021.78984
ME,20230410,RC,7.903948631,50990.3353
ME,20230517,EI,3.34132575,41790.19449
ME,20230517,RC,5.355168326,24179.20935
ME,20230530,EI,3.678100103,41306.98022
ME,20230530,RC,5.894919157,22221.09828
ME,20230615,EI,4.638303509,38749.69059
ME,20230615,RC,7.433844496,14868.86352
ME,20230630,EI,6.755836903,33778.22529
ME,20230630,RC,10.82763146,12879.8168
ME,20230710,EI,8.190637008,31481.99504
ME,20230710,RC,13.12719656,12560.06105
ME,20230727,EI,8.607336607,29283.27061
ME,20230727,RC,13.79504419,12575.83574
ME,20230803,EI,8.498450053,46135.10882
ME,20230803,RC,13.62053088,14597.13613
ME,20230831,EI,8.89803021,33260.66129
ME,20230831,RC,14.26094105,14026.4734
ME,20230906,EI,8.650874118,21906.05171
ME,20230906,RC,13.86482209,12730.45528
ME,20230912,EI,9.44574833,21124.95259
ME,20230912,RC,15.13877307,12895.11015
ME,20231005,EI,10.12580677,20924.92722
ME,20231005,RC,16.22870793,15067.4133
ME,20231020,EI,9.009640643,27787.4685
ME,20231020,RC,14.43981994,20983.21077
ME,20231121,EI,9.106295009,81162.38661
ME,20231121,RC,14.59472863,76001.27643
ME,20231129,EI,9.346260839,64898.9099
ME,20231129,RC,14.97932371,69787.08062
ME,20231218,EI,8.956104482,35282.06245
ME,20231218,RC,14.35401713,47687.14143
ME,20231228,EI,8.802173164,36638.82856
ME,20231228,RC,14.10731023,54755.69343
MI,20230103,EI,7.42421555,582913.6094
MI,20230103,RC,9.21146086,2260540.798
MI,20230130,EI,6.057790123,681189.2148
MI,20230130,RC,7.516093282,2830948.496
MI,20230213,EI,5.127336897,610123.1275
MI,20230213,RC,6.361650309,2003137.309
MI,20230216,EI,5.347403521,581074.6454
MI,20230216,RC,6.634693983,1719184.47
MI,20230306,EI,6.042368646,604195.7783
MI,20230306,RC,7.496959364,1840657.87
MI,20230315,EI,6.422885306,675990.7725
MI,20230315,RC,7.969078512,2856618.501
MI,20230403,EI,4.838243717,590783.9348
MI,20230403,RC,6.002963187,2009685.246
MI,20230410,EI,4.754203094,528167.2881
MI,20230410,RC,5.898691307,1264318.515
MI,20230517,EI,4.12248297,433893.6342
MI,20230517,RC,5.114896015,741977.7693
MI,20230530,EI,3.808260814,414629.2655
MI,20230530,RC,4.72503057,469181.9064
MI,20230615,EI,3.862441508,389456.3598
MI,20230615,RC,4.792254284,463694.0684
MI,20230630,EI,4.320451426,404343.8259
MI,20230630,RC,5.360521788,347175.626
MI,20230710,EI,4.392709284,390538.7811
MI,20230710,RC,5.450174415,350506.0323
MI,20230727,EI,4.227328289,411005.6904
MI,20230727,RC,5.244980944,313309.7838
MI,20230803,EI,4.173850747,406822.2065
MI,20230803,RC,5.178629652,315900.885
MI,20230831,EI,4.370096877,360664.157
MI,20230831,RC,5.422118481,407133.0485
MI,20230906,EI,4.248710903,441800.4583
MI,20230906,RC,5.271511033,324010.0263
MI,20230912,EI,4.639098127,419615.4922
MI,20230912,RC,5.755876905,373992.9098
MI,20231005,EI,4.973095786,464830.2671
MI,20231005,RC,6.170278446,390895.8927
MI,20231020,EI,4.4249122,475889.6148
MI,20231020,RC,5.4901296,710542.0632
MI,20231121,EI,4.472382138,570598.1368
MI,20231121,RC,5.549027065,1787708.071
MI,20231129,EI,4.590236754,644883.2912
MI,20231129,RC,5.695253042,2863450.887
MI,20231218,EI,4.398618942,556113.3062
MI,20231218,RC,5.457506716,1781516.92
MI,20231228,EI,4.323018527,541111.4797
MI,20231228,RC,5.363706872,1778520.018
MN,20230103,EI,5.097850266,505767.1757
MN,20230103,RC,7.172461652,1366388.133
MN,20230130,EI,5.342999836,579779.9708
MN,20230130,RC,7.517376822,2063259.088
MN,20230213,EI,5.37005763,470112.2307
MN,20230213,RC,7.555446003,1056567.656
MN,20230216,EI,5.588669583,503813.4334
MN,20230216,RC,7.863023858,1338013.085
MN,20230306,EI,5.950453238,476420.4807
MN,20230306,RC,8.372038298,1096580.031
MN,20230315,EI,6.139905283,507929.4942
MN,20230315,RC,8.638589384,1410315.018
MN,20230403,EI,5.646617332,432101.5206
MN,20230403,RC,7.944553913,732982.7617
MN,20230410,EI,5.971852478,396229.1979
MN,20230410,RC,8.402146131,504732.0382
MN,20230517,EI,6.648015717,352749.7828
MN,20230517,RC,9.353479467,269059.3136
MN,20230530,EI,4.876685094,338159.6608
MN,20230530,RC,6.861291524,198451.3259
MN,20230615,EI,3.790431605,345770.7757
MN,20230615,RC,5.332978396,200333.2935
MN,20230630,EI,5.520448747,346519.5541
MN,20230630,RC,7.767040002,172664.6685
MN,20230710,EI,6.692525811,350475.3853
MN,20230710,RC,9.416103304,171748.6365
MN,20230727,EI,7.032823813,356286.4622
MN,20230727,RC,9.894888329,158405.9674
MN,20230803,EI,6.943855531,358511.8671
MN,20230803,RC,9.769713686,157961.1843
MN,20230831,EI,7.270341757,362060.3368
MN,20230831,RC,10.22906612,173191.3608
MN,20230906,EI,7.068397145,362967.1077
MN,20230906,RC,9.944938516,166798.7158
MN,20230912,EI,7.717867538,364500.8041
MN,20230912,RC,10.85871614,202584.2429
MN,20231005,EI,8.273525043,376914.0912
MN,20231005,RC,11.64050296,250660.8183
MN,20231020,EI,7.361535647,401615.0465
MN,20231020,RC,10.3573721,384561.0697
MN,20231121,EI,7.440509336,448722.069
MN,20231121,RC,10.46848477,696113.3363
MN,20231129,EI,7.636578978,489029.0575
MN,20231129,RC,10.74434654,1332095.646
MN,20231218,EI,7.317792687,478405.9299
MN,20231218,RC,10.29582759,1079990.974
MN,20231228,EI,7.192019536,477897.5115
MN,20231228,RC,10.11887004,1026304.599
MO,20230103,EI,8.834723801,193055.6028
MO,20230103,RC,11.51578561,778591.1488
MO,20230130,EI,8.135459186,269381.5719
MO,20230130,RC,10.6043161,1518887.798
MO,20230213,EI,5.587639403,216381.1637
MO,20230213,RC,7.283312856,828328.0973
MO,20230216,EI,5.62313057,212717.3686
MO,20230216,RC,7.329574479,782604.9691
MO,20230306,EI,5.185181151,189748.2292
MO,20230306,RC,6.758721136,521642.2139
MO,20230315,EI,4.979063155,231277.3545
MO,20230315,RC,6.490052787,1072810.292
MO,20230403,EI,3.567052323,177254.6049
MO,20230403,RC,4.649540917,392394.0737
MO,20230410,EI,3.440879494,172901.5686
MO,20230410,RC,4.485078589,353722.9967
MO,20230517,EI,3.011924544,154653.5863
MO,20230517,RC,3.925949255,206370.2307
MO,20230530,EI,3.556956702,149578.3154
MO,20230530,RC,4.636381593,158818.9529
MO,20230615,EI,4.91214027,147569.3564
MO,20230615,RC,6.402820904,144656.5528
MO,20230630,EI,8.836117082,147081.7361
MO,20230630,RC,11.51760171,129500.5842
MO,20230710,EI,12.3314399,145933.6346
MO,20230710,RC,16.07364546,131765.4141
MO,20230727,EI,13.9034251,147362.4941
MO,20230727,RC,18.1226789,122678.7448
MO,20230803,EI,13.72754072,147680.7449
MO,20230803,RC,17.89341913,121587.3569
MO,20230831,EI,14.37298228,147971.4933
MO,20230831,RC,18.73473198,125948.9035
MO,20230906,EI,13.97375121,150322.1337
MO,20230906,RC,18.21434679,119861.9323
MO,20230912,EI,15.25771099,150414.0432
MO,20230912,RC,19.88794813,126526.5767
MO,20231005,EI,16.35620894,154060.9804
MO,20231005,RC,21.31980578,135802.3623
MO,20231020,EI,14.55326654,164180.9938
MO,20231020,RC,18.96972686,203362.6388
MO,20231121,EI,14.70939227,193979.2365
MO,20231121,RC,19.17323186,500070.8972
MO,20231129,EI,15.09700892,230256.6799
MO,20231129,RC,19.67847801,934839.7688
MO,20231218,EI,14.46678961,206837.1823
MO,20231218,RC,18.8570069,758420.9659
MO,20231228,EI,14.21814446,221426.8903
MO,20231228,RC,18.53290573,937162.8565
MS,20230103,EI,9.155541307,350257.5398
MS,20230103,RC,12.34622136,131593.1259
MS,20230130,EI,8.142943289,397255.1615
MS,20230130,RC,10.98073582,182262.0732
MS,20230213,EI,5.687143112,439747.4455
MS,20230213,RC,7.669096278,277266.1875
MS,20230216,EI,5.741083851,362676.1183
MS,20230216,RC,7.741835209,104257.8453
MS,20230306,EI,5.390520239,394681.3972
MS,20230306,RC,7.269101178,134820.4306
MS,20230315,EI,5.22323896,466891.921
MS,20230315,RC,7.04352285,310159.8326
MS,20230403,EI,6.365038607,400918.9574
MS,20230403,RC,8.58323642,100560.2408
MS,20230410,EI,7.467160829,420447.1543
MS,20230410,RC,10.0694451,116564.7307
MS,20230517,EI,4.252063783,395696.7464
MS,20230517,RC,5.733895892,53982.27573
MS,20230530,EI,4.358073303,404762.44
MS,20230530,RC,5.876849428,52957.68756
MS,20230615,EI,5.039364313,399177.7261
MS,20230615,RC,6.795568412,48694.23616
MS,20230630,EI,7.002717574,398299.6757
MS,20230630,RC,9.443144689,47319.04213
MS,20230710,EI,8.227837558,396974.8639
MS,20230710,RC,11.0952155,46765.92847
MS,20230727,EI,8.511911589,393777.3467
MS,20230727,RC,11.47828852,46354.56732
MS,20230803,EI,8.404232203,392238.2676
MS,20230803,RC,11.33308317,46344.56292
MS,20230831,EI,8.799382425,387035.1999
MS,20230831,RC,11.86594212,46608.92816
MS,20230906,EI,8.554966422,384584.9706
MS,20230906,RC,11.53634784,47362.25233
MS,20230912,EI,9.341028282,383859.0524
MS,20230912,RC,12.59635001,47708.20777
MS,20231005,EI,10.01354727,382737.0192
MS,20231005,RC,13.50323995,51288.13393
MS,20231020,EI,8.909755492,395950.3287
MS,20231020,RC,12.01477989,63470.0794
MS,20231121,EI,9.005338301,399656.1144
MS,20231121,RC,12.14367303,88376.08208
MS,20231129,EI,9.242643757,460392.8995
MS,20231129,RC,12.46367876,238066.181
MS,20231218,EI,8.856812858,446984.9916
MS,20231218,RC,11.9433869,227950.6968
MS,20231228,EI,8.704588096,450682.4099
MS,20231228,RC,11.73811224,260089.9188
MT,20230103,EI,5.055576896,78183.45449
MT,20230103,RC,6.346630998,289670.3687
MT,20230130,EI,4.749682178,79542.8886
MT,20230130,RC,5.962619254,490467.48
MT,20230213,EI,5.133393804,79649.90455
MT,20230213,RC,6.444320185,222589.4161
MT,20230216,EI,5.200156919,80165.11635
MT,20230216,RC,6.528132748,323068.69
MT,20230306,EI,4.474858467,78229.22744
MT,20230306,RC,5.61761319,290361.5702
MT,20230315,EI,4.150988685,75912.03357
MT,20230315,RC,5.211036051,187172.7343
MT,20230403,EI,3.937714419,70778.17148
MT,20230403,RC,4.943297452,231768.3729
MT,20230410,EI,4.212365826,70623.80539
MT,20230410,RC,5.288087211,119489.7774
MT,20230517,EI,2.432311751,67896.65411
MT,20230517,RC,3.053456702,64609.61142
MT,20230530,EI,2.36377385,67411.6225
MT,20230530,RC,2.967416122,62008.41298
MT,20230615,EI,2.551768697,67767.71721
MT,20230615,RC,3.203419639,61852.08469
MT,20230630,EI,3.026320416,67512.45847
MT,20230630,RC,3.799158703,48883.78655
MT,20230710,EI,3.199306414,67071.14028
MT,20230710,RC,4.016320526,44787.16938
MT,20230727,EI,3.139483086,67751.40439
MT,20230727,RC,3.94121998,45181.04963
MT,20230803,EI,3.099767259,66568.28947
MT,20230803,RC,3.891361832,41890.94597
MT,20230831,EI,3.245512128,68957.79416
MT,20230831,RC,4.074325897,47208.05936
MT,20230906,EI,3.155363176,70159.71883
MT,20230906,RC,3.961155404,50360.32094
MT,20230912,EI,3.445289579,69854.80588
MT,20230912,RC,4.325120968,50630.32511
MT,20231005,EI,3.693337502,74901.10254
MT,20231005,RC,4.636513451,72687.37906
MT,20231020,EI,3.286221476,71417.95285
MT,20231020,RC,4.125431284,68483.51582
MT,20231121,EI,3.321475674,83526.96515
MT,20231121,RC,4.169688426,184462.7131
MT,20231129,EI,3.409002013,84182.0471
MT,20231129,RC,4.279566565,212546.6045
MT,20231218,EI,3.266694429,82026.11852
MT,20231218,RC,4.100917571,233957.1818
MT,20231228,EI,3.210548748,80759.72771
MT,20231228,RC,4.030433841,256905.3553
NC,20230103,EI,5.799623147,363366.1689
NC,20230103,RC,8.891610371,607308.9009
NC,20230130,EI,5.829016136,412315.5251
NC,20230130,RC,8.936673817,721669.7631
NC,20230213,EI,5.690655013,447840.7527
NC,20230213,RC,8.724547414,926396.1114
NC,20230216,EI,5.821387253,368420.2524
NC,20230216,RC,8.924977703,385695.9576
NC,20230306,EI,5.517789866,394503.4116
NC,20230306,RC,8.459521654,473418.6357
NC,20230315,EI,5.37186771,468752.9669
NC,20230315,RC,8.235803161,1276876.422
NC,20230403,EI,3.778798605,373209.6853
NC,20230403,RC,5.793411746,375023.4159
NC,20230410,EI,3.620686271,395736.6487
NC,20230410,RC,5.551004054,633493.452
NC,20230517,EI,2.68440138,321766.5736
NC,20230517,RC,4.115552087,135360.2023
NC,20230530,EI,2.685785046,326599.3627
NC,20230530,RC,4.117673435,142994.3843
NC,20230615,EI,3.02997406,321011.0498
NC,20230615,RC,4.645361964,126071.5855
NC,20230630,EI,4.758401097,317230.0413
NC,20230630,RC,7.29527548,119382.6109
NC,20230710,EI,6.065980346,316649.8909
NC,20230710,RC,9.29997215,117715.5316
NC,20230727,EI,6.53661372,317299.0805
NC,20230727,RC,10.02151707,116617.7575
NC,20230803,EI,6.453922712,320725.1119
NC,20230803,RC,9.894740514,116387.1971
NC,20230831,EI,6.757373275,323892.9585
NC,20230831,RC,10.35997146,121037.0174
NC,20230906,EI,6.569677129,323557.2759
NC,20230906,RC,10.07220776,122992.6047
NC,20230912,EI,7.173323288,326182.2411
NC,20230912,RC,10.99767935,125337.0472
NC,20231005,EI,7.689775651,345842.2432
NC,20231005,RC,11.789471,148347.3449
NC,20231020,EI,6.842132861,377401.3644
NC,20231020,RC,10.48991942,217543.66
NC,20231121,EI,6.915534458,401415.7573
NC,20231121,RC,10.60245405,454946.1097
NC,20231129,EI,7.097770149,461122.4972
NC,20231129,RC,10.88184613,1098248.375
NC,20231218,EI,6.801476242,388898.2049
NC,20231218,RC,10.4275873,508255.4129
NC,20231228,EI,6.684577181,372159.5801
NC,20231228,RC,10.24836516,451874.8341
ND,20230103,EI,14.57295987,123677.3723
ND,20230103,RC,18.27896951,174950.9017
ND,20230130,EI,12.87985117,122885.9546
ND,20230130,RC,16.15529096,243071.7322
ND,20230213,EI,6.542711001,130121.3423
ND,20230213,RC,8.206569974,124236.6008
ND,20230216,EI,6.393410848,131127.6469
ND,20230216,RC,8.019301707,184089.9468
ND,20230306,EI,5.154950664,131557.6754
ND,20230306,RC,6.465892094,150234.3822
ND,20230315,EI,4.628723956,131208.3645
ND,20230315,RC,5.805842109,139809.7839
ND,20230403,EI,4.201528922,130917.3591
ND,20230403,RC,5.270008272,106758.3608
ND,20230410,EI,4.422167774,131177.1958
ND,20230410,RC,5.546757189,86437.55204
ND,20230517,EI,3.706705046,140176.9981
ND,20230517,RC,4.649347086,28929.9751
ND,20230530,EI,4.10601242,136770.5055
ND,20230530,RC,5.15020123,24145.92385
ND,20230615,EI,5.118303063,126440.996
