GAS_ZONES,TIMESERIES,DEMAND_SECTORS,gas_ref_price,gas_demand_ref_quantity
MO,20231129,EI,3.19798701070892,416237.627562645
MO,20231129,RC,4.16847584919473,943179.012019551
MO,20231218,EI,3.06769865101337,331114.504134021
MO,20231218,RC,3.99864905533865,763800.66388569
MO,20231228,EI,3.02032106566953,363254.562887387
MO,20231228,RC,3.9368938575728,944094.587465564
MS,20230103,EI,7.8896244113447,1177985.52291114
MS,20230103,RC,10.6391360317736,127630.543515729
MS,20230130,EI,6.07784765139238,1095086.9768702
MS,20230130,RC,8.195960234885,181244.308020973
MS,20230213,EI,5.19985891534043,1320290.35625632
MS,20230213,RC,7.01199492675324,278258.651491492
MS,20230216,EI,5.32554736895244,1112443.88224316
MS,20230216,RC,7.18148544821312,103399.65623283
MS,20230306,EI,5.26628795269231,1251981.62082317
MS,20230306,RC,7.1015742942869,134800.67681049
MS,20230315,EI,5.23679526761399,1424225.49495567
MS,20230315,RC,7.06180349251852,310999.570316421
MS,20230403,EI,4.45458873430528,1208321.76306174
MS,20230403,RC,6.00700021178859,100442.736907952
MS,20230410,EI,4.57767023590816,1113487.6005031
MS,20230410,RC,6.17297526589447,116350.336163218
MS,20230517,EI,4.7675915753115,1690011.29566362
MS,20230517,RC,6.42908365076807,53282.2242592126
MS,20230530,EI,4.46599417967887,1376154.47046079
MS,20230530,RC,6.02238042236719,52239.4162038812
MS,20230615,EI,4.60787970229733,1777710.29213101
MS,20230615,RC,6.21371264521756,47914.2236329735
MS,20230630,EI,5.23782045772642,2566941.67602815
MS,20230630,RC,7.06318595846316,46572.3394400356
MS,20230710,EI,5.38280671160519,1712706.23070166
MS,20230710,RC,7.25869950858037,46053.8690396839
MS,20230727,EI,5.20798494976251,2024623.40943765
MS,20230727,RC,7.02295286101067,45708.112967119
MS,20230803,EI,5.14210167348746,2307561.02654809
MS,20230803,RC,6.93410945073359,45723.2706923476
MS,20230831,EI,5.38387302951627,1635582.64200937
MS,20230831,RC,7.26013743524426,46061.0052940961
MS,20230906,EI,5.23432790688923,2002890.44003554
MS,20230906,RC,7.05847626361363,46796.5546151191
MS,20230912,EI,5.715277255506,1710421.54892053
MS,20230912,RC,7.70703508942656,47146.3118691202
MS,20231005,EI,6.13415426193151,1426112.06071681
MS,20231005,RC,8.27188953871251,50715.9010508604
MS,20231020,EI,5.46191817843217,1222955.0022443
MS,20231020,RC,7.36538109611388,62974.0071379195
MS,20231121,EI,5.52494031126023,1147465.85459723
MS,20231121,RC,7.4503662626075,87831.7144161054
MS,20231129,EI,5.67199195452571,1391711.43408968
MS,20231129,RC,7.64866498442595,239341.492949402
MS,20231218,EI,5.44091080082281,1291900.85388258
MS,20231218,RC,7.33705270728267,228970.757838004
MS,20231228,EI,5.35688129038539,1321107.16448891
MS,20231228,RC,7.22373915195784,261666.345193118
MT,20230103,EI,5.76882934557326,86686.5550627369
MT,20230103,RC,7.24202833809787,288284.818052298
MT,20230130,EI,4.44407288119561,91600.4510702789
MT,20230130,RC,5.5789658203163,481165.087098612
MT,20230213,EI,3.80209464223962,87486.9134782653
MT,20230213,RC,4.77304414705186,224539.720936065
MT,20230216,EI,3.89399701956371,90009.1867061205
MT,20230216,RC,4.88841584225208,323501.653766632
MT,20230306,EI,3.85066701528221,87891.4498633109
MT,20230306,RC,4.83402055681392,291936.152723161
MT,20230315,EI,3.82910220328495,83683.7449590919
MT,20230315,RC,4.80694869002179,189142.105568486
MT,20230403,EI,3.25715913370589,80030.2693752059
MT,20230403,RC,4.08894722567813,233333.044469541
MT,20230410,EI,3.34715532887621,77335.0717054947
MT,20230410,RC,4.20192595267837,121203.21890217
MT,20230517,EI,3.48602427104349,80013.0527666241
MT,20230517,RC,4.37625817057086,66203.7902568932
MT,20230530,EI,3.2654987028083,75974.1194857731
MT,20230530,RC,4.09941648939687,63558.8022750212
MT,20230615,EI,3.3692442455513,73558.7963981165
MT,20230615,RC,4.22965576594484,63288.1743559046
MT,20230630,EI,3.82985181397579,80087.2501877469
MT,20230630,RC,4.80788973048951,50077.1424963962
MT,20230710,EI,3.93586458625401,89894.8370268746
MT,20230710,RC,4.94097522410501,45860.0652512112
MT,20230727,EI,3.80803633266658,85361.8334139986
MT,20230727,RC,4.78050318039651,46129.5799251852
MT,20230803,EI,3.75986301569455,94418.9362990369
MT,20230803,RC,4.72002773455595,42782.4172756816
MT,20230831,EI,3.93664426925746,75951.4157158897
MT,20230831,RC,4.94195401651981,48066.4737945172
MT,20230906,EI,3.82729808914555,76417.6838373671
MT,20230906,RC,4.80468385517574,51242.511556298
MT,20230912,EI,4.17896434996846,80535.1087730085
MT,20230912,RC,5.24615592409502,51538.8688357784
MT,20231005,EI,4.48524381789582,80748.1848571289
MT,20231005,RC,5.63065067220358,73854.3540967663
MT,20231020,EI,3.99371024881135,84240.3880830379
MT,20231020,RC,5.01359306429086,69805.0061087982
MT,20231121,EI,4.03979152091302,92733.4726975433
MT,20231121,RC,5.07144221503268,186088.770161218
MT,20231129,EI,4.14731448915025,93983.472091286
MT,20231129,RC,5.20642356676359,213855.684058482
MT,20231218,EI,3.97834982477746,91885.2423277809
MT,20231218,RC,4.99431001404359,235128.823557588
MT,20231228,EI,3.9169081286419,91453.5888614917
MT,20231228,RC,4.9171778130545,257017.859483614
NC,20230103,EI,3.79475595101871,896352.0227164
NC,20230103,RC,5.81787652628054,633800.14733913
NC,20230130,EI,2.92332655422,1071752.77274751
NC,20230130,RC,4.48185684612562,735945.094616426
NC,20230213,EI,2.50103104212063,1206889.95160798
NC,20230213,RC,3.83442044212262,936993.876719843
NC,20230216,EI,2.56148474466098,918525.964215379
NC,20230216,RC,3.92710418291544,396439.917666696
NC,20230306,EI,2.53298211756714,969430.056455198
NC,20230306,RC,3.88340578247889,481305.566915316
NC,20230315,EI,2.51879670944409,1291913.25751096
NC,20230315,RC,3.86165762423102,1286350.48221291
NC,20230403,EI,2.1425705746574,913574.737576796
NC,20230403,RC,3.28485183582159,379504.112460621
NC,20230410,EI,2.20177038396597,1015845.18255653
NC,20230410,RC,3.37561318790384,639553.915625129
NC,20230517,EI,2.29311885575,1217748.6294472
NC,20230517,RC,3.515662808107,137163.778484976
NC,20230530,EI,2.14805637213633,901999.200934022
NC,20230530,RC,3.29326230879865,145439.725569309
NC,20230615,EI,2.2163005499638,1376766.51290147
NC,20230615,RC,3.39788990682144,128095.586654051
NC,20230630,EI,2.51928980595633,1821904.50754105
NC,20230630,RC,3.86241360818909,121100.519885726
NC,20230710,EI,2.58902537523529,2011208.62100499
NC,20230710,RC,3.9693277119659,119379.891285109
NC,20230727,EI,2.5049395066905,2877639.09649274
NC,20230727,RC,3.84041264941298,118232.357408688
NC,20230803,EI,2.47325093171121,1684532.5277691
NC,20230803,RC,3.79182975794303,118204.088331917
NC,20230831,EI,2.58953825341907,1559377.94038542
NC,20230831,RC,3.97011402391449,122354.441862467
NC,20230906,EI,2.51760995690615,2534238.38986052
NC,20230906,RC,3.85983817132756,124058.638297694
NC,20230912,EI,2.74893724292723,1709976.98216489
NC,20230912,RC,4.21449433488637,126371.988982859
NC,20231005,EI,2.95040893917078,1108165.53841551
NC,20231005,RC,4.52337782236613,149824.201048376
NC,20231020,EI,2.62707645268631,932476.665896292
NC,20231020,RC,4.02766518429861,220527.702786942
NC,20231121,EI,2.65738887329423,970629.714855228
NC,20231121,RC,4.07413824411744,459539.135908138
NC,20231129,EI,2.72811785471271,1313381.48636538
NC,20231129,RC,4.18257538369471,1112893.42332061
NC,20231218,EI,2.61697231248367,942037.531043831
NC,20231218,RC,4.012174164359,513914.319630719
NC,20231228,EI,2.57655575167311,862640.434869027
NC,20231228,RC,3.95021008460056,457077.085466681
ND,20230103,EI,6.65582853974811,151478.88925807
ND,20230103,RC,8.34845412516745,173662.120856124
ND,20230130,EI,5.12738119703263,144968.738670807
ND,20230130,RC,6.43131151141298,244588.109561581
ND,20230213,EI,4.38669416526606,164041.78339099
ND,20230213,RC,5.50226238268593,122692.359880217
ND,20230216,EI,4.49272719713824,158160.237796504
ND,20230216,RC,5.63526038542156,184582.976372455
ND,20230306,EI,4.4427348916204,161349.940373227
ND,20230306,RC,5.57255467316731,149951.003959659
ND,20230315,EI,4.41785433396345,161591.719762398
ND,20230315,RC,5.54134680881696,139345.774137803
ND,20230403,EI,3.75797088489997,162839.092354143
ND,20230403,RC,4.71365020131508,105575.345145062
ND,20230410,EI,3.86180464533926,164365.861101027
ND,20230410,RC,4.84388964190377,84835.8439685268
ND,20230517,EI,4.02202569075307,192027.377241515
ND,20230517,RC,5.04485606397061,27503.2746819747
ND,20230530,EI,3.76759272300889,194043.605785162
ND,20230530,RC,4.72571894280569,22970.9279441458
ND,20230615,EI,3.88728989255514,179367.955600878
ND,20230615,RC,4.87585597276397,21067.8329403518
ND,20230630,EI,4.41871920271426,163779.693205716
ND,20230630,RC,5.54243161997869,18919.6846786308
ND,20230710,EI,4.54103220471849,168780.957414142
ND,20230710,RC,5.69584970760606,18221.57542114
ND,20230727,EI,4.39354943352746,183826.05804937
ND,20230727,RC,5.51086099550388,17142.8305778576
ND,20230803,EI,4.33796912099787,168824.765537808
ND,20230803,RC,5.44114620543009,16952.170499259
ND,20230831,EI,4.54193176961728,163082.911469991
ND,20230831,RC,5.69697803839843,19381.4398366428
ND,20230906,EI,4.4157728242396,142421.54959238
ND,20230906,RC,5.5387359560378,23814.3540911108
ND,20230912,EI,4.82151031360523,148840.946310058
ND,20230912,RC,6.04765543865383,25583.730180548
ND,20231005,EI,5.17488246272836,190027.599042551
ND,20231005,RC,6.49089269430854,29937.074971357
ND,20231020,EI,4.60777205585402,206353.864014761
ND,20231020,RC,5.77956198808295,37420.9822264336
ND,20231121,EI,4.66093865649849,178975.277169644
ND,20231121,RC,5.84624924179159,83806.1709808368
ND,20231129,EI,4.78499405800225,169333.564570692
ND,20231129,RC,6.00185283377844,103985.243722402
ND,20231218,EI,4.59004985563919,169582.744701535
ND,20231218,RC,5.7573329035134,128274.94230474
ND,20231228,EI,4.5191610547799,180573.149883051
ND,20231228,RC,5.66841656523519,121787.650441181
NE,20230103,EI,5.3019876644286,294741.465640183
NE,20230103,RC,6.53984866736124,378379.114857899
NE,20230130,EI,4.08443692549192,353208.07293463
NE,20230130,RC,5.03803499267064,745798.319443919
NE,20230213,EI,3.49441068275202,282791.252211004
NE,20230213,RC,4.31025466168669,360137.118400514
NE,20230216,EI,3.57887587347184,313136.094277982
NE,20230216,RC,4.41444003515964,505428.415154846
NE,20230306,EI,3.53905234352526,260377.570405275
NE,20230306,RC,4.36531886103883,265763.129312996
NE,20230315,EI,3.51923266082259,284352.18948204
NE,20230315,RC,4.34087185479997,339759.045213749
NE,20230403,EI,2.99357400149847,248973.817183813
NE,20230403,RC,3.69248707908055,178895.48959206
NE,20230410,EI,3.07628726757987,247366.764992211
NE,20230410,RC,3.79451150410603,151505.180655361
NE,20230517,EI,3.20391826067003,264304.879116262
NE,20230517,RC,3.95194064821261,98004.8705600814
NE,20230530,EI,3.00123869217642,357151.167568165
NE,20230530,RC,3.70194125368231,77346.4145706538
NE,20230615,EI,3.09658864186507,342204.467911201
NE,20230615,RC,3.8195526630011,74884.275707181
NE,20230630,EI,3.51992160937659,450593.887141378
NE,20230630,RC,4.34172165294511,70384.8578844532
NE,20230710,EI,3.61735531337796,359109.198079192
NE,20230710,RC,4.46190331303166,70710.6200540331
NE,20230727,EI,3.49987154273981,875855.258684896
NE,20230727,RC,4.31699047477682,68655.0375665672
NE,20230803,EI,3.45559664448227,446557.871726744
NE,20230803,RC,4.26237866639603,68017.3433048836
NE,20230831,EI,3.61807190064703,380354.026438854
NE,20230831,RC,4.46278720273365,63870.649154937
NE,20230906,EI,3.5175745443592,348858.265963152
NE,20230906,RC,4.33882661602732,64512.9733845536
NE,20230912,EI,3.84078226384385,297313.303789878
NE,20230912,RC,4.73749400405874,69435.1763262554
NE,20231005,EI,4.12227611008922,275454.775741991
NE,20231005,RC,5.08470853410925,72803.6812130151
NE,20231020,EI,3.67051982405205,277035.394640257
NE,20231020,RC,4.52748020160413,84191.3627976215
NE,20231121,EI,3.71287197586803,300071.755533288
NE,20231121,RC,4.57972035777648,214384.609179368
NE,20231129,EI,3.81169366343866,319588.183145683
NE,20231129,RC,4.70161405551198,301237.444115288
NE,20231218,EI,3.65640244011339,281494.576571983
NE,20231218,RC,4.51006681621334,300895.394444221
NE,20231228,EI,3.59993290435874,279767.183026761
NE,20231228,RC,4.4404132746502,369129.789628755
NH,20230103,EI,4.52836430710317,81129.7584692106
NH,20230103,RC,7.84763571558397,85830.4455557943
NH,20230130,EI,3.4884687703258,84192.2545589781
NH,20230130,RC,6.04550125787491,79351.6754655311
NH,20230213,EI,2.98453440702972,84715.0614406126
NH,20230213,RC,5.17218519063422,75374.8585347618
NH,20230216,EI,3.05667511709105,68955.713334685
NH,20230216,RC,5.29720472846974,58930.1847692673
NH,20230306,EI,3.02266231604233,93234.3807437974
NH,20230306,RC,5.23826069168404,74940.0297968516
NH,20230315,EI,3.00573456188495,105477.329184749
NH,20230315,RC,5.20892496710425,81722.7939573011
NH,20230403,EI,2.5567757824119,136590.072815207
NH,20230403,RC,4.430881348332,93045.6152378508
NH,20230410,EI,2.62742019457451,113416.01844024
NH,20230410,RC,4.55330780839487,61917.9740316581
NH,20230517,EI,2.73642830062258,120379.456531437
NH,20230517,RC,4.74221838367017,21558.276317375
NH,20230530,EI,2.56332210312929,141800.179443334
NH,20230530,RC,4.44222609375958,21183.6076030355
NH,20230615,EI,2.64475935575646,142717.286603915
NH,20230615,RC,4.58335649956494,13482.9696319518
NH,20230630,EI,3.00632298461221,161499.033275418
NH,20230630,RC,5.20994470114002,11864.607900851
NH,20230710,EI,3.08953994689765,186596.255896852
NH,20230710,RC,5.35415933606886,11030.5780311787
NH,20230727,EI,2.98919846228972,223588.424380613
NH,20230727,RC,5.18026797818302,10709.4123697611
NH,20230803,EI,2.95138380075907,184271.866601253
NH,20230803,RC,5.11473533366165,11203.4158804658
NH,20230831,EI,3.09015197552118,182071.177797169
NH,20230831,RC,5.35521997902052,11105.9601891721
NH,20230906,EI,3.00431838442754,236045.354304128
NH,20230906,RC,5.20647073770913,10945.7379673423
NH,20230912,EI,3.28036623540877,163343.641865413
NH,20230912,RC,5.68486046690392,11171.5916765269
NH,20231005,EI,3.520786765724,161737.457499519
NH,20231005,RC,6.10150820381456,13382.4764897562
NH,20231020,EI,3.13494712016521,132334.763876838
NH,20231020,RC,5.43284977051982,19559.5078611879
NH,20231121,EI,3.17111958693634,218160.858209779
NH,20231121,RC,5.4955364986412,76927.7267202229
NH,20231129,EI,3.25552200940233,173807.21392829
NH,20231129,RC,5.64180553092442,74596.9797690911
NH,20231218,EI,3.1228896312415,84291.2962332286
NH,20231218,RC,5.41195419447936,50796.5751673229
NH,20231228,EI,3.07465967554665,79652.0547684554
NH,20231228,RC,5.32837189031751,58754.1001334032
NJ,20230103,EI,4.38831180275977,671590.683455191
NJ,20230103,RC,6.52874763277393,1691328.12985866
NJ,20230130,EI,3.3805779836147,673688.434387875
NJ,20230130,RC,5.02948320446416,1734168.77634805
NJ,20230213,EI,2.89222921918344,682822.113597087
NJ,20230213,RC,4.30293824069391,1994282.04185031
NJ,20230216,EI,2.96213877326349,681988.151635254
NJ,20230216,RC,4.406946765207,1139619.37460587
NJ,20230306,EI,2.92917791451525,685976.116007607
NJ,20230306,RC,4.35790897158636,1548477.39922591
NJ,20230315,EI,2.91277369914624,706343.348123713
NJ,20230315,RC,4.33350346280037,2367837.97727538
NJ,20230403,EI,2.47770024274968,693961.099500158
NJ,20230403,RC,3.68621928469218,1794348.1014587
NJ,20230410,EI,2.54615977618561,686204.985002169
NJ,20230410,RC,3.78807052884933,1574800.14301252
NJ,20230517,EI,2.65179649751054,820539.258083477
NJ,20230517,RC,3.94523244561432,499744.490367893
NJ,20230530,EI,2.48404409993973,756439.423603297
NJ,20230530,RC,3.69565741135084,497348.615462996
NJ,20230615,EI,2.56296267465059,737891.640133215
NJ,20230615,RC,3.81306918174997,422414.157500293
NJ,20230630,EI,2.91334392323245,915913.500323082
NJ,20230630,RC,4.33435181845974,377601.254041471
NJ,20230710,EI,2.99398716503484,1033283.05645706
NJ,20230710,RC,4.45432947676685,364880.353580084
NJ,20230727,EI,2.89674902531169,1196671.48948756
NJ,20230727,RC,4.30966262011058,356894.370157068
NJ,20230803,EI,2.86010388939539,800783.223587264
NJ,20230803,RC,4.25514351228061,357506.268086888
NJ,20230831,EI,2.99458026493805,962858.186766482
NJ,20230831,RC,4.45521186611453,357967.521108521
NJ,20230906,EI,2.91140132099164,1490448.93131517
NJ,20230906,RC,4.33146169570841,358635.145558889
NJ,20230912,EI,3.17891160957139,1033882.66071351
NJ,20230912,RC,4.72945236770426,362667.678976611
NJ,20231005,EI,3.41189645338202,961800.399712758
NJ,20231005,RC,5.0760775201249,417799.824299617
NJ,20231020,EI,3.03798999273742,701651.253200553
NJ,20231020,RC,4.51979505216601,589900.619358683
NJ,20231121,EI,3.07304372342285,694300.15663464
NJ,20231121,RC,4.57194653353715,1601784.50000916
NJ,20231129,EI,3.15483576168886,691470.81281988
NJ,20231129,RC,4.69363332340316,2210753.33137341
NJ,20231218,EI,3.02630541584227,668024.15445528
NJ,20231218,RC,4.50241122504229,1025418.67279905
NJ,20231228,EI,2.9795671082617,660050.379756694
NJ,20231228,RC,4.43287591654743,1382279.22673345
NM,20230103,EI,4.80846931578996,251721.495008611
NM,20230103,RC,5.67110029516717,366294.934372617
NM,20230130,EI,3.70425034374802,278282.62437752
NM,20230130,RC,4.36878637216619,386794.50638723
NM,20230213,EI,3.16914478272228,250663.375913428
NM,20230213,RC,3.73768381004448,299812.481270029
NM,20230216,EI,3.24574780474616,351550.877658855
NM,20230216,RC,3.82802928014737,543926.375028215
NM,20230306,EI,3.2096311190965,248702.598784336
NM,20230306,RC,3.78543332430427,238180.414464946
NM,20230315,EI,3.19165628736237,259901.408922158
NM,20230315,RC,3.76423383921694,249205.551980032
NM,20230403,EI,2.71492686173635,261390.900295529
NM,20230403,RC,3.20197998901462,181132.717087963
NM,20230410,EI,2.78994103135231,257322.010343451
NM,20230410,RC,3.29045156936845,157331.968295833
NM,20230517,EI,2.90569190684666,270414.585324028
NM,20230517,RC,3.42696794933706,93362.7644388093
NM,20230530,EI,2.72187810950842,301027.595947183
NM,20230530,RC,3.2101782784708,84624.6804497911
NM,20230615,EI,2.80835271796819,318056.068763088
NM,20230615,RC,3.31216628033873,76912.1423979306
NM,20230630,EI,3.19228110737172,400115.897615954
NM,20230630,RC,3.7649707508424,69972.254627993
NM,20230710,EI,3.28064551062328,457186.541964302
NM,20230710,RC,3.86918757338021,68262.7593133862
NM,20230727,EI,3.17409733624579,506104.698852919
NM,20230727,RC,3.74352484300205,66802.2497143621
NM,20230803,EI,3.13394362348644,426914.071024001
NM,20230803,RC,3.69616762445148,66198.5529606296
NM,20230831,EI,3.28129539668743,371864.918575754
NM,20230831,RC,3.86995404786682,65908.9942558573
NM,20230906,EI,3.19015251129935,354004.010422619
NM,20230906,RC,3.76246028836015,66481.0899082619
NM,20230912,EI,3.48327548708354,312156.239493928
NM,20230912,RC,4.10816901297055,67499.6066651462
NM,20231005,EI,3.73856739040796,273630.030638199
NM,20231005,RC,4.40925983693457,84299.0996061203
NM,20231020,EI,3.32886137502079,272021.237064299
NM,20231020,RC,3.92605327946229,98065.3547025241
NM,20231121,EI,3.36727131396333,264709.014493705
NM,20231121,RC,3.97135389422532,215870.493342458
NM,20231129,EI,3.45689450482928,298050.518479628
NM,20231129,RC,4.07705532867238,287075.738868518
NM,20231218,EI,3.31605806203994,254076.27394996
NM,20231218,RC,3.91095307454128,309241.957407307
NM,20231228,EI,3.26484481011654,285242.053701792
NM,20231228,RC,3.85055225485725,389917.705719923
NV,20230103,EI,5.42870183502501,614730.653048048
NV,20230103,RC,6.40688154173844,466272.569283912
NV,20230130,EI,4.18205239918292,623090.308911324
NV,20230130,RC,4.93560249524822,497832.389012252
NV,20230213,EI,3.57792490032723,538647.232732673
NV,20230213,RC,4.22261927404736,364790.942895878
NV,20230216,EI,3.66440875598249,640078.115527131
NV,20230216,RC,4.32468636767206,535090.085659825
NV,20230306,EI,3.62363346871643,580407.462950122
NV,20230306,RC,4.27656391717045,422699.610107107
NV,20230315,EI,3.60334010806237,481976.182641407
NV,20230315,RC,4.25261396343464,245620.283296253
NV,20230403,EI,3.06511853738334,523024.191116795
NV,20230403,RC,3.61741204014959,250040.125753078
NV,20230410,EI,3.14980859850317,518104.980756284
NV,20230410,RC,3.71736212137464,187421.378101188
NV,20230517,EI,3.28048989205711,599842.093327713
NV,20230517,RC,3.8715904420607,137893.309768042
NV,20230530,EI,3.07296640934793,566528.790198771
NV,20230530,RC,3.62667399403099,133159.438326194
NV,20230615,EI,3.17059516286562,612139.522827894
NV,20230615,RC,3.74189414755274,122204.367230347
NV,20230630,EI,3.60404552205351,684266.445095377
NV,20230630,RC,4.2534464836239,116296.035068337
NV,20230710,EI,3.70380783030146,741930.099403098
NV,20230710,RC,4.37118462999827,107132.656913003
NV,20230727,EI,3.58351627143422,939212.066831986
NV,20230727,RC,4.22921813569551,100503.785306709
NV,20230803,EI,3.53818323095418,704610.371183127
NV,20230803,RC,4.17571668560507,98122.9338150608
NV,20230831,EI,3.70454154355558,870358.565053434
NV,20230831,RC,4.37205054860047,101299.896587606
NV,20230906,EI,3.60164236365835,647313.858171347
NV,20230906,RC,4.25061030811975,102487.900450342
NV,20230912,EI,3.93257454436339,687300.754454308
NV,20230912,RC,4.64117205650072,97473.5239281431
NV,20231005,EI,4.22079591649387,579574.210775396
NV,20231005,RC,4.98132707793206,116133.284233119
NV,20231020,EI,3.75824293934386,635619.908003246
NV,20231020,RC,4.43542822007649,119020.633488188
NV,20231121,EI,3.80160728095167,561339.902275581
NV,20231121,RC,4.48660623800045,239184.836863963
NV,20231129,EI,3.90279074470324,578741.574226041
NV,20231129,RC,4.60602161315636,280377.910646194
NV,20231218,EI,3.74378815880792,529838.680543416
NV,20231218,RC,4.41836888076851,346924.961914682
NV,20231228,EI,3.68596903666417,526485.805557422
NV,20231228,RC,4.35013152353656,409226.137135692
NY,20230103,EI,5.66212267559734,1266681.04555156
NY,20230103,RC,8.6246293414653,3376693.75635314
NY,20230130,EI,4.36187037703477,1266513.01387002
NY,20230130,RC,6.64406573166902,3470495.73349565
NY,20230213,EI,3.73176688007103,1269401.80943335
NY,20230213,RC,5.68428272811549,3593640.38991263
NY,20230216,EI,3.82196932902842,1256378.25146829
NY,20230216,RC,5.82168043786538,2343370.16125546
NY,20230306,EI,3.77944080459491,1256355.91176998
NY,20230306,RC,5.75690035790361,3205798.16902759
NY,20230315,EI,3.75827487929355,1273045.06707659
NY,20230315,RC,5.72466010617257,4620598.68774696
NY,20230403,EI,3.19691110348705,1223673.08425079
NY,20230403,RC,4.86958246666421,3595021.02879148
NY,20230410,EI,3.28524262915134,1194546.2563453
NY,20230410,RC,5.004130358271,2879537.42764397
NY,20230517,EI,3.42154289724384,1328610.08111532
NY,20230517,RC,5.21174495067581,1190648.40801645
NY,20230530,EI,3.20509641466387,1375365.42386417
NY,20230530,RC,4.88205045419985,1022910.04278897
NY,20230615,EI,3.30692296470874,1205226.25959995
NY,20230615,RC,5.03715416734299,911938.583034501
NY,20230630,EI,3.75901062435311,1638026.13115966
NY,20230630,RC,5.72578080397303,794708.565602315
NY,20230710,EI,3.86306246673948,1852222.25590867
NY,20230710,RC,5.88427411545614,759627.114296773
NY,20230727,EI,3.73759866639761,2350007.81264362
NY,20230727,RC,5.69316579164962,737304.187537758
NY,20230803,EI,3.69031641656031,1495110.06034627
NY,20230803,RC,5.62114476656044,751945.941043426
NY,20230831,EI,3.86382772786079,1607268.93826389
NY,20230831,RC,5.88543977256018,740524.11686264
NY,20230906,EI,3.75650413605153,2987509.4458604
NY,20230906,RC,5.72196288377094,691960.450846182
NY,20230912,EI,4.10166558742569,1779864.23445678
NY,20230912,RC,6.24771793211954,708156.228166213
NY,20231005,EI,4.40227977039717,1850249.46845236
NY,20231005,RC,6.70561791971437,752437.403170071
NY,20231020,EI,3.91983815172351,1210945.52024574
NY,20231020,RC,5.97075568193745,1094864.82259029
NY,20231121,EI,3.96506705347416,1261007.26106335
NY,20231121,RC,6.03964901672904,3329893.79827482
NY,20231129,EI,4.07060115755903,1272474.03855375
NY,20231129,RC,6.20040013124274,4078158.72550029
NY,20231218,EI,3.90476185113996,1196211.87108238
NY,20231218,RC,5.94779123700692,2284864.49944885
NY,20231228,EI,3.84445664880575,1193696.10188427
NY,20231228,RC,5.85593345728481,2781225.25523795
OH,20230103,EI,4.84181515015744,1577563.0470787
OH,20230103,RC,6.51510306715999,1783637.79402874
OH,20230130,EI,3.72993862629828,1978213.99881405
OH,20230130,RC,5.01897198279539,2256554.79092757
OH,20230213,EI,3.19112220839996,2013892.47369708
OH,20230213,RC,4.29394544047244,2159973.40828641
OH,20230216,EI,3.26825645803844,1777645.42487624
OH,20230216,RC,4.39773659540457,1281172.60068583
OH,20230306,EI,3.23188930993628,1934389.5509634
OH,20230306,RC,4.34880128688985,1761741.79367327
OH,20230315,EI,3.21378982610968,2368137.00379221
OH,20230315,RC,4.32444678368482,3471105.20094461
OH,20230403,EI,2.73375437117974,1915936.73810681
OH,20230403,RC,3.67851537825768,1890612.62764451
OH,20230410,EI,2.80928875001634,1742271.65581165
OH,20230410,RC,3.780153761379,1355137.18479843
OH,20230517,EI,2.92584233615905,1524438.6022423
OH,20230517,RC,3.93698722218185,625864.525955771
OH,20230530,EI,2.74075382455356,2357145.80878432
OH,20230530,RC,3.68793377997892,405350.124480945
OH,20230615,EI,2.8278281182315,1481317.61303666
OH,20230615,RC,3.80510016907444,439124.347546454
OH,20230630,EI,3.21441897912881,2780537.4671409
OH,20230630,RC,4.32529336634803,324817.553488335
OH,20230710,EI,3.30339617297157,1769436.42974849
OH,20230710,RC,4.44502028084897,330216.526508327
OH,20230727,EI,3.19610910695484,4914679.31276458
OH,20230727,RC,4.30065576646856,296975.252145297
OH,20230803,EI,3.15567693571589,2167731.88424096
OH,20230803,RC,4.2462505992572,304774.371515646
OH,20230831,EI,3.30405056587389,1433203.06935488
OH,20230831,RC,4.44590082607279,349600.151218337
OH,20230906,EI,3.21227562164123,5244986.45029637
OH,20230906,RC,4.32240928372442,298082.862310671
OH,20230912,EI,3.50743135037815,2005269.00521925
OH,20230912,RC,4.71956818672823,326851.835851281
OH,20231005,EI,3.76449365525129,2821316.83274269
OH,20231005,RC,5.06546892002568,358154.038815375
OH,20231020,EI,3.35194640536074,1525397.09152966
OH,20231020,RC,4.51034903837903,621087.035239127
OH,20231121,EI,3.39062271003798,1824107.08898461
OH,20231121,RC,4.5623915272834,1683451.4069818
OH,20231129,EI,3.48086742095154,2289306.60283065
OH,20231129,RC,4.68382400139361,3747333.28018394
OH,20231218,EI,3.33905430380166,1774291.82698092
OH,20231218,RC,4.49300154207757,1743311.06360389
OH,20231228,EI,3.28748589756534,1720340.46894983
OH,20231228,RC,4.42361155687174,1727765.22367472
OK,20230103,EI,5.97557351865161,1255063.1509097
OK,20230103,RC,7.27093341514006,532514.028498757
OK,20230130,EI,4.60334023300725,1582949.00234633
OK,20230130,RC,5.60123312297289,1328533.91668652
OK,20230213,EI,3.93835468144128,1322806.08485244
OK,20230213,RC,4.79209477794632,566444.645742897
OK,20230216,EI,4.03355066997582,1330948.71905167
OK,20230216,RC,4.90792695570509,548889.838161495
OK,20230306,EI,3.98866779848885,1328777.58316367
OK,20230306,RC,4.85331456259447,292666.824552967
OK,20230315,EI,3.96633014351829,1369981.02388339
OK,20230315,RC,4.82613464397505,681464.862140612
